accession,method,true_start,true_end,matched,start_err,end_err,mean_err,signed_start_err,signed_end_err,jaccard
NC_002935.2,Comp-only,1941599,1956346,False,,,,,,0.0
NC_002935.2,Comp-only,2059671,2070752,True,17571.0,7453.0,12512.0,-17571.0,-7453.0,0.12665340453006665
NC_002935.2,Comp-only,2076035,2096445,False,,,,,,0.0
NC_002935.2,Comp-only,2114704,2144768,False,,,,,,0.0
NC_002935.2,Comp-only,2176624,2198997,False,,,,,,0.0
NC_002935.2,Comp-only,2212600,2242599,False,,,,,,0.0
NC_002935.2,Comp-only,2297046,2322992,False,,,,,,0.0
NC_002935.2,Comp-only,2398583,2451927,False,,,,,,0.0
NC_002935.2,Comp-only+center,27024,43283,False,,,,,,0.0
NC_002935.2,Comp-only+center,61341,95875,False,,,,,,0.0
NC_002935.2,Comp-only+center,154152,190717,True,6802.0,9932.0,8367.0,-6802.0,9932.0,0.6860412757973734
NC_002935.2,Comp-only+center,190791,208252,True,43441.0,7603.0,25522.0,-43441.0,-7603.0,0.16188036714119172
NC_002935.2,Comp-only+center,230520,239859,False,,,,,,0.0
NC_002935.2,Comp-only+center,249275,255946,False,,,,,,0.0
NC_002935.2,Comp-only+center,285651,291816,False,,,,,,0.0
NC_002935.2,Comp-only+center,305483,323837,False,,,,,,0.0
NC_002935.2,Comp-only+center,400792,409558,False,,,,,,0.0
NC_002935.2,Comp-only+center,418335,436608,False,,,,,,0.0
NC_002935.2,Comp-only+center,550407,575112,False,,,,,,0.0
NC_002935.2,Comp-only+center,727617,742673,False,,,,,,0.0
NC_002935.2,Comp-only+center,776520,795538,False,,,,,,0.0
NC_002935.2,Comp-only+center,1680221,1700448,False,,,,,,0.0
NC_002935.2,Comp-only+center,1866399,1880963,True,2651.0,11486.0,7068.5,2651.0,11486.0,0.4573336916049288
NC_002935.2,Comp-only+center,1941599,1956346,False,,,,,,0.0
NC_002935.2,Comp-only+center,2059671,2070752,True,12621.0,2503.0,7562.0,-12621.0,-2503.0,0.3619373075138168
NC_002935.2,Comp-only+center,2076035,2096445,False,,,,,,0.0
NC_002935.2,Comp-only+center,2114704,2144768,False,,,,,,0.0
NC_002935.2,Comp-only+center,2176624,2198997,False,,,,,,0.0
NC_002935.2,Comp-only+center,2212600,2242599,False,,,,,,0.0
NC_002935.2,Comp-only+center,2297046,2322992,False,,,,,,0.0
NC_002935.2,Comp-only+center,2398583,2451927,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,27024,43283,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,61341,95875,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,154152,190717,True,1848.0,13282.0,7565.0,1848.0,13282.0,0.6964772909645321
NC_002935.2,DNABERT-2-only,190791,208252,True,34791.0,4253.0,19522.0,-34791.0,-4253.0,0.2527893135322374
NC_002935.2,DNABERT-2-only,230520,239859,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,249275,255946,True,275.0,12053.0,6164.0,-275.0,12053.0,0.3511578947368421
NC_002935.2,DNABERT-2-only,285651,291816,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,305483,323837,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,400792,409558,True,17792.0,83441.0,50616.5,-17792.0,83441.0,0.0797
NC_002935.2,DNABERT-2-only,418335,436608,True,35335.0,56391.0,45863.0,-35335.0,56391.0,0.16612727272727273
NC_002935.2,DNABERT-2-only,550407,575112,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,727617,742673,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,776520,795538,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,1680221,1700448,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,1866399,1880963,True,5399.0,964.0,3181.5,-5399.0,-964.0,0.6812762973352033
NC_002935.2,DNABERT-2-only,1941599,1956346,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2059671,2070752,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2076035,2096445,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2114704,2144768,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2176624,2198997,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2212600,2242599,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2297046,2322992,False,,,,,,0.0
NC_002935.2,DNABERT-2-only,2398583,2451927,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,27024,43283,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,61341,95875,True,8341.0,25876.0,17108.5,-8341.0,-25876.0,0.2019544733650527
NC_002935.2,DNABERT-S-only,154152,190717,True,1848.0,12282.0,7065.0,1848.0,12282.0,0.7107353422862758
NC_002935.2,DNABERT-S-only,190791,208252,True,34791.0,5253.0,20022.0,-34791.0,-5253.0,0.23365165636422788
NC_002935.2,DNABERT-S-only,230520,239859,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,249275,255946,True,6275.0,8053.0,7164.0,-6275.0,8053.0,0.3177142857142857
NC_002935.2,DNABERT-S-only,285651,291816,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,305483,323837,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,400792,409558,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,418335,436608,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,550407,575112,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,727617,742673,True,1617.0,10326.0,5971.5,-1617.0,10326.0,0.5576666666666666
NC_002935.2,DNABERT-S-only,776520,795538,True,2520.0,2461.0,2490.5,-2520.0,2461.0,0.7924583333333334
NC_002935.2,DNABERT-S-only,1680221,1700448,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,1866399,1880963,True,1399.0,1964.0,1681.5,-1399.0,-1964.0,0.7893385116512153
NC_002935.2,DNABERT-S-only,1941599,1956346,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2059671,2070752,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2076035,2096445,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2114704,2144768,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2176624,2198997,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2212600,2242599,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2297046,2322992,False,,,,,,0.0
NC_002935.2,DNABERT-S-only,2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI,27024,43283,False,,,,,,0.0
NC_002935.2,SAGE-GI,61341,95875,True,8341.0,25876.0,17108.5,-8341.0,-25876.0,0.2019544733650527
NC_002935.2,SAGE-GI,154152,190717,True,1848.0,22282.0,12065.0,1848.0,22282.0,0.5899605764002175
NC_002935.2,SAGE-GI,190791,208252,True,34791.0,4747.0,19769.0,-34791.0,4747.0,0.30635087719298243
NC_002935.2,SAGE-GI,230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI,249275,255946,True,1275.0,7053.0,4164.0,-1275.0,7053.0,0.4448
NC_002935.2,SAGE-GI,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI,776520,795538,True,2520.0,2461.0,2490.5,-2520.0,2461.0,0.7924583333333334
NC_002935.2,SAGE-GI,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI,1866399,1880963,True,1399.0,1964.0,1681.5,-1399.0,-1964.0,0.7893385116512153
NC_002935.2,SAGE-GI,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI,2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI,2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,27024,43283,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,61341,95875,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,154152,190717,True,1848.0,12282.0,7065.0,1848.0,12282.0,0.7107353422862758
NC_002935.2,SAGE-GI-P,190791,208252,True,34791.0,5253.0,20022.0,-34791.0,-5253.0,0.23365165636422788
NC_002935.2,SAGE-GI-P,230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,249275,255946,True,6275.0,8053.0,7164.0,-6275.0,8053.0,0.3177142857142857
NC_002935.2,SAGE-GI-P,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,776520,795538,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,1866399,1880963,True,1399.0,1964.0,1681.5,-1399.0,-1964.0,0.7893385116512153
NC_002935.2,SAGE-GI-P,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI-P,2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,27024,43283,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,61341,95875,True,8341.0,25876.0,17108.5,-8341.0,-25876.0,0.2019544733650527
NC_002935.2,SAGE-GI-F,154152,190717,True,1848.0,22282.0,12065.0,1848.0,22282.0,0.5899605764002175
NC_002935.2,SAGE-GI-F,190791,208252,True,34791.0,4747.0,19769.0,-34791.0,4747.0,0.30635087719298243
NC_002935.2,SAGE-GI-F,230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,249275,255946,True,1275.0,7053.0,4164.0,-1275.0,7053.0,0.4448
NC_002935.2,SAGE-GI-F,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,776520,795538,True,2520.0,2461.0,2490.5,-2520.0,2461.0,0.7924583333333334
NC_002935.2,SAGE-GI-F,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,1866399,1880963,True,1399.0,1964.0,1681.5,-1399.0,-1964.0,0.7893385116512153
NC_002935.2,SAGE-GI-F,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI-F,2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI-R,27024,43283,True,6274.0,34766.0,20520.0,-6274.0,34766.0,0.2837696335078534
NC_002935.2,SAGE-GI-R,61341,95875,True,40591.0,17826.0,29208.5,-40591.0,-17826.0,0.22241301280515402
NC_002935.2,SAGE-GI-R,154152,190717,True,18702.0,15432.0,17067.0,-18702.0,15432.0,0.5171994342291372
NC_002935.2,SAGE-GI-R,190791,208252,True,55341.0,2103.0,28722.0,-55341.0,-2103.0,0.2109665810474843
NC_002935.2,SAGE-GI-R,230520,239859,True,1870.0,28290.0,15080.0,-1870.0,28290.0,0.23645569620253165
NC_002935.2,SAGE-GI-R,249275,255946,True,20625.0,12203.0,16414.0,-20625.0,12203.0,0.16891139240506328
NC_002935.2,SAGE-GI-R,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI-R,305483,323837,True,12433.0,7688.0,10060.5,-12433.0,-7688.0,0.3464661556450565
NC_002935.2,SAGE-GI-R,400792,409558,True,4858.0,8891.0,6874.5,4858.0,8891.0,0.22137274889568467
NC_002935.2,SAGE-GI-R,418335,436608,True,17115.0,63841.0,40478.0,17115.0,63841.0,0.014114351823661938
NC_002935.2,SAGE-GI-R,550407,575112,True,3743.0,7863.0,5803.0,3743.0,-7863.0,0.530235570306808
NC_002935.2,SAGE-GI-R,727617,742673,True,367.0,11676.0,6021.5,-367.0,11676.0,0.5556088560885609
NC_002935.2,SAGE-GI-R,776520,795538,True,3270.0,4111.0,3690.5,-3270.0,4111.0,0.7204166666666667
NC_002935.2,SAGE-GI-R,1680221,1700448,True,2829.0,5699.0,4264.0,2829.0,-5699.0,0.5784061696658098
NC_002935.2,SAGE-GI-R,1866399,1880963,True,4249.0,16686.0,10467.5,-4249.0,16686.0,0.4102816901408451
NC_002935.2,SAGE-GI-R,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI-R,2059671,2070752,True,14121.0,1297.0,7709.0,-14121.0,1297.0,0.418188679245283
NC_002935.2,SAGE-GI-R,2076035,2096445,True,14015.0,53904.0,33959.5,14015.0,53904.0,0.08606607010697706
NC_002935.2,SAGE-GI-R,2114704,2144768,True,24654.0,5581.0,15117.5,-24654.0,5581.0,0.4985903814262023
NC_002935.2,SAGE-GI-R,2176624,2198997,True,1826.0,2148.0,1987.0,1826.0,-2148.0,0.822383123268079
NC_002935.2,SAGE-GI-R,2212600,2242599,True,8350.0,32050.0,20200.0,8350.0,32050.0,0.34891216760676874
NC_002935.2,SAGE-GI-R,2297046,2322992,True,2604.0,843.0,1723.5,2604.0,-843.0,0.8671522719389525
NC_002935.2,SAGE-GI-R,2398583,2451927,True,30567.0,8878.0,19722.5,30567.0,-8878.0,0.260568000749836
NC_002935.2,SAGE-GI(D2),27024,43283,True,1024.0,18716.0,9870.0,-1024.0,18716.0,0.45166666666666666
NC_002935.2,SAGE-GI(D2),61341,95875,True,35341.0,33876.0,34608.5,-35341.0,-33876.0,0.009430992043047684
NC_002935.2,SAGE-GI(D2),154152,190717,True,1848.0,13282.0,7565.0,1848.0,13282.0,0.6964772909645321
NC_002935.2,SAGE-GI(D2),190791,208252,True,34791.0,4253.0,19522.0,-34791.0,-4253.0,0.2527893135322374
NC_002935.2,SAGE-GI(D2),230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),249275,255946,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),305483,323837,True,13517.0,11162.0,12339.5,13517.0,11162.0,0.1639055459565674
NC_002935.2,SAGE-GI(D2),400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),418335,436608,True,6415.0,38391.0,22403.0,6415.0,38391.0,0.20928262595958705
NC_002935.2,SAGE-GI(D2),550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),776520,795538,True,4480.0,1539.0,3009.5,4480.0,-1539.0,0.683526999316473
NC_002935.2,SAGE-GI(D2),1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),1866399,1880963,True,5399.0,964.0,3181.5,-5399.0,-964.0,0.6812762973352033
NC_002935.2,SAGE-GI(D2),1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI(D2),2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,27024,43283,True,26024.0,45716.0,35870.0,-26024.0,45716.0,0.18477272727272728
NC_002935.2,SAGE-GI/detrend=250kb,61341,95875,True,60341.0,6876.0,33608.5,-60341.0,-6876.0,0.2915278890341077
NC_002935.2,SAGE-GI/detrend=250kb,154152,190717,True,152.0,1282.0,717.0,-152.0,1282.0,0.9622631578947368
NC_002935.2,SAGE-GI/detrend=250kb,190791,208252,True,36791.0,16253.0,26522.0,-36791.0,-16253.0,0.022284481964131016
NC_002935.2,SAGE-GI/detrend=250kb,230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,249275,255946,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,776520,795538,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,1866399,1880963,True,3399.0,964.0,2181.5,-3399.0,-964.0,0.7571253618347806
NC_002935.2,SAGE-GI/detrend=250kb,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI/detrend=250kb,2297046,2322992,True,4046.0,1993.0,3019.5,-4046.0,-1993.0,0.7986530190377755
NC_002935.2,SAGE-GI/detrend=250kb,2398583,2451927,True,10417.0,35072.0,22744.5,10417.0,35072.0,0.48551749098024133
NC_002935.2,SAGE-GI/no-refine,27024,43283,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,61341,95875,True,13691.0,25226.0,19458.5,-13691.0,-25226.0,0.19302865674117695
NC_002935.2,SAGE-GI/no-refine,154152,190717,True,5402.0,7032.0,6217.0,-5402.0,7032.0,0.7462448979591837
NC_002935.2,SAGE-GI/no-refine,190791,208252,True,42041.0,10503.0,26272.0,-42041.0,-10503.0,0.11695208644942272
NC_002935.2,SAGE-GI/no-refine,230520,239859,True,8530.0,22290.0,15410.0,8530.0,22290.0,0.025608599430920014
NC_002935.2,SAGE-GI/no-refine,249275,255946,True,10225.0,6203.0,8214.0,-10225.0,6203.0,0.2888311688311688
NC_002935.2,SAGE-GI/no-refine,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,776520,795538,True,930.0,2411.0,1670.5,930.0,2411.0,0.844097060195987
NC_002935.2,SAGE-GI/no-refine,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,1866399,1880963,True,351.0,9686.0,5018.5,351.0,9686.0,0.5861201599934023
NC_002935.2,SAGE-GI/no-refine,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI/no-refine,2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,27024,43283,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,61341,95875,True,8341.0,25876.0,17108.5,-8341.0,-25876.0,0.2019544733650527
NC_002935.2,SAGE-GI/start-assign,154152,190717,True,1848.0,12282.0,7065.0,1848.0,12282.0,0.7107353422862758
NC_002935.2,SAGE-GI/start-assign,190791,208252,True,34791.0,5253.0,20022.0,-34791.0,-5253.0,0.23365165636422788
NC_002935.2,SAGE-GI/start-assign,230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,249275,255946,True,6275.0,8053.0,7164.0,-6275.0,8053.0,0.3177142857142857
NC_002935.2,SAGE-GI/start-assign,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,776520,795538,True,2520.0,6461.0,4490.5,-2520.0,6461.0,0.67925
NC_002935.2,SAGE-GI/start-assign,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,1866399,1880963,True,1399.0,1964.0,1681.5,-1399.0,-1964.0,0.7893385116512153
NC_002935.2,SAGE-GI/start-assign,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI/start-assign,2398583,2451927,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,27024,43283,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,61341,95875,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,154152,190717,True,9152.0,718.0,4935.0,-9152.0,-718.0,0.7841112909576097
NC_002935.2,SAGE-GI/d=16,190791,208252,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,230520,239859,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,249275,255946,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,285651,291816,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,305483,323837,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,400792,409558,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,418335,436608,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,550407,575112,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,727617,742673,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,776520,795538,True,7520.0,6461.0,6990.5,-7520.0,6461.0,0.5763333333333334
NC_002935.2,SAGE-GI/d=16,1680221,1700448,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,1866399,1880963,True,399.0,2036.0,1217.5,-399.0,2036.0,0.856764705882353
NC_002935.2,SAGE-GI/d=16,1941599,1956346,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2059671,2070752,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2076035,2096445,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2114704,2144768,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2176624,2198997,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2212600,2242599,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2297046,2322992,False,,,,,,0.0
NC_002935.2,SAGE-GI/d=16,2398583,2451927,False,,,,,,0.0
NC_011770.1,Comp-only,665560,680384,False,,,,,,0.0
NC_011770.1,Comp-only,863874,906017,True,6374.0,2218.0,4296.0,-6374.0,-2218.0,0.8229110845459418
NC_011770.1,Comp-only,1433755,1476546,True,355.0,10547.0,5451.0,-355.0,-10547.0,0.7473288988805711
NC_011770.1,Comp-only,1684044,1720849,False,,,,,,0.0
NC_011770.1,Comp-only,2504699,2551099,True,8499.0,1900.0,5199.5,-8499.0,-1900.0,0.8105828779599271
NC_011770.1,Comp-only,2690449,2740349,True,249.0,3750.0,1999.5,-249.0,-3750.0,0.920259222333001
NC_011770.1,Comp-only,2751799,2783499,False,,,,,,0.0
NC_011770.1,Comp-only,2796835,2907405,True,935.0,1194.0,1064.5,-935.0,1194.0,0.9811091393078971
NC_011770.1,Comp-only,3392799,3432227,True,8099.0,9528.0,8813.5,-8099.0,-9528.0,0.6291238848678674
NC_011770.1,Comp-only,4545189,4552787,False,,,,,,0.0
NC_011770.1,Comp-only,4931527,4960940,True,5827.0,5659.0,5743.0,-5827.0,5659.0,0.7191687041564793
NC_011770.1,Comp-only+center,665560,680384,False,,,,,,0.0
NC_011770.1,Comp-only+center,863874,906017,True,1424.0,2732.0,2078.0,-1424.0,2732.0,0.9102375809935205
NC_011770.1,Comp-only+center,1433755,1476546,True,4595.0,5597.0,5096.0,4595.0,-5597.0,0.7618246401196486
NC_011770.1,Comp-only+center,1684044,1720849,False,,,,,,0.0
NC_011770.1,Comp-only+center,2504699,2551099,True,3549.0,3050.0,3299.5,-3549.0,3050.0,0.8754905660377359
NC_011770.1,Comp-only+center,2690449,2740349,True,4701.0,1200.0,2950.5,4701.0,1200.0,0.884522807772842
NC_011770.1,Comp-only+center,2751799,2783499,False,,,,,,0.0
NC_011770.1,Comp-only+center,2796835,2907405,True,4015.0,6144.0,5079.5,4015.0,6144.0,0.9129589170200917
NC_011770.1,Comp-only+center,3392799,3432227,True,3149.0,4578.0,3863.5,-3149.0,-4578.0,0.8185213020808868
NC_011770.1,Comp-only+center,4545189,4552787,False,,,,,,0.0
NC_011770.1,Comp-only+center,4931527,4960940,True,877.0,10609.0,5743.0,-877.0,10609.0,0.7191687041564793
NC_011770.1,DNABERT-2-only,665560,680384,True,8440.0,80615.0,44527.5,8440.0,80615.0,0.06690067057837384
NC_011770.1,DNABERT-2-only,863874,906017,True,1126.0,18.0,572.0,1126.0,-18.0,0.9728549734244495
NC_011770.1,DNABERT-2-only,1433755,1476546,True,755.0,23453.0,12104.0,-755.0,23453.0,0.6386865671641792
