accession,method,genome_len,n_pred,pred_bp,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000
NC_004337.1,SSG-LUGIA-F,4607203,11,351100,33.46699764496213,29.231410701876303,31.206136771666394,90.95590601866752,0.26458777782326465,10516,20906,455774,25459,1,20792.0,0.2018426103646833,-15172.0,26412.0,0.0,0.0,0.0
NC_004337.1,SSG-LUGIA-F+center,4607203,11,351100,34.67902887603264,38.15705350938152,36.33500092644062,90.61669153719363,0.3132419879286381,13727,25856,450824,22248,2,14793.5,0.1498724607406074,-14105.5,9882.0,0.0,0.0,0.0
NC_004337.1,SSG-LUGIA-R,4607203,32,1310700,18.89991750711834,98.71299513551077,31.725555009603784,70.18540734021906,0.35383151301188775,35512,152383,324297,463,3,25162.0,0.1995822102425876,-23072.0,27252.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_004337.1,SSG-LUGIA-R+center,4607203,32,1310700,16.162075548528005,84.95343988881167,27.157531812042375,68.01981839638744,0.2736820800734659,30562,158535,318145,5413,3,22655.5,0.1995822102425876,-18122.0,32202.0,0.0,0.0,0.0
NC_004347.1,SSG-LUGIA-P,4969803,8,251200,0.0,0.0,0.0,40.46662209240947,-0.41340447075946796,0,32057,57497,52531,0,,,,,,,
NC_004347.1,SSG-LUGIA-P+center,4969803,8,251200,10.487811688493005,7.15006377186804,8.50312415104591,43.11011014533554,-0.31848413698328104,3756,32057,57497,48775,1,14640.5,0.11369071041559464,-22144.0,-7137.0,0.0,0.0,0.0
NC_004347.1,SSG-LUGIA-F,4969803,11,356400,36.676933908298864,39.668005558622525,38.11387705082947,52.373579195551955,-0.0049814975103952535,20838,35977,53577,31693,1,4455.5,0.7004605196813338,-6562.0,-2349.0,0.0,50.0,50.0
NC_004347.1,SSG-LUGIA-F+center,4969803,11,356400,40.40046599679627,52.81262492623403,45.780150328792665,53.749516134708095,0.0686986592821493,27743,40927,48627,24788,2,4469.0,0.48965664147870924,-12478.0,-1868.0,0.0,25.0,50.0
NC_004347.1,SSG-LUGIA-R,4969803,35,1597100,34.38263912189043,54.621080885572326,42.20086334321202,44.68311222155752,-0.06398219779517546,28693,54759,34795,23838,2,23122.5,0.16934811040722014,-52128.0,5282.0,0.0,0.0,0.0
NC_004347.1,SSG-LUGIA-R+center,4969803,35,1597100,38.05683129340965,64.04408825265081,47.743253886598595,48.1669423232572,0.028850970693485845,33643,54759,34795,18888,2,23122.5,0.24677906003279765,-47178.0,10232.0,25.0,25.0,25.0
NC_004368.1,SSG-LUGIA-P,2211485,8,196600,58.81329664421039,79.03461173370358,67.44079209835947,79.8790441574742,0.5455025782396792,55785,39066,158052,14798,3,6601.0,0.6105834464043419,1596.0,1389.0,0.0,50.0,50.0
NC_004368.1,SSG-LUGIA-P+center,2211485,8,196600,55.574383417876504,72.0215916013771,62.73795933479375,77.44311750796598,0.4775781117454389,50835,40637,156481,19748,3,6492.0,0.6105834464043419,6546.0,6339.0,0.0,0.0,0.0
NC_004368.1,SSG-LUGIA-F,2211485,10,329600,58.21757253481945,90.42970686992618,70.83342581289536,80.36466057280323,0.602039380657687,63828,45809,151309,6755,3,12529.5,0.41257391304347824,-18304.0,2489.0,0.0,33.33333333333333,33.33333333333333
NC_004368.1,SSG-LUGIA-F+center,2211485,10,329600,56.25732506032403,92.48827621381919,69.96029428312694,79.05835241556811,0.5933947301531807,65281,50759,146359,5302,3,10396.5,0.41257391304347824,-13354.0,7439.0,0.0,16.666666666666664,33.33333333333333
NC_004368.1,SSG-LUGIA-R,2211485,13,699000,41.95588314477675,99.35536885652353,58.998022967231734,63.5884811786284,0.45616224882332634,70128,97019,100099,455,3,19063.5,0.29072303921568626,-37704.0,7189.0,16.666666666666664,16.666666666666664,33.33333333333333
NC_004368.1,SSG-LUGIA-R+center,2211485,13,699000,43.250170347634196,98.02076987376563,60.01821730644112,65.56680774446117,0.4669239575132537,69186,90781,106337,1397,3,22446.5,0.29072303921568626,-32754.0,12139.0,0.0,16.666666666666664,33.33333333333333
NC_004459.2,SSG-LUGIA-P,3281944,5,291400,33.45835397353337,17.369900255331654,22.867921790546667,62.26061233545334,0.011993274948142939,9456,18806,95780,44983,1,9545.5,0.33124321294706977,-16444.0,-2647.0,0.0,0.0,50.0
NC_004459.2,SSG-LUGIA-P+center,3281944,5,291400,33.95998765397458,22.23222322232223,26.872266258131837,61.028250258837446,0.019384412670436026,12103,23536,91050,42336,1,6898.5,0.4672972972972973,-11494.0,2303.0,0.0,50.0,50.0
NC_004459.2,SSG-LUGIA-F,3281944,8,353000,36.29906313146776,21.77850438105035,27.22356804169872,62.49726371838486,0.042852416146943864,11856,20806,93780,42583,1,9345.5,0.3881232199561332,-18444.0,-247.0,50.0,50.0,50.0
NC_004459.2,SSG-LUGIA-F+center,3281944,8,353000,31.968620407300776,22.23222322232223,26.22592038830744,59.71483508356752,-0.0027483798360909287,12103,25756,88830,42336,1,9098.5,0.39943894389438944,-13494.0,4703.0,0.0,0.0,50.0
NC_004459.2,SSG-LUGIA-R,3281944,20,944600,60.72701961731324,78.52826098936424,68.48985869460732,76.72770300251443,0.5156402419606256,42750,27647,86939,11689,2,24466.5,0.25790732950435963,-52848.5,-5218.0,0.0,25.0,25.0
NC_004459.2,SSG-LUGIA-R+center,3281944,20,944600,63.58813021569307,87.62100699865904,73.69470000695233,79.85327614258246,0.5998896186536319,47700,27314,87272,6739,2,19516.5,0.2877606606566682,-47898.5,-268.0,0.0,0.0,0.0
NC_004431.1,SSG-LUGIA-P,5231428,12,569900,100.0,64.85252505282408,78.67944398430444,86.5662918748133,0.7298578506360294,209938,0,523243,113778,16,24535.0,0.15345809983161302,-23942.5,25547.5,3.125,3.125,9.375
NC_004431.1,SSG-LUGIA-P+center,5231428,12,569900,100.0,69.95669043235428,82.3229615196564,88.51715372290748,0.7680617688915106,226461,0,523243,97255,17,24918.0,0.13910698496905394,-22692.0,26378.0,2.941176470588235,14.705882352941178,23.52941176470588
NC_004431.1,SSG-LUGIA-F,5231428,14,796600,93.42047044473411,72.39771898824895,81.57644212779658,87.50128400548314,0.7369385388309816,234363,16506,506737,89353,18,33319.5,0.12762859117237363,-41957.0,27997.5,2.7777777777777777,5.555555555555555,8.333333333333332
NC_004431.1,SSG-LUGIA-F+center,5231428,14,796600,94.57432613765654,77.29089695906288,85.06356742532803,89.62558990458807,0.7816215535388512,250203,14354,508889,73513,19,33319.5,0.134240614334471,-44692.0,28578.0,7.894736842105263,7.894736842105263,13.157894736842104
NC_004431.1,SSG-LUGIA-R,5231428,26,1697800,79.3557718235972,100.0,88.48978877763291,90.05689767745547,0.8159887115264987,323716,84214,439029,0,22,58185.5,0.09373573916943807,-62997.0,50498.5,0.0,2.272727272727273,4.545454545454546
NC_004431.1,SSG-LUGIA-R+center,5231428,26,1697800,78.19567034315502,100.0,87.76382747411543,89.34234124674276,0.8043999844109033,323716,90266,432977,0,22,58047.0,0.09373573916943807,-58047.0,55448.5,0.0,0.0,2.272727272727273
NC_004606.1,SSG-LUGIA-P,1894275,7,199000,41.6068423041253,52.736296747790504,46.51511078683614,82.0701463044136,0.36288718923699376,12113,17000,115392,10856,1,8613.0,0.4128634241112512,-15887.0,-1339.0,0.0,50.0,50.0
NC_004606.1,SSG-LUGIA-P+center,1894275,7,199000,51.84350229074249,62.07497061256476,56.4997721463811,85.86839683060742,0.48423136951764284,14258,13244,119148,8711,2,9824.0,0.2503117525780576,-20665.5,-2550.0,0.0,0.0,25.0
NC_004606.1,SSG-LUGIA-F,1894275,10,316700,31.47844807413301,58.56589316034655,40.947901922286654,75.02655106493907,0.28971466345218605,13452,29282,103110,9517,1,8824.0,0.432540192926045,-17387.0,261.0,50.0,50.0,50.0
NC_004606.1,SSG-LUGIA-F+center,1894275,10,316700,29.72983171081428,68.60551177674256,41.48315849051637,71.38471044856817,0.30300353183747586,15758,37246,95146,7211,2,9824.0,0.2439791157127401,-22265.5,-1000.0,0.0,0.0,0.0
NC_004606.1,SSG-LUGIA-R,1894275,11,571300,28.721955839696918,84.49649527624189,42.87118542980529,66.70657372184783,0.34450370199907965,19408,48164,84228,3561,2,18424.0,0.18492038980162798,-36215.5,4750.0,0.0,0.0,25.0
NC_004606.1,SSG-LUGIA-R+center,1894275,11,571300,30.189398420146418,100.0,46.37766021887494,65.8125269533538,0.4251798757694778,22969,53114,79278,0,2,18424.0,0.2208697084889928,-31265.5,9700.0,0.0,25.0,25.0
NC_004603.1,SSG-LUGIA-P,3288558,5,193700,52.523869699522606,12.308540216836944,19.943487011342583,53.67755369606293,0.03975244429326992,14963,13525,124239,106603,2,9168.5,0.22107902000586463,-1753.5,21381.0,0.0,0.0,0.0
NC_004603.1,SSG-LUGIA-P+center,3288558,5,193700,52.631947606206,12.362009114390538,20.021449649944376,53.70261828558208,0.04056518125630267,15028,13525,124239,106538,1,3887.5,0.6590360917423146,-5972.0,-1803.0,0.0,50.0,50.0
NC_004603.1,SSG-LUGIA-F,3288558,8,274600,54.747724839400426,13.460178010298932,21.607880940747684,54.21740639339837,0.05692567148774248,16363,13525,124239,105203,2,9018.5,0.23208153028319195,-2503.5,22481.0,0.0,0.0,0.0
NC_004603.1,SSG-LUGIA-F+center,3288558,8,274600,54.747724839400426,13.460178010298932,21.607880940747684,54.21740639339837,0.05692567148774248,16363,13525,124239,105203,2,9018.5,0.3378503457242424,2446.5,27431.0,0.0,25.0,25.0
NC_004603.1,SSG-LUGIA-R,3288558,19,987800,67.82109715197048,71.36205847029598,69.54653497889602,70.70335094281418,0.41406929652852303,86752,41161,96603,34814,6,18165.5,0.23335668789808917,-18165.5,14400.5,8.333333333333332,8.333333333333332,16.666666666666664
NC_004603.1,SSG-LUGIA-R+center,3288558,19,987800,68.21544482626956,70.54192784166625,69.35918278213184,70.78317202020592,0.4147615102771077,85755,39957,97807,35811,6,13339.0,0.23335668789808917,-13215.5,19350.5,8.333333333333332,8.333333333333332,8.333333333333332
NC_004578.1,SSG-LUGIA-P,6397126,13,438600,82.06213952712216,38.73213090221715,52.625700192291625,67.2409746238439,0.37522272997793965,157364,34398,424181,248924,11,9031.5,0.20950372208436724,-4412.0,6053.0,4.545454545454546,18.181818181818183,40.909090909090914
NC_004578.1,SSG-LUGIA-P+center,6397126,13,438600,82.07738298411161,36.69490607647777,50.71590155290596,66.49704521041964,0.3626303771181502,149087,32555,426024,257201,12,10988.5,0.19431920228433297,-4792.5,10988.5,8.333333333333332,12.5,16.666666666666664
NC_004578.1,SSG-LUGIA-F,6397126,19,697600,83.43520393458822,54.86576024888748,66.19962373247289,73.6802306019307,0.48839750226860135,222913,44256,414323,183375,18,13942.0,0.16833967409996653,-14180.5,10629.5,8.333333333333332,16.666666666666664,19.444444444444446
NC_004578.1,SSG-LUGIA-F+center,6397126,19,697600,85.74603038466186,54.13598235734257,66.36944231961725,74.22690425233013,0.5044115526846689,219948,36563,422016,186340,16,14120.5,0.2061417453214927,-12645.0,15579.5,0.0,12.5,15.625
NC_004578.1,SSG-LUGIA-R,6397126,41,1855100,69.29043068193104,78.98387350844722,73.82029734970912,73.68265872093627,0.48003110849310365,320902,142224,316355,85386,23,22982.0,0.16582403965303594,-23488.0,22680.0,4.3478260869565215,6.521739130434782,13.043478260869565
NC_004578.1,SSG-LUGIA-R+center,6397126,41,1855100,71.90161417010123,80.21009727090143,75.82894718472083,75.97827180364149,0.5240382685404792,325884,127352,331227,80404,24,20601.5,0.16650607923245858,-19052.0,26007.5,2.083333333333333,6.25,8.333333333333332
NC_004631.1,SSG-LUGIA-P,4791961,11,427300,100.0,85.43110218033999,92.14322859091291,96.43262120548023,0.9032013787929251,147953,0,534086,25231,10,13760.5,0.2430620690614886,-18841.5,6433.0,0.0,5.0,20.0
NC_004631.1,SSG-LUGIA-P+center,4791961,11,427300,100.0,93.5825480413895,96.6849015969981,98.428605765832,0.9574698479746048,162070,0,534086,11114,11,11867.0,0.2642287234042553,-16932.0,9732.0,0.0,13.636363636363635,27.27272727272727
NC_004631.1,SSG-LUGIA-F,4791961,14,586600,92.77962866661714,93.74769031781227,93.26114741150283,96.68259646245423,0.9106310550191585,162356,12635,521451,10828,11,20324.5,0.20485772357723578,-25583.0,10084.0,0.0,13.636363636363635,18.181818181818183
NC_004631.1,SSG-LUGIA-F+center,4791961,14,586600,94.28657468243539,99.43470528455285,96.79223436305588,98.38618914982963,0.9577551607614084,172205,10435,523651,979,11,19182.0,0.20485772357723578,-20633.0,15034.0,4.545454545454546,4.545454545454546,18.181818181818183
NC_004631.1,SSG-LUGIA-R,4791961,30,1331000,63.868880272359085,98.25099316334072,77.41408608339002,85.96193815657386,0.711965838801624,170155,96258,437828,3029,11,29382.5,0.1615040650406504,-29482.0,24584.0,0.0,0.0,4.545454545454546
NC_004631.1,SSG-LUGIA-R+center,4791961,30,1331000,63.04362861979214,100.0,77.33344645659973,85.64607575607617,0.7145632757554303,173184,101521,432565,0,11,26707.5,0.1615040650406504,-24532.0,29534.0,0.0,4.545454545454546,4.545454545454546
NC_004741.1,SSG-LUGIA-P,4599354,7,219600,53.9427087432124,52.42948656659336,53.17533430951388,90.69636154848058,0.4801755268318047,27418,23410,443307,24877,2,18663.5,0.2832438016528926,-22063.0,12628.0,25.0,25.0,25.0
NC_004741.1,SSG-LUGIA-P+center,4599354,7,219600,49.312062732684666,52.42948656659336,50.82301475494921,89.77672963245551,0.45150799208428777,27418,28183,438534,24877,2,17113.0,0.2832438016528926,-17113.0,17578.0,0.0,0.0,0.0
NC_004741.1,SSG-LUGIA-F,4599354,11,356100,50.47589616810878,62.4686872549957,55.83557663547409,90.04281211224404,0.5065867292426827,32668,32052,434665,19627,3,20513.5,0.21253358925143953,-27350.0,997.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_004741.1,SSG-LUGIA-F+center,4599354,11,356100,54.68288924745251,71.93421933263218,62.133324524312904,91.16552218445815,0.5792737864131338,37618,31175,435542,14677,3,16809.0,0.27848308624784995,-22400.0,5947.0,0.0,0.0,16.666666666666664
NC_004741.1,SSG-LUGIA-R,4599354,32,1289100,23.996166169688664,99.10125250980018,38.63688042137124,68.28262159641781,0.3904069797498625,51825,164147,302570,470,4,25963.5,0.21797904604356216,-30859.0,18989.5,12.5,12.5,25.0
NC_004741.1,SSG-LUGIA-R+center,4599354,32,1289100,22.53540763247214,89.6357204321637,36.01599686516764,67.90999052045039,0.33851335504550634,46875,161131,305586,5420,4,25909.0,0.18875643950158594,-25909.0,23939.5,0.0,0.0,0.0
NC_004722.1,SSG-LUGIA-P,5411809,12,379000,27.86895633990241,61.767494118886276,38.408383821843785,83.46421731185458,0.33627008628823934,35184,91064,534385,21778,3,7529.0,0.19731234866828087,-25246.0,7153.0,0.0,0.0,33.33333333333333
NC_004722.1,SSG-LUGIA-P+center,5411809,12,379000,28.42231016202494,66.82700747866998,39.882237076462076,83.18315501948238,0.35865277822480013,38066,95864,529585,18896,3,12479.0,0.26440677966101694,-20296.0,12103.0,16.666666666666664,33.33333333333333,33.33333333333333
NC_004722.1,SSG-LUGIA-F,5411809,15,523000,24.7812381288779,65.2786067904919,35.92466100835222,80.56259351036252,0.31543914638884624,37184,112865,512584,19778,3,10989.0,0.21456080419504342,-26846.0,8053.0,0.0,16.666666666666664,16.666666666666664
NC_004722.1,SSG-LUGIA-F+center,5411809,15,523000,25.333536480345526,67.13774095010709,36.78626394767218,80.73975947046574,0.32730572458914947,38243,112715,512734,18719,3,13929.0,0.24320712694877505,-21896.0,13003.0,0.0,0.0,16.666666666666664
NC_004722.1,SSG-LUGIA-R,5411809,41,1587400,25.02449203734212,100.0,40.03134366643592,74.99117100984597,0.4265699201121588,56962,170663,454786,0,4,15646.0,0.2542184305416155,-34959.5,13129.0,0.0,0.0,25.0
NC_004722.1,SSG-LUGIA-R+center,5411809,41,1587400,25.526771069719366,99.72613321161477,40.648736837962474,75.69133557343008,0.43206525270531104,56806,165729,459720,156,4,20239.0,0.2542184305416155,-30009.5,18079.0,12.5,12.5,12.5
NC_005071.1,SSG-LUGIA-P,2410873,7,226400,100.0,64.03667409681624,78.07604543240262,93.12515577137988,0.7682457937645061,30452,0,201208,17102,2,21354.0,0.28782608695652173,-12982.0,24692.0,0.0,0.0,25.0
NC_005071.1,SSG-LUGIA-P+center,2410873,7,226400,100.0,59.608024561551076,74.69301712779973,92.27856344618552,0.7376552341959759,28346,0,201208,19208,2,21354.0,0.26135106484688697,-8032.0,29642.0,0.0,25.0,25.0
NC_005071.1,SSG-LUGIA-F,2410873,2,400600,63.424489200841435,64.03667409681624,63.72911151338852,86.06579783085841,0.5510677226068537,30452,17561,183647,17102,2,125054.0,0.058494045332308876,-101582.0,143492.0,0.0,0.0,0.0
NC_005071.1,SSG-LUGIA-F+center,2410873,2,400600,63.424489200841435,64.03667409681624,63.72911151338852,86.06579783085841,0.5510677226068537,30452,17561,183647,17102,2,125054.0,0.058494045332308876,-96632.0,148442.0,0.0,0.0,0.0
NC_005071.1,SSG-LUGIA-R,2410873,11,752200,43.96362603012219,81.33280060562728,57.07560743457121,76.61419348614338,0.4674146874786191,38677,49298,151910,8877,3,101582.0,0.04738072965388213,-91444.0,305688.0,0.0,0.0,0.0
NC_005071.1,SSG-LUGIA-R+center,2410873,11,752200,49.53826448927314,81.33280060562728,61.573362838198186,80.5939009977408,0.5232526512197805,38677,39398,161810,8877,3,96632.0,0.04738072965388213,-86494.0,310638.0,0.0,0.0,0.0
NC_005139.1,SSG-LUGIA-P,3354505,5,320900,48.50686345734715,35.4407040089398,40.956931620068445,79.0305288806077,0.29102329141916833,12686,13467,125163,23109,1,17757.0,0.26319502074688794,-9979.0,25535.0,0.0,0.0,0.0
NC_005139.1,SSG-LUGIA-P+center,3354505,5,320900,49.83696719701434,35.4407040089398,41.42367346938776,79.43070087430128,0.30005421024323575,12686,12769,125861,23109,1,17757.0,0.26319502074688794,-5029.0,30485.0,0.0,0.0,0.0
NC_005139.1,SSG-LUGIA-F,3354505,6,375500,33.882642023450224,35.4407040089398,34.64416407231416,72.55897950408485,0.17295947264367154,12686,24755,113875,23109,1,18507.0,0.255251509054326,-10379.0,26635.0,0.0,0.0,0.0
NC_005139.1,SSG-LUGIA-F+center,3354505,6,375500,33.752826925635226,35.4407040089398,34.576178795312074,72.47642253117385,0.1716983219024994,12686,24899,113731,23109,1,18507.0,0.255251509054326,-5429.0,31585.0,0.0,0.0,0.0
NC_005139.1,SSG-LUGIA-R,3354505,22,975400,26.25142265907915,35.4407040089398,30.16167379933428,66.31904830156228,0.0878273641539103,12686,35639,102991,23109,1,25057.0,0.2020063694267516,-20279.0,29835.0,0.0,0.0,0.0
NC_005139.1,SSG-LUGIA-R+center,3354505,22,975400,29.247262247838616,35.4407040089398,32.047492737147905,69.15694424537767,0.12429763975645705,12686,30689,107941,23109,1,25057.0,0.2020063694267516,-15329.0,34785.0,0.0,0.0,0.0
NC_006086.1,SSG-LUGIA-P,1899877,5,164000,0.0,0.0,0.0,57.54823506308606,-0.23551217473775027,0,19459,105498,58364,0,,,,,,,
NC_006086.1,SSG-LUGIA-P+center,1899877,5,164000,0.0,0.0,0.0,57.99062846046007,-0.22998375519228909,0,18648,106309,58364,0,,,,,,,
NC_006086.1,SSG-LUGIA-F,1899877,8,246200,27.356182760344055,17.819203618669043,21.581017005426382,58.7712264279597,-0.049200746747215855,10400,27617,97340,47964,1,23982.0,0.17819203618669044,26363.0,-21601.0,0.0,0.0,0.0
NC_006086.1,SSG-LUGIA-F+center,1899877,8,246200,21.924276920482335,17.819203618669043,19.65973534971645,53.63324441826086,-0.12572535515537847,10400,37036,87921,47964,1,23982.0,0.17819203618669044,31313.0,-16651.0,0.0,0.0,0.0
NC_006086.1,SSG-LUGIA-R,1899877,11,548100,53.959874260355036,99.99828661503668,70.09560183517091,72.83562712400652,0.5696879262494031,58363,49797,75160,1,1,619.0,0.9792285364339525,-1237.0,-1.0,50.0,100.0,100.0
NC_006086.1,SSG-LUGIA-R+center,1899877,11,548100,52.32364430147059,93.63820163114248,67.13387219615261,70.81076363318986,0.5060751720923371,54651,49797,75160,3713,1,4331.0,0.8631876549839685,3713.0,4949.0,0.0,0.0,100.0
NC_005773.3,SSG-LUGIA-P,5928787,15,414400,63.43924458079767,49.38168293816829,55.53467305432722,75.79900674550399,0.3984395120935244,100909,58155,405204,103436,9,7407.0,0.38960861591290435,-11199.0,164.0,16.666666666666664,22.22222222222222,22.22222222222222
NC_005773.3,SSG-LUGIA-P+center,5928787,15,414400,70.51968144465862,54.426582495289836,61.43673509972187,79.08938691396187,0.4816549082985473,111218,46494,416865,93127,9,6666.5,0.3184059161873459,-7084.0,-304.0,16.666666666666664,22.22222222222222,33.33333333333333
NC_005773.3,SSG-LUGIA-F,5928787,15,540900,61.977786886065324,60.67875406787541,61.321391568395214,76.57360147610318,0.44528068808400556,123994,76068,387291,80351,10,10248.5,0.2835238943466755,-14066.5,3370.0,0.0,10.0,30.0
NC_005773.3,SSG-LUGIA-F+center,5928787,15,540900,65.07069983891176,60.48936846998948,62.69645424965066,77.97092723721889,0.4715975034913765,123607,66351,397008,80738,10,9636.5,0.34253523808631114,-9116.5,8320.0,5.0,10.0,20.0
NC_005773.3,SSG-LUGIA-R,5928787,45,1767000,44.48153467981587,81.38197655925029,57.522552437877025,63.216035848220166,0.3396655246180454,166300,207563,255796,38045,11,18420.0,0.25122201492537316,-20412.0,16638.0,0.0,0.0,0.0
NC_005773.3,SSG-LUGIA-R+center,5928787,45,1767000,45.2060471832343,83.80435048569821,58.73113315934055,63.95618417741994,0.36283492243356785,171250,207571,255788,33095,11,18919.0,0.3102824858757062,-15462.0,21588.0,0.0,9.090909090909092,9.090909090909092
NC_005945.1,SSG-LUGIA-P,5228663,9,335800,6.583641068153842,28.06768588181745,10.665540729586878,88.50923914465936,0.09143489117920903,10483,148745,1342186,26866,2,11689.5,0.17400704418871188,-18380.0,-1687.0,0.0,0.0,0.0
NC_005945.1,SSG-LUGIA-P+center,5228663,9,335800,9.477692142352687,41.32105277249726,15.418814690484753,88.92100923914465,0.15731261014659023,15433,147402,1343529,21916,2,10002.5,0.2593931282083047,-13430.0,3263.0,0.0,0.0,0.0
NC_005945.1,SSG-LUGIA-F,5228663,13,462300,6.611875323529162,41.72266995100271,11.414821027648873,84.17403878870364,0.11526450875843439,15583,220099,1270832,21766,2,13652.5,0.21464871431424792,-19630.0,3463.0,0.0,0.0,0.0
NC_005945.1,SSG-LUGIA-F+center,5228663,13,462300,8.288358837942463,54.97603684168251,14.404978216793761,84.03329232863088,0.16648542878171457,20533,227200,1263731,16816,2,13652.5,0.3110034026549039,-14680.0,8413.0,25.0,25.0,25.0
NC_005945.1,SSG-LUGIA-R,5228663,35,1419600,5.287442181170454,73.91362553214276,9.868907899487715,67.00591514643914,0.13266087367618926,27606,494499,996432,9743,3,20162.5,0.18811787072243347,-18648.0,21677.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_005945.1,SSG-LUGIA-R+center,5228663,35,1419600,4.193017682967045,61.27874909636135,7.84896730882996,64.83556678095637,0.08443863404981884,22887,522949,967982,14462,3,19562.0,0.18811787072243347,-13698.0,26627.0,0.0,0.0,16.666666666666664
NC_006155.1,SSG-LUGIA-P,4744671,8,214500,34.155349517177704,5.220756004045821,9.057104236272284,56.17485908966887,-0.04049444625957683,8878,17115,219652,161174,1,7215.0,0.38089926205594643,508.0,13922.0,50.0,50.0,50.0
NC_006155.1,SSG-LUGIA-P+center,4744671,8,214500,15.111760858692724,2.3098816832498295,4.007243234971562,53.74134443081567,-0.14136478288520515,3928,22065,214702,166124,1,12165.0,0.13900488357279356,5458.0,18872.0,0.0,0.0,0.0
NC_006155.1,SSG-LUGIA-F,4744671,17,472000,69.493999871655,25.472796556347472,37.280535665106036,64.17325641132788,0.23883511351641995,43317,19015,217752,126735,4,6478.5,0.35938718369752853,-7802.0,3349.0,12.5,25.0,37.5
NC_006155.1,SSG-LUGIA-F+center,4744671,17,472000,64.03321705481096,26.6624326676546,37.64858278079707,63.084565863442954,0.20692111996374318,45340,25467,211300,124712,5,8747.5,0.2440674401486207,-5767.0,4870.0,10.0,20.0,40.0
NC_006155.1,SSG-LUGIA-R,4744671,38,1559200,69.50783199543008,81.57151929997883,75.05803288800871,77.33881652528521,0.5512375467832552,138714,60852,175915,31338,9,21870.5,0.22647959741822557,-40317.0,14778.0,5.555555555555555,16.666666666666664,27.77777777777778
NC_006155.1,SSG-LUGIA-R+center,4744671,38,1559200,70.14124861767367,82.0566650201115,75.63253403867834,77.89827908725994,0.5621060401847002,139539,59401,177366,30513,10,21870.5,0.19447080291970803,-44511.5,8133.0,0.0,5.0,10.0
NC_006350.1,SSG-LUGIA-P,4074542,8,365700,19.7420939514891,15.346306226033827,17.26885339826685,89.66099002280056,0.11953993581269579,9645,39210,791779,53204,1,22608.0,0.17580795100344507,-43455.0,-1761.0,0.0,50.0,50.0
NC_006350.1,SSG-LUGIA-P+center,4074542,8,365700,25.155484980812492,18.148260115514965,21.08493312752447,90.4480453952506,0.16386808884711523,11406,33936,797053,51443,1,20847.0,0.21480225988700566,-38505.0,3189.0,0.0,0.0,50.0
NC_006350.1,SSG-LUGIA-F,4074542,13,513900,25.629008658151538,37.066619993953765,30.304528247889383,88.01192162338141,0.2447388429044832,23296,67601,763388,39553,2,6614.0,0.3270632055682914,-30182.5,-1139.5,0.0,25.0,50.0
NC_006350.1,SSG-LUGIA-F+center,4074542,13,513900,28.020894520432993,42.505051790800174,33.77564244397382,88.28009102320554,0.28366462662007746,26714,68622,762367,36135,2,5474.5,0.44309924266214845,-25232.5,3810.5,0.0,25.0,50.0
NC_006350.1,SSG-LUGIA-R,4074542,30,1345500,17.816196476117035,77.93441423093445,29.002318124894526,73.17064165989811,0.2811360785873414,48981,225943,605046,13868,4,5820.5,0.14637812216147555,-54794.0,2842.0,0.0,12.5,50.0
NC_006350.1,SSG-LUGIA-R+center,4074542,30,1345500,16.991256863664553,71.49039761969163,27.456803703194467,73.43780416585555,0.2525008846424983,44931,219505,611484,17918,4,10737.0,0.20499136538293597,-49844.0,7792.0,12.5,12.5,12.5
NC_006511.1,SSG-LUGIA-P,4585229,9,342200,64.52114613866125,100.0,78.43507980947533,98.88909492422582,0.7986839062288624,10786,5931,517172,0,1,33457.0,0.13881595881595882,-55323.0,11591.0,0.0,0.0,0.0
NC_006511.1,SSG-LUGIA-P+center,4585229,9,342200,49.780772603498406,100.0,66.47151264906172,97.96193590802582,0.6981782651022975,10786,10881,512222,0,1,33457.0,0.13881595881595882,-50373.0,16541.0,0.0,0.0,0.0
NC_006511.1,SSG-LUGIA-F,4585229,14,509000,31.047783534830163,100.0,47.38391248956639,95.51329958099905,0.5442980748577011,10786,23954,499149,0,1,38107.0,0.12397701149425287,-57823.0,18391.0,0.0,0.0,0.0
NC_006511.1,SSG-LUGIA-F+center,4585229,14,509000,30.03536520843196,100.0,46.19568708910637,95.29396559959092,0.5347218508721854,10786,25125,497978,0,1,38107.0,0.12397701149425287,-52873.0,23341.0,0.0,0.0,0.0
NC_006511.1,SSG-LUGIA-R,4585229,30,1249900,8.581908452217085,100.0,15.807252929236675,78.4792344476099,0.25878435981187037,10786,114897,408206,0,1,49207.0,0.09877289377289378,-62823.0,35591.0,0.0,0.0,0.0
NC_006511.1,SSG-LUGIA-R+center,4585229,30,1249900,8.293669406617404,100.0,15.316997663966148,77.66108685513281,0.2530366014061541,10786,119265,403838,0,1,49207.0,0.09877289377289378,-57873.0,40541.0,0.0,0.0,0.0
