method,accession,precision_official,precision_strict,called_frac
SAGE-GI-P,NC_010465.1,39.50482652772729,7.768864177918983,5.369509926662901
SAGE-GI-P,NC_010473.1,49.585666803260025,6.640548780487805,6.999368563061643
SAGE-GI-P,NC_010498.1,54.50272359866456,6.587787610619469,11.147526363899852
SAGE-GI-P,NC_010501.1,100.0,29.9018779342723,11.066218937954707
SAGE-GI-P,NC_010515.1,94.43987366968338,29.08773841961853,11.419108992128283
SAGE-GI-P,NC_010551.1,12.645657240251834,3.9028448738593666,5.410062716652975
SAGE-GI-P,NC_010582.1,100.0,6.449456521739131,8.328814348012264
SAGE-GI-P,NC_010612.1,73.81976176308787,14.644097995545657,6.76528105975943
Comp-only+center,AC_000091.1,41.5981045129755,5.2438852304797745,9.151304728116717
Comp-only+center,NC_000907.1,0.0,0.0,7.485774296801662
Comp-only+center,NC_000913.2,66.53943822150212,10.614065606361828,8.673021278430063
Comp-only+center,NC_002516.2,32.974513029587776,6.2355725879170425,7.081280198403552
Comp-only+center,NC_002655.2,96.16728876152327,30.73472485768501,14.29877659993
Comp-only+center,NC_002695.1,100.0,36.521676677983805,13.927561403668307
Comp-only+center,NC_002758.2,100.0,10.54338919925512,9.327680909242186
Comp-only+center,NC_002944.2,81.51043573782498,13.724106041923552,6.7166606519011935
Comp-only+center,NC_002947.3,80.42750724455084,27.929040196882692,11.831384810695416
Comp-only+center,NC_003047.1,61.88637731697698,34.939453125,7.0057619655540915
Comp-only+center,NC_003197.1,75.13149430506678,14.740163325909428,11.092280859515892
Comp-only+center,NC_003198.1,93.32043548715042,26.670188413453072,11.809017065162942
Comp-only+center,NC_003485.1,16.68108862526169,3.723364485981308,16.939162023348604
Comp-only+center,NC_003909.8,26.81570329868413,14.867166354361856,9.193606089103518
Comp-only+center,NC_003923.1,56.55391715443494,8.146331576813944,8.74679396496035
Comp-only+center,NC_003997.3,8.769972726385843,4.62136790344211,8.558923328001702
Comp-only+center,NC_004070.1,13.09765448804691,2.326101468624833,15.764098370920395
Comp-only+center,NC_004088.1,0.0,0.0,8.39644797429987
Comp-only+center,NC_004116.1,13.252040713493903,3.059155865736125,13.928833796933434
Comp-only+center,NC_004337.1,34.34730721377244,3.856043329532497,7.6141641685855825
Comp-only+center,NC_004347.1,40.34171877272066,7.316191983122363,7.6300811118670095
Comp-only+center,NC_004368.1,56.45191975095123,19.545209580838325,15.102973793627358
Comp-only+center,NC_004431.1,94.59100963549419,31.381297662207775,15.290280206475174
Comp-only+center,NC_004459.2,32.053285309462645,3.1193298969072165,11.822261440170825
Comp-only+center,NC_004578.1,86.44053789211462,32.444313146233384,10.58287737337048
Comp-only+center,NC_004603.1,54.747724839400426,5.989385065885798,8.30759256792795
Comp-only+center,NC_004606.1,30.65520192981091,4.994611727416799,16.65544865449842
Comp-only+center,NC_004631.1,94.1319558325134,29.366473396998636,12.237161362540304
Comp-only+center,NC_004722.1,25.434629351281608,7.343125960061444,9.623399495436738
Comp-only+center,NC_004741.1,54.60351559664988,10.55795677799607,7.746740085672902
Comp-only+center,NC_005071.1,63.424489200841435,7.605394605394605,16.608091757633023
Comp-only+center,NC_005139.1,33.752826925635226,3.378428761651132,11.193901931879665
Comp-only+center,NC_005773.3,65.11234129105988,22.82797279911781,9.177256663125188
Comp-only+center,NC_005945.1,7.767853427305709,4.157319295403928,9.446009429179123
Comp-only+center,NC_006086.1,21.78649237472767,4.043545878693624,13.537718494407796
Comp-only+center,NC_006155.1,64.06518978411175,9.621318075863531,9.945895089459311
Comp-only+center,NC_006350.1,28.138956770877222,5.181148176881304,12.654182973202877
Comp-only+center,NC_006511.1,30.20357872924309,2.1311993677138905,11.03761665993127
Comp-only+center,NC_006905.1,56.65992429856007,5.0766194150367845,11.718569295792419
Comp-only+center,NC_007005.1,49.56256156004536,9.842209072978303,9.984085197527019
Comp-only+center,NC_007146.2,86.45762791942927,31.659746251441753,9.05724239875894
Comp-only+center,NC_007297.1,16.929727556047048,5.0810344827586205,12.61861223548506
Comp-only+center,NC_007335.2,33.00297683874247,11.066342057212417,8.915301381139171
Comp-only+center,NC_007384.1,46.44553183504381,8.364179880426306,7.972619120400641
Comp-only+center,NC_007432.1,29.925260567293844,10.125095932463546,12.247167196390327
Comp-only+center,NC_007434.1,76.91850594227505,30.454448965151247,13.699951433393467
Comp-only+center,NC_007510.1,51.32809820594392,23.645600653772814,9.937397912253127
Comp-only+center,NC_007530.2,8.319009140709088,4.496201432602561,8.8131446895686
Comp-only+center,NC_007606.1,27.200634417129262,6.661631419939577,5.302991463946066
Comp-only+center,NC_007613.1,53.37344690161757,11.655631399317405,6.482554737209842
Comp-only+center,NC_007651.1,30.254235295039944,7.499417022930431,13.509394752337824
Comp-only+center,NC_007761.1,75.76018451298722,29.4512987012987,9.138197666244904
Comp-only+center,NC_007778.1,100.0,34.724057602710715,8.856535380377128
Comp-only+center,NC_007793.1,91.44937428896473,8.373333333333333,8.354309030764394
Comp-only+center,NC_007946.1,100.0,24.251300520208083,14.799414340369948
Comp-only+center,NC_007958.1,100.0,29.74049773755656,9.033835392482336
Comp-only+center,NC_008022.1,20.14067379708703,5.9127789046653145,12.783598824220071
Comp-only+center,NC_008023.1,50.94434536058902,21.514098107377364,13.916698694603987
Comp-only+center,NC_008024.1,49.34615112744751,16.453535353535354,15.332110550195626
Comp-only+center,NC_008060.1,39.69174496553037,16.293887803516608,10.875493957772244
Comp-only+center,NC_008061.1,57.13462092822139,4.219586374695864,11.791459010155789
Comp-only+center,NC_008253.1,78.62350614736481,12.309462915601022,15.041750018222608
Comp-only+center,NC_008258.1,28.60358316240402,3.891825142010373,8.851658532788957
Comp-only+center,NC_008321.1,72.32052303680092,21.38859132297804,7.934067769347683
Comp-only+center,NC_008322.1,70.15407748789252,17.384224534236633,8.623693561545796
Comp-only+center,NC_008390.1,14.366270873602977,2.6708997568224806,10.406166658934444
Comp-only+center,NC_008463.1,59.33444705252102,12.498292501855977,10.301870030322831
Comp-only+center,NC_008543.1,95.7703927492447,3.279633461424771,11.281690779627194
Comp-only+center,NC_008563.1,87.4522337859017,12.973223615464995,15.064860956016549
Comp-only+center,NC_008577.1,58.84749817760416,13.556081808396124,9.341933677701075
Comp-only+center,NC_008595.1,89.16807853298783,10.558636967104293,12.380624860857226
Comp-only+center,NC_008600.1,0.0,0.0,7.0704501786254035
Comp-only+center,NC_008611.1,45.38932146829811,2.1380665444066023,6.777817908426122
Comp-only+center,NC_008750.1,79.85264227642277,31.481248544141625,9.117785735221032
Comp-only+center,NC_008819.1,48.62845554488206,16.113174182139698,6.065217985864986
Comp-only+center,NC_009052.1,68.32256417834257,9.616184533938362,10.31521776440815
Comp-only+center,NC_009074.1,17.340779558581648,4.511743630573249,12.839427674333436
Comp-only+center,NC_009076.1,11.723044497821155,2.374158815612382,13.040137095692442
Comp-only+center,NC_009080.1,0.0,0.0,8.719316117261071
Comp-only+center,NC_009085.1,98.35054224300279,42.70206766917293,8.026660986982577
Comp-only+center,NC_009256.1,91.49066359063842,58.50982961992136,14.621604056489051
Comp-only+center,NC_009342.1,57.620871785942306,24.9748427672956,9.595136533059922
Comp-only+center,NC_009438.1,66.74813004517515,17.762105855855857,7.623593648722318
Comp-only+center,NC_009445.1,96.92464896811025,37.47856598016781,8.790885159658165
Comp-only+center,NC_009485.1,91.86880339215564,45.02954494000453,10.688850043564868
Comp-only+center,NC_009487.1,55.99097734235599,5.580872483221476,10.252176007155882
Comp-only+center,NC_009504.1,42.78849385039317,13.94633077765608,7.842160416416141
Comp-only+center,NC_009512.1,72.09273806198435,16.801683073991743,10.56717792255121
Comp-only+center,NC_009567.1,69.82536602575411,12.323785803237858,8.50999792283986
Comp-only+center,NC_009632.1,55.758205652596644,5.74274861878453,9.96385007846188
Comp-only+center,NC_009665.1,88.1392229078758,34.93445475638051,9.889695098329039
Comp-only+center,NC_009708.1,74.42118952083496,14.028074586214121,10.105210206579883
Comp-only+center,NC_009782.1,100.0,10.47742413027387,9.381397196274662
Comp-only+center,NC_009783.1,71.46027295010036,18.55552645364065,10.139824945934656
Comp-only+center,NC_009800.1,49.053158592254455,8.286567164179104,8.657191994552429
Comp-only+center,NC_009801.1,80.04599263828526,20.674262233843855,10.751826595568858
Comp-only+center,NC_009879.1,,0.0,9.05350361967697
Comp-only+center,NC_009900.1,100.0,12.969517358171041,8.678093435364003
Comp-only+center,NC_009901.1,38.071074206262494,13.154642058165548,6.910704460902245
Comp-only+center,NC_009997.1,79.16456251498411,24.67329093799682,11.762983182300244
Comp-only+center,NC_010084.1,36.7848826495569,10.954352706410576,11.625458972192273
Comp-only+center,NC_010102.1,58.233741107237144,4.686182289977295,12.690148999143219
Comp-only+center,NC_010159.1,22.45557740328359,5.051560379918589,8.181154970390212
Comp-only+center,NC_010167.1,42.30623340498167,15.694183864915573,7.609698153398951
Comp-only+center,NC_010184.1,9.284689864028906,3.2599956775448455,8.79193961360689
Comp-only+center,NC_010322.1,76.59036808072194,24.228294464737285,11.710260708768546
Comp-only+center,NC_010334.1,11.311251627885083,1.4873117392201363,9.273152797337321
Comp-only+center,NC_010380.1,79.62172634773538,23.037240297922384,11.359916993785667
Comp-only+center,NC_010400.1,42.29912244618127,9.891382765531063,7.291155871762157
Comp-only+center,NC_010410.1,70.6526804621007,31.185853482497293,7.039621816578094
Comp-only+center,NC_010465.1,70.17582286294578,18.199328685773303,8.258980121511286
Comp-only+center,NC_010473.1,51.580742179174464,5.9413529732678665,7.823074741519507
Comp-only+center,NC_010498.1,65.03203409443708,7.588177177671661,11.982111081055539
Comp-only+center,NC_010501.1,93.78258259878471,20.273800845604317,11.878434381131663
Comp-only+center,NC_010515.1,91.11731023344589,26.521367521367523,12.377442934791908
Comp-only+center,NC_010551.1,15.372129983430833,4.621484242629617,8.569562574794915
Comp-only+center,NC_010582.1,55.44549829463159,6.222863135815417,8.632091826988798
Comp-only+center,NC_010612.1,79.08115769433985,13.5227305320522,10.506526688129734
SSG-LUGIA-F,AC_000091.1,41.5981045129755,5.261208117036338,9.121173433151139
SSG-LUGIA-F,NC_000907.1,0.0,0.0,7.1633942358445095
SSG-LUGIA-F,NC_000913.2,72.09946150340147,10.616703952274422,8.670865955050731
SSG-LUGIA-F,NC_002516.2,23.748327978698136,4.267070979335131,7.106821335277866
SSG-LUGIA-F,NC_002655.2,97.98542053784739,30.27151148120111,14.336761964711597
SSG-LUGIA-F,NC_002695.1,100.0,35.57834311806914,13.940292264183544
SSG-LUGIA-F,NC_002758.2,82.41579085271769,10.124821173104435,9.713294533423147
SSG-LUGIA-F,NC_002944.2,75.3674665269912,14.692086790044671,6.48890705396373
SSG-LUGIA-F,NC_002947.3,82.6265484282806,26.826494888671053,11.551533898438059
SSG-LUGIA-F,NC_003047.1,66.71804348680848,34.07309236947791,6.814198161808472
SSG-LUGIA-F,NC_003197.1,79.22475731435392,13.323863636363637,10.869941154091297
SSG-LUGIA-F,NC_003198.1,91.57716579525221,25.374825662482568,11.92754391367752
SSG-LUGIA-F,NC_003485.1,17.91904047976012,3.8880936890045543,16.22149036130019
SSG-LUGIA-F,NC_003909.8,26.598871092869235,14.939042713028547,8.917970178874308
SSG-LUGIA-F,NC_003923.1,55.92442119323241,8.23310118803769,8.654610485799843
SSG-LUGIA-F,NC_003997.3,6.887365666962181,3.534398579671549,8.620140481889957
SSG-LUGIA-F,NC_004070.1,4.919350908825106,0.6974093264248704,15.232665148135696
SSG-LUGIA-F,NC_004088.1,0.0,0.0,8.092150092756514
SSG-LUGIA-F,NC_004116.1,14.291037245191038,3.107697501688049,13.711268097878643
SSG-LUGIA-F,NC_004337.1,33.46699764496213,2.9951580746226147,7.620675711489161
SSG-LUGIA-F,NC_004347.1,36.676933908298864,5.846801346801347,7.171310412102853
SSG-LUGIA-F,NC_004368.1,58.217572534819446,19.365291262135923,14.904012462214302
SSG-LUGIA-F,NC_004431.1,93.42047044473411,29.420411749937234,15.227199915587104
SSG-LUGIA-F,NC_004459.2,36.29906313146776,3.358640226628895,10.755820330877066
SSG-LUGIA-F,NC_004578.1,83.43520393458822,31.954271788990827,10.904896980300215
SSG-LUGIA-F,NC_004603.1,54.747724839400426,5.958849235251274,8.350164418568868
SSG-LUGIA-F,NC_004606.1,31.47844807413301,4.247552889169561,16.718797429095563
SSG-LUGIA-F,NC_004631.1,92.77962866661714,27.67746334810774,12.241335019212386
SSG-LUGIA-F,NC_004722.1,24.7812381288779,7.109751434034417,9.664051336623299
SSG-LUGIA-F,NC_004741.1,50.475896168108775,9.173827576523449,7.7423916489141735
SSG-LUGIA-F,NC_005071.1,63.424489200841435,7.601597603594608,16.61638750776171
SSG-LUGIA-F,NC_005139.1,33.88264202345023,3.378428761651132,11.193901931879665
SSG-LUGIA-F,NC_005773.3,61.97778688606532,22.923645775559255,9.123282722081262
SSG-LUGIA-F,NC_005945.1,6.611875323529162,3.3707549210469394,8.84164842905347
SSG-LUGIA-F,NC_006086.1,27.35618276034406,4.224207961007311,12.958733644335924
SSG-LUGIA-F,NC_006155.1,69.493999871655,9.177330508474576,9.948002717153622
SSG-LUGIA-F,NC_006350.1,25.629008658151534,4.5331776610235455,12.612460492492161
SSG-LUGIA-F,NC_006511.1,31.047783534830167,2.119056974459725,11.10086322842327
SSG-LUGIA-F,NC_006905.1,61.965448881336734,4.693600286020737,11.762726833063482
SSG-LUGIA-F,NC_007005.1,48.217956512927415,10.998183919432062,9.939777127123794
SSG-LUGIA-F,NC_007146.2,86.12147391845016,30.601162790697675,8.984115874201484
SSG-LUGIA-F,NC_007297.1,16.120882787549455,4.326652452025586,12.754588660436408
SSG-LUGIA-F,NC_007335.2,43.24928639391056,12.243771043771044,8.05795651308075
SSG-LUGIA-F,NC_007384.1,36.68006577745295,6.252270957695302,7.9850536706274164
SSG-LUGIA-F,NC_007432.1,27.580109380723226,8.398461538461538,12.2189695742958
SSG-LUGIA-F,NC_007434.1,82.65496552174602,32.05373620408902,13.39459253004877
SSG-LUGIA-F,NC_007510.1,52.94770105314239,23.781266216917487,10.432778957729107
SSG-LUGIA-F,NC_007530.2,6.734550621188927,3.4389980565752536,8.859056448316082
SSG-LUGIA-F,NC_007606.1,30.110256507407268,7.224545454545455,5.035209849236662
SSG-LUGIA-F,NC_007613.1,53.64440093848568,11.66385135135135,6.548929017795609
SSG-LUGIA-F,NC_007651.1,30.23669427185759,7.5522504892367905,13.414886743965468
SSG-LUGIA-F,NC_007761.1,78.64579798281456,28.92461308037943,9.142762200543727
SSG-LUGIA-F,NC_007778.1,100.0,30.970642578525972,9.135998271456373
SSG-LUGIA-F,NC_007793.1,74.91519105312209,8.335130651182082,8.392599613822064
SSG-LUGIA-F,NC_007946.1,100.0,23.03775346851654,14.79744029550662
SSG-LUGIA-F,NC_007958.1,100.0,26.5243095183748,8.954125080195729
SSG-LUGIA-F,NC_008022.1,17.129484691002443,4.621199324324325,12.280552541887678
SSG-LUGIA-F,NC_008023.1,49.49969505222231,20.498421468034728,13.621056196263618
SSG-LUGIA-F,NC_008024.1,54.582314110511675,16.9559333795975,14.877825793152793
SSG-LUGIA-F,NC_008060.1,36.99144774902245,14.721775312066574,10.942270644088458
SSG-LUGIA-F,NC_008061.1,57.44689660883607,4.206791995148575,11.827321111768184
SSG-LUGIA-F,NC_008253.1,82.11835488505747,12.304494079655544,15.047824220679825
SSG-LUGIA-F,NC_008258.1,30.389173606662396,2.9342783505154637,8.482201804697741
SSG-LUGIA-F,NC_008321.1,70.43495923163972,20.93789534215066,7.390114542525775
SSG-LUGIA-F,NC_008322.1,70.04145798825847,17.295256534365926,8.62160701580141
SSG-LUGIA-F,NC_008390.1,12.719692110327133,2.6884490238611716,10.369614330762017
SSG-LUGIA-F,NC_008463.1,58.99705829546867,12.653436018957345,10.327873265737159
SSG-LUGIA-F,NC_008543.1,67.10009071666163,3.2546201232032854,11.368396059044962
SSG-LUGIA-F,NC_008563.1,87.98641084434853,13.645313112825207,15.05108691909229
SSG-LUGIA-F,NC_008577.1,60.29899993889647,12.470513900589722,9.549085274860001
SSG-LUGIA-F,NC_008595.1,88.03620813586579,10.872855853144749,12.137724269841737
SSG-LUGIA-F,NC_008600.1,0.0,0.0,7.074254563978444
SSG-LUGIA-F,NC_008611.1,58.703783628254925,2.136387434554974,6.783144985639976
SSG-LUGIA-F,NC_008750.1,76.54582816609452,30.60311377245509,8.867168750185838
SSG-LUGIA-F,NC_008819.1,69.63144439710268,15.638755980861244,4.483220367978009
SSG-LUGIA-F,NC_009052.1,65.68472237928304,9.058089668615985,10.005117627418
SSG-LUGIA-F,NC_009074.1,19.637638392127027,5.542243628336344,12.734647313137643
SSG-LUGIA-F,NC_009076.1,12.179076212926706,2.375986145853377,13.030108149646919
SSG-LUGIA-F,NC_009080.1,0.0,0.0,7.9640997606479065
SSG-LUGIA-F,NC_009085.1,100.0,43.13874841972187,7.956251680079221
SSG-LUGIA-F,NC_009256.1,91.56829782309444,56.58073014678209,14.547688439652278
SSG-LUGIA-F,NC_009342.1,51.40208920316755,20.884885204081634,9.462373637633936
SSG-LUGIA-F,NC_009438.1,68.21976399578797,19.112530413625304,7.0569752018578225
SSG-LUGIA-F,NC_009445.1,98.85934455412199,37.64473282442748,8.784179678987183
SSG-LUGIA-F,NC_009485.1,90.5193656867861,42.275188987927336,10.72393909170426
SSG-LUGIA-F,NC_009487.1,67.18781561830889,5.601549343213203,10.214332404444903
SSG-LUGIA-F,NC_009504.1,47.39094834003275,13.915846994535519,7.8593393001322776
SSG-LUGIA-F,NC_009512.1,73.42075382868536,16.905149051490515,10.525231360457882
SSG-LUGIA-F,NC_009567.1,69.54469043957224,12.054556726596404,8.547090068207156
SSG-LUGIA-F,NC_009632.1,66.85291634843429,5.582745887881839,10.249416223666415
SSG-LUGIA-F,NC_009665.1,89.48043199548013,31.82840579710145,9.895431580404637
SSG-LUGIA-F,NC_009708.1,77.16489410470341,15.022534582775547,9.489116309635666
SSG-LUGIA-F,NC_009782.1,100.0,10.481303221029249,9.37792517658692
SSG-LUGIA-F,NC_009783.1,77.92567640986634,16.377961747073936,9.303249550971476
SSG-LUGIA-F,NC_009800.1,55.30357443036814,9.436505867014342,8.258788880375265
SSG-LUGIA-F,NC_009801.1,80.35565177052729,19.4556345937851,10.727728366366986
SSG-LUGIA-F,NC_009879.1,,0.0,8.863811162883739
SSG-LUGIA-F,NC_009900.1,100.0,14.727884615384616,7.6420128473992905
SSG-LUGIA-F,NC_009901.1,40.27837112732617,13.186293706293707,6.908771937283424
SSG-LUGIA-F,NC_009997.1,78.7391082563841,24.95825771324864,11.334728309685497
SSG-LUGIA-F,NC_010084.1,34.2608765645752,10.577534791252486,11.668956573734524
SSG-LUGIA-F,NC_010102.1,63.94679100383983,4.549268292682926,12.657219647215504
SSG-LUGIA-F,NC_010159.1,27.7157405753082,5.276360544217687,7.832595586305747
SSG-LUGIA-F,NC_010167.1,58.70830689436367,20.132450331125828,7.545451170865563
SSG-LUGIA-F,NC_010184.1,10.821462516875428,3.860691144708423,8.79764002831206
SSG-LUGIA-F,NC_010322.1,73.20554878142107,20.434064369125604,11.55232518923472
SSG-LUGIA-F,NC_010334.1,4.247198616229225,0.4939864421605073,8.748943210691886
SSG-LUGIA-F,NC_010380.1,79.62172634773538,24.84904862579281,10.531636099687613
SSG-LUGIA-F,NC_010400.1,45.007568435066474,9.773861386138615,7.378825080641061
SSG-LUGIA-F,NC_010410.1,63.184847802977984,31.116545662972868,6.648390578846939
SSG-LUGIA-F,NC_010465.1,69.81215736859077,20.226569343065695,7.303642374432262
SSG-LUGIA-F,NC_010473.1,49.2815628027123,5.0426762114537445,7.750520311292649
SSG-LUGIA-F,NC_010498.1,59.548731114841516,5.8312651087832394,12.242548865132491
SSG-LUGIA-F,NC_010501.1,96.87026109934988,18.96487360376249,11.783185235343321
SSG-LUGIA-F,NC_010515.1,90.11735349574582,24.13112283345893,12.38677735631136
SSG-LUGIA-F,NC_010551.1,15.000989946542887,4.831030818278427,8.197856709131159
SSG-LUGIA-F,NC_010582.1,46.08006834155244,6.513172338090011,8.247336816346927
SSG-LUGIA-F,NC_010612.1,80.43139808078807,12.235108368020668,10.497486223461905
SSG-LUGIA-P,AC_000091.1,44.394225983076154,7.790705800139762,6.159697585105842
SSG-LUGIA-P,NC_000907.1,,0.0,3.857632593826258
SSG-LUGIA-P,NC_000913.2,74.48856799037304,13.849221789883268,6.647017301858428
SSG-LUGIA-P,NC_002516.2,22.056876980466086,4.815236427320491,5.468995933212481
SSG-LUGIA-P,NC_002655.2,100.0,37.39211412720428,9.129149335843985
SSG-LUGIA-P,NC_002695.1,100.0,35.71593352883676,9.302621647918958
SSG-LUGIA-P,NC_002758.2,100.0,13.702323330106486,7.177277005025831
SSG-LUGIA-P,NC_002944.2,76.6535915156798,25.75592747559275,2.9690787222029322
SSG-LUGIA-P,NC_002947.3,82.68724785125417,32.87881429816914,9.277138623097922
SSG-LUGIA-P,NC_003047.1,68.61840704735066,40.243757431629014,4.603004541430462
SSG-LUGIA-P,NC_003197.1,99.66537640632347,15.938964420017356,7.1169292745631845
SSG-LUGIA-P,NC_003198.1,100.0,33.574101427868044,8.446597520459918
SSG-LUGIA-P,NC_003485.1,28.55572810894756,6.31378763866878,9.989356296012119
SSG-LUGIA-P,NC_003909.8,33.567157313707455,21.178864353312303,6.067818301573633
SSG-LUGIA-P,NC_003923.1,72.34341252699784,12.58422041327489,5.662192931512639
SSG-LUGIA-P,NC_003997.3,6.689785073658737,3.1818451498071787,6.4488445549159
SSG-LUGIA-P,NC_004070.1,4.035195268832714,0.555886736214605,10.591832450154458
SSG-LUGIA-P,NC_004088.1,0.0,0.0,4.536211991292734
SSG-LUGIA-P,NC_004116.1,16.567376397113083,4.362559241706161,9.767311170332185
SSG-LUGIA-P,NC_004337.1,36.48601762542502,4.431521281078803,5.150630436731353
SSG-LUGIA-P,NC_004347.1,0.0,0.0,5.054526306173504
SSG-LUGIA-P,NC_004368.1,58.813296644210396,28.374872838250255,8.889954035410595
SSG-LUGIA-P,NC_004431.1,100.0,36.837690822951394,10.893775083973248
SSG-LUGIA-P,NC_004459.2,33.45835397353336,3.2450240219629376,8.878883978520049
SSG-LUGIA-P,NC_004578.1,82.06213952712216,35.87870497036024,6.856203864047698
SSG-LUGIA-P,NC_004603.1,52.523869699522606,7.724832214765101,5.890119620818608
SSG-LUGIA-P,NC_004606.1,41.60684230412531,6.086934673366835,10.505338454025946
SSG-LUGIA-P,NC_004631.1,100.0,34.62508776035572,8.917017479900192
SSG-LUGIA-P,NC_004722.1,27.868956339902414,9.283377308707124,7.003203549866598
SSG-LUGIA-P,NC_004741.1,53.9427087432124,12.485428051001822,4.774583561082708
SSG-LUGIA-P,NC_005071.1,100.0,13.450530035335689,9.390789145674617
SSG-LUGIA-P,NC_005139.1,48.50686345734715,3.953256466188844,9.566240026471865
SSG-LUGIA-P,NC_005773.3,63.43924458079766,24.350627413127413,6.9896253651885285
SSG-LUGIA-P,NC_005945.1,6.583641068153843,3.1217986896962477,6.422291893740331
SSG-LUGIA-P,NC_006086.1,0.0,0.0,8.632137764707926
SSG-LUGIA-P,NC_006155.1,34.155349517177704,4.138927738927739,4.520861404299687
SSG-LUGIA-P,NC_006350.1,19.7420939514891,2.6374077112387204,8.97524187994626
SSG-LUGIA-P,NC_006511.1,64.52114613866124,3.151957919345412,7.46309508205588
SSG-LUGIA-P,NC_006905.1,100.0,6.093308451079712,7.8873772525600865
SSG-LUGIA-P,NC_007005.1,55.19547421463762,12.626955217484465,7.6587320211799135
SSG-LUGIA-P,NC_007146.2,100.0,43.76784101174345,5.782218763221537
SSG-LUGIA-P,NC_007297.1,16.036746507823313,5.28403593642018,7.870315476184
SSG-LUGIA-P,NC_007335.2,100.0,5.342736248236953,3.8471994395786204
SSG-LUGIA-P,NC_007384.1,37.25052863308519,5.540715208961655,4.8100985127241715
SSG-LUGIA-P,NC_007432.1,29.274502712477396,9.164855072463768,10.376724930786587
SSG-LUGIA-P,NC_007434.1,85.846914167685,38.89441450269476,9.892659075024259
SSG-LUGIA-P,NC_007510.1,59.43442817034807,32.227806309611154,7.37928267741815
SSG-LUGIA-P,NC_007530.2,6.636272795403447,3.154051647373108,6.444863134177689
SSG-LUGIA-P,NC_007606.1,19.059842356357603,5.556311413454271,3.027992104790956
SSG-LUGIA-P,NC_007613.1,60.72040860061433,19.802562609202095,3.798821325525358
SSG-LUGIA-P,NC_007651.1,46.47398843930636,10.535626535626536,9.616189851887574
SSG-LUGIA-P,NC_007761.1,78.54512484307435,36.51686121919585,7.038511888786035
SSG-LUGIA-P,NC_007778.1,100.0,39.94446177847114,6.011265543013278
SSG-LUGIA-P,NC_007793.1,100.0,11.522935779816514,6.070797895688794
SSG-LUGIA-P,NC_007946.1,100.0,29.27709242740558,10.401242384875184
SSG-LUGIA-P,NC_007958.1,100.0,35.543377483443706,6.1724395668091985
SSG-LUGIA-P,NC_008022.1,22.222514673755693,5.055688622754491,8.660693726753557
SSG-LUGIA-P,NC_008023.1,59.28543384373773,25.25083612040134,9.643320764047722
SSG-LUGIA-P,NC_008024.1,63.92104540281756,24.843416370106763,10.154296785264242
SSG-LUGIA-P,NC_008060.1,27.991635630990903,8.850868725868725,6.289149729417831
SSG-LUGIA-P,NC_008061.1,57.44689660883607,5.344375963020031,9.30980157857799
SSG-LUGIA-P,NC_008253.1,86.4869721473495,17.14738421151322,10.797907234780073
SSG-LUGIA-P,NC_008258.1,34.43322042100169,4.633699633699634,5.371332431479987
SSG-LUGIA-P,NC_008321.1,68.93250261716248,26.005368098159508,5.5415234982481945
SSG-LUGIA-P,NC_008322.1,68.58123734440687,24.209724238026126,5.750520071526788
SSG-LUGIA-P,NC_008390.1,16.29416598192276,3.413080895008606,8.168039487761297
SSG-LUGIA-P,NC_008463.1,56.78518547006903,12.358233940154845,7.309968355592103
SSG-LUGIA-P,NC_008543.1,70.066308809599,4.077545020213157,9.07404097291327
SSG-LUGIA-P,NC_008563.1,86.19208796368758,16.885588348026065,10.267560667253703
SSG-LUGIA-P,NC_008577.1,61.187689448414716,16.69987922705314,6.661029997964684
SSG-LUGIA-P,NC_008595.1,86.98424059273397,14.737704918032787,8.13260399843594
SSG-LUGIA-P,NC_008600.1,0.0,0.0,5.088365409691406
SSG-LUGIA-P,NC_008611.1,88.68724190393392,4.322563559322034,3.3525072599183963
SSG-LUGIA-P,NC_008750.1,79.1786916396983,43.9007551240561,5.906490130363309
SSG-LUGIA-P,NC_008819.1,100.0,0.6790123456790124,1.737516027780951
SSG-LUGIA-P,NC_009052.1,51.58124540928752,9.95706971248523,4.951850615207467
SSG-LUGIA-P,NC_009074.1,21.158592244497786,6.399284253578732,4.998789914609117
SSG-LUGIA-P,NC_009076.1,23.37441081265262,3.92,7.897795010850066
SSG-LUGIA-P,NC_009080.1,0.0,0.0,6.199067593866384
SSG-LUGIA-P,NC_009085.1,100.0,37.163808664259925,5.572393717779884
SSG-LUGIA-P,NC_009256.1,79.15543986238602,30.86850697536361,9.223026411966227
SSG-LUGIA-P,NC_009342.1,49.26351443177185,19.791684166316674,7.184283045665306
SSG-LUGIA-P,NC_009438.1,61.93981116160104,23.27556237218814,4.1981275835869525
SSG-LUGIA-P,NC_009445.1,98.64856579364188,36.3808177878274,7.117197184180912
SSG-LUGIA-P,NC_009485.1,88.53292983992992,47.01860937235662,7.1521159845496864
SSG-LUGIA-P,NC_009487.1,100.0,7.652087475149106,6.921938968589809
SSG-LUGIA-P,NC_009504.1,100.0,33.507894736842104,3.2639879060658643
SSG-LUGIA-P,NC_009512.1,77.93703804163559,19.609085092770314,7.867497186224615
SSG-LUGIA-P,NC_009567.1,100.0,18.43236994219653,4.583529391815989
SSG-LUGIA-P,NC_009632.1,100.0,7.619094977623073,6.918958048268936
