accession,method,true_start,true_end,matched,start_err,end_err,mean_err,signed_start_err,signed_end_err,jaccard
NC_002947.3,Comp-only,5001720,5014126,True,7820.0,59673.0,33746.5,-7820.0,59673.0,0.1552816020025031
NC_002947.3,Comp-only+center,1763626,1772776,False,,,,,,0.0
NC_002947.3,Comp-only+center,2162618,2173663,True,21868.0,55886.0,38877.0,-21868.0,55886.0,0.1243918918918919
NC_002947.3,Comp-only+center,2179370,2193933,True,38620.0,35616.0,37118.0,-38620.0,35616.0,0.164009009009009
NC_002947.3,Comp-only+center,2193986,2227516,True,53236.0,2033.0,27634.5,-53236.0,2033.0,0.3776013513513513
NC_002947.3,Comp-only+center,2586092,2622772,True,358.0,10277.0,5317.5,358.0,10277.0,0.773521018782742
NC_002947.3,Comp-only+center,2910052,2921966,False,,,,,,0.0
NC_002947.3,Comp-only+center,2990013,2999148,False,,,,,,0.0
NC_002947.3,Comp-only+center,3008954,3029480,False,,,,,,0.0
NC_002947.3,Comp-only+center,3161333,3178191,False,,,,,,0.0
NC_002947.3,Comp-only+center,3192694,3200992,False,,,,,,0.0
NC_002947.3,Comp-only+center,3621849,3631998,False,,,,,,0.0
NC_002947.3,Comp-only+center,4174318,4192668,True,2268.0,41181.0,21724.5,-2268.0,41181.0,0.2969417475728155
NC_002947.3,Comp-only+center,4192862,4201782,True,20812.0,32067.0,26439.5,-20812.0,32067.0,0.1443527508090615
NC_002947.3,Comp-only+center,4207858,4233554,True,35808.0,295.0,18051.5,-35808.0,295.0,0.4158090614886731
NC_002947.3,Comp-only+center,4301439,4310593,False,,,,,,0.0
NC_002947.3,Comp-only+center,4394933,4417944,False,,,,,,0.0
NC_002947.3,Comp-only+center,4484322,4493065,True,7172.0,10384.0,8778.0,-7172.0,10384.0,0.3324714828897338
NC_002947.3,Comp-only+center,4493110,4501309,True,15960.0,2140.0,9050.0,-15960.0,2140.0,0.311787072243346
NC_002947.3,Comp-only+center,4605992,4632480,True,3242.0,2269.0,2755.5,-3242.0,2269.0,0.82778125
NC_002947.3,Comp-only+center,5001720,5014126,True,2870.0,64623.0,33746.5,-2870.0,64623.0,0.1552816020025031
NC_002947.3,DNABERT-2-only,1763626,1772776,True,6626.0,223.0,3424.5,-6626.0,223.0,0.5719375
NC_002947.3,DNABERT-2-only,2162618,2173663,True,1382.0,54336.0,27859.0,1382.0,54336.0,0.1478082652717873
NC_002947.3,DNABERT-2-only,2179370,2193933,True,15370.0,34066.0,24718.0,-15370.0,34066.0,0.2275625
NC_002947.3,DNABERT-2-only,2193986,2227516,True,29986.0,483.0,15234.5,-29986.0,483.0,0.523921875
NC_002947.3,DNABERT-2-only,2586092,2622772,True,92.0,8227.0,4159.5,-92.0,8227.0,0.8151333333333334
NC_002947.3,DNABERT-2-only,2910052,2921966,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,2990013,2999148,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,3008954,3029480,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,3161333,3178191,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,3192694,3200992,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,3621849,3631998,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,4174318,4192668,True,682.0,39331.0,20006.5,682.0,39331.0,0.3063173953746402
NC_002947.3,DNABERT-2-only,4192862,4201782,True,17862.0,30217.0,24039.5,-17862.0,30217.0,0.1565087719298245
NC_002947.3,DNABERT-2-only,4207858,4233554,True,32858.0,1555.0,17206.5,-32858.0,-1555.0,0.4122961318418581
NC_002947.3,DNABERT-2-only,4301439,4310593,False,,,,,,0.0
NC_002947.3,DNABERT-2-only,4394933,4417944,True,36933.0,1945.0,19439.0,-36933.0,-1945.0,0.3514388189173409
NC_002947.3,DNABERT-2-only,4484322,4493065,True,24322.0,10934.0,17628.0,-24322.0,10934.0,0.1987272727272727
NC_002947.3,DNABERT-2-only,4493110,4501309,True,33110.0,2690.0,17900.0,-33110.0,2690.0,0.1863636363636363
NC_002947.3,DNABERT-2-only,4605992,4632480,True,10008.0,1481.0,5744.5,10008.0,-1481.0,0.5662727924798974
NC_002947.3,DNABERT-2-only,5001720,5014126,True,23720.0,70873.0,47296.5,-23720.0,70873.0,0.1159532710280373
NC_002947.3,DNABERT-S-only,1763626,1772776,True,24626.0,4223.0,14424.5,-24626.0,4223.0,0.2408157894736842
NC_002947.3,DNABERT-S-only,2162618,2173663,True,382.0,53336.0,26859.0,382.0,53336.0,0.1656363579882576
NC_002947.3,DNABERT-S-only,2179370,2193933,True,16370.0,33066.0,24718.0,-16370.0,33066.0,0.2275625
NC_002947.3,DNABERT-S-only,2193986,2227516,True,30986.0,517.0,15751.5,-30986.0,-517.0,0.5117100919137592
NC_002947.3,DNABERT-S-only,2586092,2622772,True,92.0,10227.0,5159.5,-92.0,10227.0,0.7804468085106383
NC_002947.3,DNABERT-S-only,2910052,2921966,False,,,,,,0.0
NC_002947.3,DNABERT-S-only,2990013,2999148,False,,,,,,0.0
NC_002947.3,DNABERT-S-only,3008954,3029480,False,,,,,,0.0
NC_002947.3,DNABERT-S-only,3161333,3178191,True,35333.0,1192.0,18262.5,-35333.0,-1192.0,0.3001801042305334
NC_002947.3,DNABERT-S-only,3192694,3200992,False,,,,,,0.0
NC_002947.3,DNABERT-S-only,3621849,3631998,False,,,,,,0.0
NC_002947.3,DNABERT-S-only,4174318,4192668,True,318.0,41331.0,20824.5,-318.0,41331.0,0.30585
NC_002947.3,DNABERT-S-only,4192862,4201782,True,18862.0,32217.0,25539.5,-18862.0,32217.0,0.1486833333333333
NC_002947.3,DNABERT-S-only,4207858,4233554,True,33858.0,445.0,17151.5,-33858.0,445.0,0.4282833333333333
NC_002947.3,DNABERT-S-only,4301439,4310593,True,3439.0,13406.0,8422.5,-3439.0,13406.0,0.3521153846153846
NC_002947.3,DNABERT-S-only,4394933,4417944,True,30933.0,9055.0,19994.0,-30933.0,9055.0,0.3652698412698412
NC_002947.3,DNABERT-S-only,4484322,4493065,True,15322.0,8934.0,12128.0,-15322.0,8934.0,0.2649696969696969
NC_002947.3,DNABERT-S-only,4493110,4501309,True,24110.0,690.0,12400.0,-24110.0,690.0,0.2484848484848484
NC_002947.3,DNABERT-S-only,4605992,4632480,True,9008.0,1481.0,5244.5,9008.0,-1481.0,0.6040243119785571
NC_002947.3,DNABERT-S-only,5001720,5014126,True,1720.0,63873.0,32796.5,-1720.0,63873.0,0.1590641025641025
NC_002947.3,SAGE-GI,1763626,1772776,True,24626.0,4223.0,14424.5,-24626.0,4223.0,0.2408157894736842
NC_002947.3,SAGE-GI,2162618,2173663,True,382.0,53336.0,26859.0,382.0,53336.0,0.1656363579882576
NC_002947.3,SAGE-GI,2179370,2193933,True,16370.0,33066.0,24718.0,-16370.0,33066.0,0.2275625
NC_002947.3,SAGE-GI,2193986,2227516,True,30986.0,517.0,15751.5,-30986.0,-517.0,0.5117100919137592
NC_002947.3,SAGE-GI,2586092,2622772,True,92.0,10227.0,5159.5,-92.0,10227.0,0.7804468085106383
NC_002947.3,SAGE-GI,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI,3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI,4174318,4192668,True,318.0,41331.0,20824.5,-318.0,41331.0,0.30585
NC_002947.3,SAGE-GI,4192862,4201782,True,18862.0,32217.0,25539.5,-18862.0,32217.0,0.1486833333333333
NC_002947.3,SAGE-GI,4207858,4233554,True,33858.0,445.0,17151.5,-33858.0,445.0,0.4282833333333333
NC_002947.3,SAGE-GI,4301439,4310593,True,3439.0,13406.0,8422.5,-3439.0,13406.0,0.3521153846153846
NC_002947.3,SAGE-GI,4394933,4417944,True,30933.0,9055.0,19994.0,-30933.0,9055.0,0.3652698412698412
NC_002947.3,SAGE-GI,4484322,4493065,True,13322.0,8934.0,11128.0,-13322.0,8934.0,0.2820645161290322
NC_002947.3,SAGE-GI,4493110,4501309,True,22110.0,690.0,11400.0,-22110.0,690.0,0.2645161290322581
NC_002947.3,SAGE-GI,4605992,4632480,True,8008.0,1481.0,4744.5,8008.0,-1481.0,0.641775831477217
NC_002947.3,SAGE-GI,5001720,5014126,True,1720.0,63873.0,32796.5,-1720.0,63873.0,0.1590641025641025
NC_002947.3,SAGE-GI(D2),1763626,1772776,True,6626.0,223.0,3424.5,-6626.0,223.0,0.5719375
NC_002947.3,SAGE-GI(D2),2162618,2173663,True,1382.0,54336.0,27859.0,1382.0,54336.0,0.1478082652717873
NC_002947.3,SAGE-GI(D2),2179370,2193933,True,15370.0,34066.0,24718.0,-15370.0,34066.0,0.2275625
NC_002947.3,SAGE-GI(D2),2193986,2227516,True,29986.0,483.0,15234.5,-29986.0,483.0,0.523921875
NC_002947.3,SAGE-GI(D2),2586092,2622772,True,92.0,8227.0,4159.5,-92.0,8227.0,0.8151333333333334
NC_002947.3,SAGE-GI(D2),2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),4174318,4192668,True,682.0,39331.0,20006.5,682.0,39331.0,0.3063173953746402
NC_002947.3,SAGE-GI(D2),4192862,4201782,True,17862.0,30217.0,24039.5,-17862.0,30217.0,0.1565087719298245
NC_002947.3,SAGE-GI(D2),4207858,4233554,True,32858.0,1555.0,17206.5,-32858.0,-1555.0,0.4122961318418581
NC_002947.3,SAGE-GI(D2),4301439,4310593,False,,,,,,0.0
NC_002947.3,SAGE-GI(D2),4394933,4417944,True,36933.0,6945.0,21939.0,-36933.0,-6945.0,0.2680290266077237
NC_002947.3,SAGE-GI(D2),4484322,4493065,True,24322.0,10934.0,17628.0,-24322.0,10934.0,0.1987272727272727
NC_002947.3,SAGE-GI(D2),4493110,4501309,True,33110.0,2690.0,17900.0,-33110.0,2690.0,0.1863636363636363
NC_002947.3,SAGE-GI(D2),4605992,4632480,True,11008.0,1481.0,6244.5,11008.0,-1481.0,0.5285212729812375
NC_002947.3,SAGE-GI(D2),5001720,5014126,True,23720.0,70873.0,47296.5,-23720.0,70873.0,0.1159532710280373
NC_002947.3,SAGE-GI/detrend=250kb,1763626,1772776,True,24626.0,4223.0,14424.5,-24626.0,4223.0,0.2408157894736842
NC_002947.3,SAGE-GI/detrend=250kb,2162618,2173663,True,60618.0,53336.0,56977.0,-60618.0,53336.0,0.088368
NC_002947.3,SAGE-GI/detrend=250kb,2179370,2193933,True,77370.0,33066.0,55218.0,-77370.0,33066.0,0.116512
NC_002947.3,SAGE-GI/detrend=250kb,2193986,2227516,True,91986.0,517.0,46251.5,-91986.0,-517.0,0.2630241321892652
NC_002947.3,SAGE-GI/detrend=250kb,2586092,2622772,True,1092.0,10227.0,5659.5,-1092.0,10227.0,0.7641875
NC_002947.3,SAGE-GI/detrend=250kb,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/detrend=250kb,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/detrend=250kb,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/detrend=250kb,3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI/detrend=250kb,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/detrend=250kb,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/detrend=250kb,4174318,4192668,True,318.0,41331.0,20824.5,-318.0,41331.0,0.30585
NC_002947.3,SAGE-GI/detrend=250kb,4192862,4201782,True,18862.0,32217.0,25539.5,-18862.0,32217.0,0.1486833333333333
NC_002947.3,SAGE-GI/detrend=250kb,4207858,4233554,True,33858.0,445.0,17151.5,-33858.0,445.0,0.4282833333333333
NC_002947.3,SAGE-GI/detrend=250kb,4301439,4310593,True,5439.0,13406.0,9422.5,-5439.0,13406.0,0.3269642857142857
NC_002947.3,SAGE-GI/detrend=250kb,4394933,4417944,True,28933.0,9055.0,18994.0,-28933.0,9055.0,0.3772459016393442
NC_002947.3,SAGE-GI/detrend=250kb,4484322,4493065,True,13322.0,8934.0,11128.0,-13322.0,8934.0,0.2820645161290322
NC_002947.3,SAGE-GI/detrend=250kb,4493110,4501309,True,22110.0,690.0,11400.0,-22110.0,690.0,0.2645161290322581
NC_002947.3,SAGE-GI/detrend=250kb,4605992,4632480,True,9008.0,1481.0,5244.5,9008.0,-1481.0,0.6040243119785571
NC_002947.3,SAGE-GI/detrend=250kb,5001720,5014126,True,1720.0,63873.0,32796.5,-1720.0,63873.0,0.1590641025641025
NC_002947.3,SAGE-GI/no-refine,1763626,1772776,True,21576.0,5173.0,13374.5,-21576.0,5173.0,0.2549025069637883
NC_002947.3,SAGE-GI/no-refine,2162618,2173663,True,11368.0,57386.0,34377.0,-11368.0,57386.0,0.1384210526315789
NC_002947.3,SAGE-GI/no-refine,2179370,2193933,True,28120.0,37116.0,32618.0,-28120.0,37116.0,0.1825062656641604
NC_002947.3,SAGE-GI/no-refine,2193986,2227516,True,42736.0,3533.0,23134.5,-42736.0,3533.0,0.420187969924812
NC_002947.3,SAGE-GI/no-refine,2586092,2622772,True,2042.0,9977.0,6009.5,-2042.0,9977.0,0.7532032854209446
NC_002947.3,SAGE-GI/no-refine,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/no-refine,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/no-refine,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/no-refine,3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI/no-refine,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/no-refine,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/no-refine,4174318,4192668,True,5668.0,42481.0,24074.5,-5668.0,42481.0,0.2759548872180451
NC_002947.3,SAGE-GI/no-refine,4192862,4201782,True,24212.0,33367.0,28789.5,-24212.0,33367.0,0.1341503759398496
NC_002947.3,SAGE-GI/no-refine,4207858,4233554,True,39208.0,1595.0,20401.5,-39208.0,1595.0,0.3864210526315789
NC_002947.3,SAGE-GI/no-refine,4301439,4310593,True,1489.0,13456.0,7472.5,-1489.0,13456.0,0.3798755186721991
NC_002947.3,SAGE-GI/no-refine,4394933,4417944,True,28383.0,6605.0,17494.0,-28383.0,6605.0,0.3967586206896552
NC_002947.3,SAGE-GI/no-refine,4484322,4493065,True,15772.0,10984.0,13378.0,-15772.0,10984.0,0.2463098591549296
NC_002947.3,SAGE-GI/no-refine,4493110,4501309,True,24560.0,2740.0,13650.0,-24560.0,2740.0,0.2309859154929577
NC_002947.3,SAGE-GI/no-refine,4605992,4632480,True,1442.0,2169.0,1805.5,-1442.0,2169.0,0.8800332225913621
NC_002947.3,SAGE-GI/no-refine,5001720,5014126,True,3070.0,65923.0,34496.5,-3070.0,65923.0,0.1524201474201474
NC_002947.3,SAGE-GI/start-assign,1763626,1772776,True,24626.0,4223.0,14424.5,-24626.0,4223.0,0.2408157894736842
NC_002947.3,SAGE-GI/start-assign,2162618,2173663,True,18618.0,53336.0,35977.0,-18618.0,53336.0,0.1330843373493976
NC_002947.3,SAGE-GI/start-assign,2179370,2193933,True,35370.0,33066.0,34218.0,-35370.0,33066.0,0.1754698795180723
NC_002947.3,SAGE-GI/start-assign,2193986,2227516,True,49986.0,517.0,25251.5,-49986.0,-517.0,0.3952967659278949
NC_002947.3,SAGE-GI/start-assign,2586092,2622772,True,1092.0,4227.0,2659.5,-1092.0,4227.0,0.8733571428571428
NC_002947.3,SAGE-GI/start-assign,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/start-assign,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/start-assign,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/start-assign,3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI/start-assign,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/start-assign,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/start-assign,4174318,4192668,True,318.0,41331.0,20824.5,-318.0,41331.0,0.30585
NC_002947.3,SAGE-GI/start-assign,4192862,4201782,True,18862.0,32217.0,25539.5,-18862.0,32217.0,0.1486833333333333
NC_002947.3,SAGE-GI/start-assign,4207858,4233554,True,33858.0,445.0,17151.5,-33858.0,445.0,0.4282833333333333
NC_002947.3,SAGE-GI/start-assign,4301439,4310593,True,5439.0,13406.0,9422.5,-5439.0,13406.0,0.3269642857142857
NC_002947.3,SAGE-GI/start-assign,4394933,4417944,True,28933.0,9055.0,18994.0,-28933.0,9055.0,0.3772459016393442
NC_002947.3,SAGE-GI/start-assign,4484322,4493065,True,15322.0,8934.0,12128.0,-15322.0,8934.0,0.2649696969696969
NC_002947.3,SAGE-GI/start-assign,4493110,4501309,True,24110.0,690.0,12400.0,-24110.0,690.0,0.2484848484848484
NC_002947.3,SAGE-GI/start-assign,4605992,4632480,True,18992.0,1481.0,10236.5,-18992.0,-1481.0,0.5498559838174183
NC_002947.3,SAGE-GI/start-assign,5001720,5014126,True,1720.0,63873.0,32796.5,-1720.0,63873.0,0.1590641025641025
NC_002947.3,SAGE-GI/d=4,1763626,1772776,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=4,2162618,2173663,True,14618.0,53336.0,33977.0,-14618.0,53336.0,0.1398227848101265
NC_002947.3,SAGE-GI/d=4,2179370,2193933,True,31370.0,33066.0,32218.0,-31370.0,33066.0,0.1843544303797468
NC_002947.3,SAGE-GI/d=4,2193986,2227516,True,45986.0,517.0,23251.5,-45986.0,-517.0,0.4151816592678295
NC_002947.3,SAGE-GI/d=4,2586092,2622772,True,92.0,5227.0,2659.5,-92.0,5227.0,0.8733571428571428
NC_002947.3,SAGE-GI/d=4,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=4,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=4,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=4,3161333,3178191,True,34333.0,2192.0,18262.5,-34333.0,-2192.0,0.2865096108766994
NC_002947.3,SAGE-GI/d=4,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=4,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=4,4174318,4192668,True,318.0,39331.0,19824.5,-318.0,39331.0,0.3163965517241379
NC_002947.3,SAGE-GI/d=4,4192862,4201782,True,18862.0,30217.0,24539.5,-18862.0,30217.0,0.1538103448275862
NC_002947.3,SAGE-GI/d=4,4207858,4233554,True,33858.0,1555.0,17706.5,-33858.0,-1555.0,0.4053731844513475
NC_002947.3,SAGE-GI/d=4,4301439,4310593,True,4439.0,13406.0,8922.5,-4439.0,13406.0,0.3390740740740741
NC_002947.3,SAGE-GI/d=4,4394933,4417944,True,35933.0,9945.0,22939.0,-35933.0,-9945.0,0.2216812282636356
NC_002947.3,SAGE-GI/d=4,4484322,4493065,True,12322.0,9934.0,11128.0,-12322.0,9934.0,0.2820645161290322
NC_002947.3,SAGE-GI/d=4,4493110,4501309,True,21110.0,1690.0,11400.0,-21110.0,1690.0,0.2645161290322581
NC_002947.3,SAGE-GI/d=4,4605992,4632480,True,18992.0,481.0,9736.5,-18992.0,-481.0,0.5718431872650117
NC_002947.3,SAGE-GI/d=4,5001720,5014126,True,720.0,63873.0,32296.5,-720.0,63873.0,0.1611298701298701
NC_002947.3,SAGE-GI/d=8,1763626,1772776,True,24626.0,5223.0,14924.5,-24626.0,5223.0,0.2346410256410256
NC_002947.3,SAGE-GI/d=8,2162618,2173663,True,18618.0,53336.0,35977.0,-18618.0,53336.0,0.1330843373493976
NC_002947.3,SAGE-GI/d=8,2179370,2193933,True,35370.0,33066.0,34218.0,-35370.0,33066.0,0.1754698795180723
NC_002947.3,SAGE-GI/d=8,2193986,2227516,True,49986.0,517.0,25251.5,-49986.0,-517.0,0.3952967659278949
NC_002947.3,SAGE-GI/d=8,2586092,2622772,True,1092.0,6227.0,3659.5,-1092.0,6227.0,0.833659090909091
NC_002947.3,SAGE-GI/d=8,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=8,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=8,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=8,3161333,3178191,True,34333.0,1192.0,17762.5,-34333.0,-1192.0,0.3060439131114236
NC_002947.3,SAGE-GI/d=8,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=8,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=8,4174318,4192668,True,682.0,39331.0,20006.5,682.0,39331.0,0.3063173953746402
NC_002947.3,SAGE-GI/d=8,4192862,4201782,True,17862.0,30217.0,24039.5,-17862.0,30217.0,0.1565087719298245
NC_002947.3,SAGE-GI/d=8,4207858,4233554,True,32858.0,1555.0,17206.5,-32858.0,-1555.0,0.4122961318418581
NC_002947.3,SAGE-GI/d=8,4301439,4310593,True,2439.0,13406.0,7922.5,-2439.0,13406.0,0.3662
NC_002947.3,SAGE-GI/d=8,4394933,4417944,True,31933.0,12055.0,21994.0,-31933.0,12055.0,0.3434626865671641
NC_002947.3,SAGE-GI/d=8,4484322,4493065,True,13322.0,9934.0,11628.0,-13322.0,9934.0,0.27325
NC_002947.3,SAGE-GI/d=8,4493110,4501309,True,22110.0,1690.0,11900.0,-22110.0,1690.0,0.25625
NC_002947.3,SAGE-GI/d=8,4605992,4632480,True,18992.0,1481.0,10236.5,-18992.0,-1481.0,0.5498559838174183
NC_002947.3,SAGE-GI/d=8,5001720,5014126,True,1720.0,63873.0,32796.5,-1720.0,63873.0,0.1590641025641025
NC_002947.3,SAGE-GI/d=16,1763626,1772776,True,24626.0,4223.0,14424.5,-24626.0,4223.0,0.2408157894736842
NC_002947.3,SAGE-GI/d=16,2162618,2173663,True,618.0,55336.0,27977.0,-618.0,55336.0,0.164865671641791
NC_002947.3,SAGE-GI/d=16,2179370,2193933,True,17370.0,35066.0,26218.0,-17370.0,35066.0,0.2173731343283582
NC_002947.3,SAGE-GI/d=16,2193986,2227516,True,31986.0,1483.0,16734.5,-31986.0,1483.0,0.5004626865671642
NC_002947.3,SAGE-GI/d=16,2586092,2622772,True,92.0,5227.0,2659.5,-92.0,5227.0,0.8733571428571428
NC_002947.3,SAGE-GI/d=16,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=16,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=16,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=16,3161333,3178191,True,11333.0,192.0,5762.5,-11333.0,-192.0,0.5911960839954598
NC_002947.3,SAGE-GI/d=16,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=16,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=16,4174318,4192668,True,2318.0,41331.0,21824.5,-2318.0,41331.0,0.2959838709677419
NC_002947.3,SAGE-GI/d=16,4192862,4201782,True,20862.0,32217.0,26539.5,-20862.0,32217.0,0.1438870967741935
NC_002947.3,SAGE-GI/d=16,4207858,4233554,True,35858.0,445.0,18151.5,-35858.0,445.0,0.4144677419354838
NC_002947.3,SAGE-GI/d=16,4301439,4310593,True,5439.0,13406.0,9422.5,-5439.0,13406.0,0.3269642857142857
NC_002947.3,SAGE-GI/d=16,4394933,4417944,True,32933.0,9055.0,20994.0,-32933.0,9055.0,0.3540307692307692
NC_002947.3,SAGE-GI/d=16,4484322,4493065,True,15322.0,8934.0,12128.0,-15322.0,8934.0,0.2649696969696969
NC_002947.3,SAGE-GI/d=16,4493110,4501309,True,24110.0,690.0,12400.0,-24110.0,690.0,0.2484848484848484
NC_002947.3,SAGE-GI/d=16,4605992,4632480,True,3008.0,1481.0,2244.5,3008.0,-1481.0,0.8305334289705161
NC_002947.3,SAGE-GI/d=16,5001720,5014126,True,1720.0,63873.0,32796.5,-1720.0,63873.0,0.1590641025641025
NC_002947.3,SAGE-GI/d=32,1763626,1772776,True,24626.0,5223.0,14924.5,-24626.0,5223.0,0.2346410256410256
NC_002947.3,SAGE-GI/d=32,2162618,2173663,True,382.0,53336.0,26859.0,382.0,53336.0,0.1656363579882576
NC_002947.3,SAGE-GI/d=32,2179370,2193933,True,16370.0,33066.0,24718.0,-16370.0,33066.0,0.2275625
NC_002947.3,SAGE-GI/d=32,2193986,2227516,True,30986.0,517.0,15751.5,-30986.0,-517.0,0.5117100919137592
NC_002947.3,SAGE-GI/d=32,2586092,2622772,True,92.0,7227.0,3659.5,-92.0,7227.0,0.833659090909091
NC_002947.3,SAGE-GI/d=32,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=32,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=32,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=32,3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=32,3192694,3200992,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=32,3621849,3631998,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=32,4174318,4192668,True,318.0,41331.0,20824.5,-318.0,41331.0,0.30585
NC_002947.3,SAGE-GI/d=32,4192862,4201782,True,18862.0,32217.0,25539.5,-18862.0,32217.0,0.1486833333333333
NC_002947.3,SAGE-GI/d=32,4207858,4233554,True,33858.0,445.0,17151.5,-33858.0,445.0,0.4282833333333333
NC_002947.3,SAGE-GI/d=32,4301439,4310593,True,5439.0,13406.0,9422.5,-5439.0,13406.0,0.3269642857142857
NC_002947.3,SAGE-GI/d=32,4394933,4417944,True,26933.0,10055.0,18494.0,-26933.0,10055.0,0.3835333333333333
NC_002947.3,SAGE-GI/d=32,4484322,4493065,True,13322.0,8934.0,11128.0,-13322.0,8934.0,0.2820645161290322
NC_002947.3,SAGE-GI/d=32,4493110,4501309,True,22110.0,690.0,11400.0,-22110.0,690.0,0.2645161290322581
NC_002947.3,SAGE-GI/d=32,4605992,4632480,True,9008.0,1481.0,5244.5,9008.0,-1481.0,0.6040243119785571
NC_002947.3,SAGE-GI/d=32,5001720,5014126,True,1720.0,64873.0,33296.5,-1720.0,64873.0,0.1570506329113924
NC_002947.3,SAGE-GI/d=48,1763626,1772776,True,24626.0,5223.0,14924.5,-24626.0,5223.0,0.2346410256410256
NC_002947.3,SAGE-GI/d=48,2162618,2173663,True,382.0,53336.0,26859.0,382.0,53336.0,0.1656363579882576
NC_002947.3,SAGE-GI/d=48,2179370,2193933,True,16370.0,33066.0,24718.0,-16370.0,33066.0,0.2275625
NC_002947.3,SAGE-GI/d=48,2193986,2227516,True,30986.0,517.0,15751.5,-30986.0,-517.0,0.5117100919137592
NC_002947.3,SAGE-GI/d=48,2586092,2622772,True,92.0,4227.0,2159.5,-92.0,4227.0,0.8946585365853659
NC_002947.3,SAGE-GI/d=48,2910052,2921966,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=48,2990013,2999148,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=48,3008954,3029480,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=48,3161333,3178191,False,,,,,,0.0
NC_002947.3,SAGE-GI/d=48,3192694,3200992,False,,,,,,0.0
