accession,method,start,end
NC_005139.1,TreasureIsland,270001,295000
NC_005139.1,TreasureIsland,310001,335000
NC_005139.1,TreasureIsland,410001,425000
NC_005139.1,TreasureIsland,426001,440000
NC_005139.1,TreasureIsland,468001,480000
NC_005139.1,TreasureIsland,495001,515000
NC_005139.1,TreasureIsland,525001,540000
NC_005139.1,TreasureIsland,690001,745000
NC_005139.1,TreasureIsland,790001,835000
NC_005139.1,TreasureIsland,880001,895000
NC_005139.1,TreasureIsland,975001,990000
NC_005139.1,TreasureIsland,1070001,1092000
NC_005139.1,TreasureIsland,1120001,1140000
NC_005139.1,TreasureIsland,1240001,1250000
NC_005139.1,TreasureIsland,1310001,1320000
NC_005139.1,TreasureIsland,1330001,1350000
NC_005139.1,TreasureIsland,1400001,1425000
NC_005139.1,TreasureIsland,1435001,1460000
NC_005139.1,TreasureIsland,1470001,1485000
NC_005139.1,TreasureIsland,1485001,1530000
NC_005139.1,TreasureIsland,1545001,1560000
NC_005139.1,TreasureIsland,1590001,1620000
NC_005139.1,TreasureIsland,1630001,1655000
NC_005139.1,TreasureIsland,1655001,1685000
NC_005139.1,TreasureIsland,1689001,1700000
NC_005139.1,TreasureIsland,1740001,1750000
NC_005139.1,TreasureIsland,1775001,1905000
NC_005139.1,TreasureIsland,1910001,1930000
NC_005139.1,TreasureIsland,1950001,1960000
NC_005139.1,TreasureIsland,1970001,1980000
NC_005139.1,TreasureIsland,2060001,2070000
NC_005139.1,TreasureIsland,2160001,2180000
NC_005139.1,TreasureIsland,2190001,2200000
NC_005139.1,TreasureIsland,2200001,2280000
NC_005139.1,TreasureIsland,2425001,2440000
NC_005139.1,TreasureIsland,2830001,2840000
NC_005139.1,TreasureIsland,2930001,2960000
NC_005139.1,TreasureIsland,3240001,3260000
NC_005139.1,TreasureIsland,3290001,3320000
NC_005773.3,TreasureIsland,1,10000
NC_005773.3,TreasureIsland,40001,50000
NC_005773.3,TreasureIsland,110001,140000
NC_005773.3,TreasureIsland,180001,220000
NC_005773.3,TreasureIsland,330001,345000
NC_005773.3,TreasureIsland,349001,360000
NC_005773.3,TreasureIsland,465001,480000
NC_005773.3,TreasureIsland,707001,730000
NC_005773.3,TreasureIsland,775001,790000
NC_005773.3,TreasureIsland,810001,820000
NC_005773.3,TreasureIsland,850001,860000
NC_005773.3,TreasureIsland,870001,940000
NC_005773.3,TreasureIsland,960001,990000
NC_005773.3,TreasureIsland,1040001,1065000
NC_005773.3,TreasureIsland,1075001,1100000
NC_005773.3,TreasureIsland,1110001,1165000
NC_005773.3,TreasureIsland,1165001,1180000
NC_005773.3,TreasureIsland,1210001,1225000
NC_005773.3,TreasureIsland,1250001,1265000
NC_005773.3,TreasureIsland,1270001,1295000
NC_005773.3,TreasureIsland,1340001,1350000
NC_005773.3,TreasureIsland,1410001,1420000
NC_005773.3,TreasureIsland,1430001,1440000
NC_005773.3,TreasureIsland,1450001,1490000
NC_005773.3,TreasureIsland,1540001,1550000
NC_005773.3,TreasureIsland,1580001,1595000
NC_005773.3,TreasureIsland,1610001,1620000
NC_005773.3,TreasureIsland,1660001,1700000
NC_005773.3,TreasureIsland,1745001,1760000
NC_005773.3,TreasureIsland,1770001,1790000
NC_005773.3,TreasureIsland,1850001,1880000
NC_005773.3,TreasureIsland,1930001,1940000
NC_005773.3,TreasureIsland,1950001,1960000
NC_005773.3,TreasureIsland,1980001,1990000
NC_005773.3,TreasureIsland,2010001,2050000
NC_005773.3,TreasureIsland,2130001,2140000
NC_005773.3,TreasureIsland,2170001,2210000
NC_005773.3,TreasureIsland,2350001,2370000
NC_005773.3,TreasureIsland,2390001,2405000
NC_005773.3,TreasureIsland,2440001,2455000
NC_005773.3,TreasureIsland,2470001,2480000
NC_005773.3,TreasureIsland,2500001,2555000
NC_005773.3,TreasureIsland,2556001,2570000
NC_005773.3,TreasureIsland,2610001,2620000
NC_005773.3,TreasureIsland,2640001,2650000
NC_005773.3,TreasureIsland,2660001,2690000
NC_005773.3,TreasureIsland,2700001,2745000
NC_005773.3,TreasureIsland,2760001,2815000
NC_005773.3,TreasureIsland,2815001,2840000
NC_005773.3,TreasureIsland,2855001,2885000
NC_005773.3,TreasureIsland,2887001,2930000
NC_005773.3,TreasureIsland,2960001,2970000
NC_005773.3,TreasureIsland,3050001,3085000
NC_005773.3,TreasureIsland,3120001,3130000
NC_005773.3,TreasureIsland,3130001,3270000
NC_005773.3,TreasureIsland,3285001,3300000
NC_005773.3,TreasureIsland,3335001,3370000
NC_005773.3,TreasureIsland,3390001,3400000
NC_005773.3,TreasureIsland,3450001,3460000
NC_005773.3,TreasureIsland,3510001,3520000
NC_005773.3,TreasureIsland,3620001,3655000
NC_005773.3,TreasureIsland,3735001,3750000
NC_005773.3,TreasureIsland,3760001,3770000
NC_005773.3,TreasureIsland,3770001,3790000
NC_005773.3,TreasureIsland,3850001,3880000
NC_005773.3,TreasureIsland,3970001,3980000
NC_005773.3,TreasureIsland,4020001,4040000
NC_005773.3,TreasureIsland,4120001,4130000
NC_005773.3,TreasureIsland,4160001,4170000
NC_005773.3,TreasureIsland,4180001,4190000
NC_005773.3,TreasureIsland,4285001,4315000
NC_005773.3,TreasureIsland,4470001,4480000
NC_005773.3,TreasureIsland,4540001,4560000
NC_005773.3,TreasureIsland,4600001,4630000
NC_005773.3,TreasureIsland,4800001,4820000
NC_005773.3,TreasureIsland,4870001,4880000
NC_005773.3,TreasureIsland,4900001,4940000
NC_005773.3,TreasureIsland,4975001,5005000
NC_005773.3,TreasureIsland,5120001,5130000
NC_005773.3,TreasureIsland,5170001,5205000
NC_005773.3,TreasureIsland,5238001,5260000
NC_005773.3,TreasureIsland,5305001,5335000
NC_005773.3,TreasureIsland,5400001,5410000
NC_005773.3,TreasureIsland,5490001,5500000
NC_005773.3,TreasureIsland,5610001,5635000
NC_005773.3,TreasureIsland,5635001,5670000
NC_005773.3,TreasureIsland,5690001,5700000
NC_005773.3,TreasureIsland,5730001,5760000
NC_005773.3,TreasureIsland,5770001,5790000
NC_005773.3,TreasureIsland,5860001,5910000
NC_005945.1,TreasureIsland,160001,170000
NC_005945.1,TreasureIsland,270001,285000
NC_005945.1,TreasureIsland,468001,480000
NC_005945.1,TreasureIsland,2058001,2070000
NC_005945.1,TreasureIsland,2150001,2165000
NC_005945.1,TreasureIsland,2350001,2360000
NC_005945.1,TreasureIsland,2390001,2400000
NC_005945.1,TreasureIsland,2470001,2485000
NC_005945.1,TreasureIsland,2500001,2525000
NC_005945.1,TreasureIsland,2525001,2550000
NC_005945.1,TreasureIsland,2885001,2920000
NC_005945.1,TreasureIsland,2960001,2972000
NC_005945.1,TreasureIsland,3010001,3050000
NC_005945.1,TreasureIsland,3160001,3170000
NC_005945.1,TreasureIsland,3199001,3210000
NC_005945.1,TreasureIsland,3280001,3290000
NC_005945.1,TreasureIsland,3420001,3430000
NC_005945.1,TreasureIsland,3460001,3500000
NC_005945.1,TreasureIsland,3750001,3785000
NC_005945.1,TreasureIsland,4650001,4660000
NC_005945.1,TreasureIsland,5000001,5010000
NC_006086.1,TreasureIsland,1,20000
NC_006086.1,TreasureIsland,30001,70000
NC_006086.1,TreasureIsland,150001,170000
NC_006086.1,TreasureIsland,190001,200000
NC_006086.1,TreasureIsland,256001,270000
NC_006086.1,TreasureIsland,298001,365000
NC_006086.1,TreasureIsland,365001,405000
NC_006086.1,TreasureIsland,420001,440000
NC_006086.1,TreasureIsland,460001,490000
NC_006086.1,TreasureIsland,610001,630000
NC_006086.1,TreasureIsland,690001,700000
NC_006086.1,TreasureIsland,725001,755000
NC_006086.1,TreasureIsland,980001,1020000
NC_006086.1,TreasureIsland,1115001,1180000
NC_006086.1,TreasureIsland,1200001,1230000
NC_006086.1,TreasureIsland,1290001,1305000
NC_006086.1,TreasureIsland,1325001,1370000
NC_006086.1,TreasureIsland,1540001,1575000
NC_006086.1,TreasureIsland,1620001,1660000
NC_006086.1,TreasureIsland,1725001,1750000
NC_006086.1,TreasureIsland,1820001,1830000
NC_006086.1,TreasureIsland,1840001,1855000
NC_006086.1,TreasureIsland,1870001,1880000
NC_006086.1,TreasureIsland,1890001,1899877
NC_006155.1,TreasureIsland,180001,190000
NC_006155.1,TreasureIsland,360001,375000
NC_006155.1,TreasureIsland,410001,430000
NC_006155.1,TreasureIsland,460001,470000
NC_006155.1,TreasureIsland,630001,640000
NC_006155.1,TreasureIsland,750001,760000
NC_006155.1,TreasureIsland,1080001,1090000
NC_006155.1,TreasureIsland,1200001,1210000
NC_006155.1,TreasureIsland,1250001,1265000
NC_006155.1,TreasureIsland,1350001,1360000
NC_006155.1,TreasureIsland,1430001,1440000
NC_006155.1,TreasureIsland,1510001,1520000
NC_006155.1,TreasureIsland,1760001,1775000
NC_006155.1,TreasureIsland,1776001,1820000
NC_006155.1,TreasureIsland,1910001,1925000
NC_006155.1,TreasureIsland,1940001,1950000
NC_006155.1,TreasureIsland,2120001,2140000
NC_006155.1,TreasureIsland,2150001,2180000
NC_006155.1,TreasureIsland,2198001,2230000
NC_006155.1,TreasureIsland,2230001,2240000
NC_006155.1,TreasureIsland,2257001,2275000
NC_006155.1,TreasureIsland,2330001,2350000
NC_006155.1,TreasureIsland,2380001,2390000
NC_006155.1,TreasureIsland,2430001,2440000
NC_006155.1,TreasureIsland,2460001,2480000
NC_006155.1,TreasureIsland,2630001,2640000
NC_006155.1,TreasureIsland,2700001,2710000
NC_006155.1,TreasureIsland,2810001,2830000
NC_006155.1,TreasureIsland,2860001,2870000
NC_006155.1,TreasureIsland,2975001,2990000
NC_006155.1,TreasureIsland,3130001,3145000
NC_006155.1,TreasureIsland,3158001,3172000
NC_006155.1,TreasureIsland,3210001,3220000
NC_006155.1,TreasureIsland,3220001,3230000
NC_006155.1,TreasureIsland,3240001,3250000
NC_006155.1,TreasureIsland,3500001,3510000
NC_006155.1,TreasureIsland,3600001,3630000
NC_006155.1,TreasureIsland,3660001,3720000
NC_006155.1,TreasureIsland,3780001,3790000
NC_006155.1,TreasureIsland,3805001,3840000
NC_006155.1,TreasureIsland,3850001,3910000
NC_006155.1,TreasureIsland,3925001,3945000
NC_006155.1,TreasureIsland,3990001,4010000
NC_006155.1,TreasureIsland,4060001,4080000
NC_006155.1,TreasureIsland,4100001,4115000
NC_006155.1,TreasureIsland,4118001,4130000
NC_006155.1,TreasureIsland,4260001,4270000
NC_006155.1,TreasureIsland,4290001,4310000
NC_006155.1,TreasureIsland,4360001,4370000
NC_006155.1,TreasureIsland,4390001,4400000
NC_006155.1,TreasureIsland,4505001,4520000
NC_006155.1,TreasureIsland,4560001,4570000
NC_006155.1,TreasureIsland,4600001,4640000
NC_006155.1,TreasureIsland,4650001,4660000
NC_006350.1,TreasureIsland,90001,125000
NC_006350.1,TreasureIsland,150001,165000
NC_006350.1,TreasureIsland,360001,370000
NC_006350.1,TreasureIsland,516001,540000
NC_006350.1,TreasureIsland,600001,660000
NC_006350.1,TreasureIsland,670001,680000
NC_006350.1,TreasureIsland,810001,825000
NC_006350.1,TreasureIsland,850001,900000
NC_006350.1,TreasureIsland,1028001,1040000
NC_006350.1,TreasureIsland,1090001,1110000
NC_006350.1,TreasureIsland,1215001,1230000
NC_006350.1,TreasureIsland,1300001,1340000
NC_006350.1,TreasureIsland,1430001,1450000
NC_006350.1,TreasureIsland,1515001,1530000
NC_006350.1,TreasureIsland,1600001,1625000
NC_006350.1,TreasureIsland,1830001,1845000
NC_006350.1,TreasureIsland,1870001,1990000
NC_006350.1,TreasureIsland,2000001,2015000
NC_006350.1,TreasureIsland,2025001,2040000
NC_006350.1,TreasureIsland,2100001,2110000
NC_006350.1,TreasureIsland,2120001,2130000
NC_006350.1,TreasureIsland,2200001,2210000
NC_006350.1,TreasureIsland,2290001,2305000
NC_006350.1,TreasureIsland,2430001,2450000
NC_006350.1,TreasureIsland,2460001,2510000
NC_006350.1,TreasureIsland,2650001,2700000
NC_006350.1,TreasureIsland,2810001,2824000
NC_006350.1,TreasureIsland,2837001,2850000
NC_006350.1,TreasureIsland,2860001,2875000
NC_006350.1,TreasureIsland,3075001,3090000
NC_006350.1,TreasureIsland,3100001,3110000
NC_006350.1,TreasureIsland,3200001,3210000
NC_006350.1,TreasureIsland,3290001,3300000
NC_006350.1,TreasureIsland,3310001,3360000
NC_006350.1,TreasureIsland,3710001,3720000
NC_006350.1,TreasureIsland,3865001,3890000
NC_006350.1,TreasureIsland,3960001,3980000
NC_006511.1,TreasureIsland,20001,40000
NC_006511.1,TreasureIsland,60001,70000
NC_006511.1,TreasureIsland,400001,420000
NC_006511.1,TreasureIsland,520001,540000
NC_006511.1,TreasureIsland,690001,700000
NC_006511.1,TreasureIsland,860001,880000
NC_006511.1,TreasureIsland,950001,960000
NC_006511.1,TreasureIsland,1060001,1090000
NC_006511.1,TreasureIsland,1250001,1260000
NC_006511.1,TreasureIsland,1280001,1295000
NC_006511.1,TreasureIsland,1328001,1340000
NC_006511.1,TreasureIsland,1400001,1410000
NC_006511.1,TreasureIsland,1510001,1530000
NC_006511.1,TreasureIsland,1640001,1655000
NC_006511.1,TreasureIsland,1655001,1670000
NC_006511.1,TreasureIsland,1770001,1780000
NC_006511.1,TreasureIsland,1920001,1930000
NC_006511.1,TreasureIsland,2090001,2110000
NC_006511.1,TreasureIsland,2250001,2265000
NC_006511.1,TreasureIsland,2470001,2530000
NC_006511.1,TreasureIsland,2540001,2600000
NC_006511.1,TreasureIsland,2610001,2620000
NC_006511.1,TreasureIsland,2645001,2740000
NC_006511.1,TreasureIsland,2825001,2845000
NC_006511.1,TreasureIsland,2910001,2920000
NC_006511.1,TreasureIsland,3000001,3010000
NC_006511.1,TreasureIsland,3080001,3100000
NC_006511.1,TreasureIsland,3370001,3380000
NC_006511.1,TreasureIsland,3390001,3405000
NC_006511.1,TreasureIsland,3430001,3440000
NC_006511.1,TreasureIsland,3740001,3750000
NC_006511.1,TreasureIsland,3800001,3810000
NC_006511.1,TreasureIsland,4230001,4250000
NC_006511.1,TreasureIsland,4310001,4320000
NC_006511.1,TreasureIsland,4460001,4520000
NC_006511.1,TreasureIsland,4580001,4585229
NC_006905.1,TreasureIsland,20001,40000
NC_006905.1,TreasureIsland,80001,90000
NC_006905.1,TreasureIsland,300001,315000
NC_006905.1,TreasureIsland,315001,350000
NC_006905.1,TreasureIsland,370001,430000
NC_006905.1,TreasureIsland,650001,670000
NC_006905.1,TreasureIsland,850001,860000
NC_006905.1,TreasureIsland,950001,960000
NC_006905.1,TreasureIsland,1080001,1120000
NC_006905.1,TreasureIsland,1150001,1160000
NC_006905.1,TreasureIsland,1190001,1205000
NC_006905.1,TreasureIsland,1240001,1250000
NC_006905.1,TreasureIsland,1300001,1385000
NC_006905.1,TreasureIsland,1440001,1450000
NC_006905.1,TreasureIsland,1470001,1480000
NC_006905.1,TreasureIsland,1500001,1540000
NC_006905.1,TreasureIsland,1730001,1740000
NC_006905.1,TreasureIsland,1765001,1780000
NC_006905.1,TreasureIsland,1860001,1870000
NC_006905.1,TreasureIsland,1890001,1900000
NC_006905.1,TreasureIsland,1960001,1970000
NC_006905.1,TreasureIsland,1970001,1990000
NC_006905.1,TreasureIsland,2030001,2040000
NC_006905.1,TreasureIsland,2100001,2110000
NC_006905.1,TreasureIsland,2120001,2130000
NC_006905.1,TreasureIsland,2180001,2190000
NC_006905.1,TreasureIsland,2240001,2250000
NC_006905.1,TreasureIsland,2350001,2370000
NC_006905.1,TreasureIsland,2650001,2665000
NC_006905.1,TreasureIsland,2750001,2765000
NC_006905.1,TreasureIsland,2765001,2790000
NC_006905.1,TreasureIsland,2810001,2820000
NC_006905.1,TreasureIsland,2845001,2890000
NC_006905.1,TreasureIsland,2960001,2985000
NC_006905.1,TreasureIsland,2990001,3000000
NC_006905.1,TreasureIsland,3140001,3150000
NC_006905.1,TreasureIsland,3230001,3250000
NC_006905.1,TreasureIsland,3520001,3530000
NC_006905.1,TreasureIsland,3540001,3550000
NC_006905.1,TreasureIsland,3580001,3590000
NC_006905.1,TreasureIsland,3720001,3730000
NC_006905.1,TreasureIsland,3890001,3900000
NC_006905.1,TreasureIsland,3950001,3960000
NC_006905.1,TreasureIsland,4130001,4140000
NC_006905.1,TreasureIsland,4240001,4250000
NC_006905.1,TreasureIsland,4350001,4360000
NC_006905.1,TreasureIsland,4410001,4440000
NC_006905.1,TreasureIsland,4490001,4500000
NC_006905.1,TreasureIsland,4640001,4685000
NC_006905.1,TreasureIsland,4750001,4755700
NC_007005.1,TreasureIsland,100001,140000
NC_007005.1,TreasureIsland,170001,180000
NC_007005.1,TreasureIsland,200001,210000
NC_007005.1,TreasureIsland,320001,360000
NC_007005.1,TreasureIsland,700001,710000
NC_007005.1,TreasureIsland,730001,740000
NC_007005.1,TreasureIsland,778001,790000
NC_007005.1,TreasureIsland,830001,865000
NC_007005.1,TreasureIsland,865001,890000
NC_007005.1,TreasureIsland,980001,990000
NC_007005.1,TreasureIsland,1000001,1010000
NC_007005.1,TreasureIsland,1030001,1040000
NC_007005.1,TreasureIsland,1040001,1070000
NC_007005.1,TreasureIsland,1110001,1120000
NC_007005.1,TreasureIsland,1140001,1150000
NC_007005.1,TreasureIsland,1160001,1170000
NC_007005.1,TreasureIsland,1180001,1190000
NC_007005.1,TreasureIsland,1280001,1290000
NC_007005.1,TreasureIsland,1330001,1365000
NC_007005.1,TreasureIsland,1369001,1380000
NC_007005.1,TreasureIsland,1420001,1430000
NC_007005.1,TreasureIsland,1465001,1480000
NC_007005.1,TreasureIsland,1580001,1590000
NC_007005.1,TreasureIsland,1600001,1760000
NC_007005.1,TreasureIsland,1878001,1890000
NC_007005.1,TreasureIsland,1910001,1950000
NC_007005.1,TreasureIsland,2000001,2015000
NC_007005.1,TreasureIsland,2035001,2055000
NC_007005.1,TreasureIsland,2055001,2070000
NC_007005.1,TreasureIsland,2110001,2120000
NC_007005.1,TreasureIsland,2140001,2160000
NC_007005.1,TreasureIsland,2190001,2210000
NC_007005.1,TreasureIsland,2260001,2270000
NC_007005.1,TreasureIsland,2290001,2300000
NC_007005.1,TreasureIsland,2350001,2390000
NC_007005.1,TreasureIsland,2450001,2460000
NC_007005.1,TreasureIsland,2530001,2540000
NC_007005.1,TreasureIsland,2570001,2580000
NC_007005.1,TreasureIsland,2670001,2680000
NC_007005.1,TreasureIsland,2690001,2700000
NC_007005.1,TreasureIsland,2720001,2730000
NC_007005.1,TreasureIsland,2747001,2770000
NC_007005.1,TreasureIsland,2790001,2820000
NC_007005.1,TreasureIsland,2900001,2915000
NC_007005.1,TreasureIsland,2960001,2980000
NC_007005.1,TreasureIsland,2990001,3025000
NC_007005.1,TreasureIsland,3025001,3065000
NC_007005.1,TreasureIsland,3070001,3105000
NC_007005.1,TreasureIsland,3116001,3135000
NC_007005.1,TreasureIsland,3148001,3165000
NC_007005.1,TreasureIsland,3168001,3185000
NC_007005.1,TreasureIsland,3187001,3260000
NC_007005.1,TreasureIsland,3270001,3290000
NC_007005.1,TreasureIsland,3339001,3430000
NC_007005.1,TreasureIsland,3450001,3475000
NC_007005.1,TreasureIsland,3490001,3525000
NC_007005.1,TreasureIsland,3529001,3540000
NC_007005.1,TreasureIsland,3640001,3650000
NC_007005.1,TreasureIsland,3660001,3710000
NC_007005.1,TreasureIsland,3840001,3870000
NC_007005.1,TreasureIsland,3955001,3970000
NC_007005.1,TreasureIsland,3990001,4005000
NC_007005.1,TreasureIsland,4065001,4090000
NC_007005.1,TreasureIsland,4170001,4180000
NC_007005.1,TreasureIsland,4210001,4230000
NC_007005.1,TreasureIsland,4270001,4280000
NC_007005.1,TreasureIsland,4400001,4445000
NC_007005.1,TreasureIsland,4480001,4490000
NC_007005.1,TreasureIsland,4515001,4550000
NC_007005.1,TreasureIsland,4660001,4670000
NC_007005.1,TreasureIsland,4730001,4740000
NC_007005.1,TreasureIsland,4760001,4770000
NC_007005.1,TreasureIsland,4805001,4830000
NC_007005.1,TreasureIsland,4860001,4870000
NC_007005.1,TreasureIsland,5000001,5010000
NC_007005.1,TreasureIsland,5130001,5180000
NC_007005.1,TreasureIsland,5245001,5260000
NC_007005.1,TreasureIsland,5275001,5290000
NC_007005.1,TreasureIsland,5345001,5365000
NC_007005.1,TreasureIsland,5365001,5385000
NC_007005.1,TreasureIsland,5440001,5450000
NC_007005.1,TreasureIsland,5590001,5610000
NC_007005.1,TreasureIsland,5650001,5660000
NC_007005.1,TreasureIsland,5780001,5790000
NC_007005.1,TreasureIsland,5810001,5820000
NC_007005.1,TreasureIsland,5830001,5840000
NC_007005.1,TreasureIsland,5890001,5930000
NC_007005.1,TreasureIsland,5940001,5960000
NC_007005.1,TreasureIsland,6030001,6040000
NC_007005.1,TreasureIsland,6050001,6070000
NC_007146.2,TreasureIsland,45001,60000
NC_007146.2,TreasureIsland,95001,110000
NC_007146.2,TreasureIsland,120001,155000
NC_007146.2,TreasureIsland,156001,200000
NC_007146.2,TreasureIsland,339001,360000
NC_007146.2,TreasureIsland,385001,415000
NC_007146.2,TreasureIsland,448001,460000
NC_007146.2,TreasureIsland,675001,690000
NC_007146.2,TreasureIsland,725001,755000
NC_007146.2,TreasureIsland,770001,785000
NC_007146.2,TreasureIsland,810001,820000
NC_007146.2,TreasureIsland,850001,860000
NC_007146.2,TreasureIsland,885001,900000
NC_007146.2,TreasureIsland,960001,975000
NC_007146.2,TreasureIsland,1050001,1065000
NC_007146.2,TreasureIsland,1090001,1105000
NC_007146.2,TreasureIsland,1105001,1125000
NC_007146.2,TreasureIsland,1135001,1155000
NC_007146.2,TreasureIsland,1207001,1225000
NC_007146.2,TreasureIsland,1250001,1265000
NC_007146.2,TreasureIsland,1279001,1290000
NC_007146.2,TreasureIsland,1320001,1345000
NC_007146.2,TreasureIsland,1360001,1405000
NC_007146.2,TreasureIsland,1405001,1465000
NC_007146.2,TreasureIsland,1476001,1495000
NC_007146.2,TreasureIsland,1517001,1540000
NC_007146.2,TreasureIsland,1568001,1605000
NC_007146.2,TreasureIsland,1699001,1735000
NC_007146.2,TreasureIsland,1838001,1862000
NC_007146.2,TreasureIsland,1885001,1914490
NC_007297.1,TreasureIsland,1,15000
NC_007297.1,TreasureIsland,110001,135000
NC_007297.1,TreasureIsland,145001,160000
NC_007297.1,TreasureIsland,170001,185000
NC_007297.1,TreasureIsland,250001,260000
NC_007297.1,TreasureIsland,270001,285000
NC_007297.1,TreasureIsland,290001,335000
NC_007297.1,TreasureIsland,336001,375000
NC_007297.1,TreasureIsland,386001,405000
NC_007297.1,TreasureIsland,430001,475000
NC_007297.1,TreasureIsland,545001,565000
NC_007297.1,TreasureIsland,590001,605000
NC_007297.1,TreasureIsland,605001,625000
NC_007297.1,TreasureIsland,670001,680000
NC_007297.1,TreasureIsland,705001,720000
NC_007297.1,TreasureIsland,765001,780000
NC_007297.1,TreasureIsland,795001,815000
NC_007297.1,TreasureIsland,980001,1020000
NC_007297.1,TreasureIsland,1145001,1180000
NC_007297.1,TreasureIsland,1275001,1295000
NC_007297.1,TreasureIsland,1385001,1430000
NC_007297.1,TreasureIsland,1570001,1610000
NC_007297.1,TreasureIsland,1670001,1700000
NC_007297.1,TreasureIsland,1710001,1720000
NC_007297.1,TreasureIsland,1780001,1795000
NC_007297.1,TreasureIsland,1810001,1820000
NC_007297.1,TreasureIsland,1830001,1838554
NC_007384.1,TreasureIsland,15001,30000
NC_007384.1,TreasureIsland,160001,170000
NC_007384.1,TreasureIsland,245001,290000
NC_007384.1,TreasureIsland,310001,320000
NC_007384.1,TreasureIsland,340001,355000
NC_007384.1,TreasureIsland,359001,370000
NC_007384.1,TreasureIsland,530001,550000
NC_007384.1,TreasureIsland,610001,620000
NC_007384.1,TreasureIsland,690001,700000
NC_007384.1,TreasureIsland,760001,780000
NC_007384.1,TreasureIsland,790001,800000
NC_007384.1,TreasureIsland,920001,940000
NC_007384.1,TreasureIsland,1080001,1105000
NC_007384.1,TreasureIsland,1125001,1160000
NC_007384.1,TreasureIsland,1235001,1250000
NC_007384.1,TreasureIsland,1260001,1270000
NC_007384.1,TreasureIsland,1290001,1300000
NC_007384.1,TreasureIsland,1320001,1350000
NC_007384.1,TreasureIsland,1360001,1370000
NC_007384.1,TreasureIsland,1380001,1400000
NC_007384.1,TreasureIsland,1440001,1450000
NC_007384.1,TreasureIsland,1530001,1540000
NC_007384.1,TreasureIsland,1640001,1680000
NC_007384.1,TreasureIsland,1690001,1710000
NC_007384.1,TreasureIsland,1760001,1785000
NC_007384.1,TreasureIsland,1820001,1830000
NC_007384.1,TreasureIsland,1840001,1850000
NC_007384.1,TreasureIsland,1860001,1880000
NC_007384.1,TreasureIsland,1890001,1910000
NC_007384.1,TreasureIsland,1980001,2030000
NC_007384.1,TreasureIsland,2080001,2090000
NC_007384.1,TreasureIsland,2110001,2155000
NC_007384.1,TreasureIsland,2280001,2290000
NC_007384.1,TreasureIsland,2530001,2560000
NC_007384.1,TreasureIsland,2560001,2610000
NC_007384.1,TreasureIsland,2800001,2840000
NC_007384.1,TreasureIsland,2870001,2910000
NC_007384.1,TreasureIsland,2920001,2950000
NC_007384.1,TreasureIsland,3160001,3170000
NC_007384.1,TreasureIsland,3180001,3190000
NC_007384.1,TreasureIsland,3340001,3350000
NC_007384.1,TreasureIsland,3380001,3410000
NC_007384.1,TreasureIsland,3460001,3470000
NC_007384.1,TreasureIsland,3590001,3600000
NC_007384.1,TreasureIsland,3610001,3625000
NC_007384.1,TreasureIsland,3730001,3785000
NC_007384.1,TreasureIsland,3920001,3930000
NC_007384.1,TreasureIsland,3960001,3970000
NC_007384.1,TreasureIsland,4000001,4020000
NC_007384.1,TreasureIsland,4040001,4050000
NC_007384.1,TreasureIsland,4100001,4120000
NC_007384.1,TreasureIsland,4130001,4140000
NC_007384.1,TreasureIsland,4150001,4160000
NC_007384.1,TreasureIsland,4210001,4220000
NC_007384.1,TreasureIsland,4340001,4350000
NC_007384.1,TreasureIsland,4570001,4590000
NC_007384.1,TreasureIsland,4700001,4710000
NC_007384.1,TreasureIsland,4720001,4750000
NC_007432.1,TreasureIsland,50001,60000
NC_007432.1,TreasureIsland,120001,130000
NC_007432.1,TreasureIsland,140001,165000
NC_007432.1,TreasureIsland,200001,210000
NC_007432.1,TreasureIsland,240001,265000
NC_007432.1,TreasureIsland,265001,280000
NC_007432.1,TreasureIsland,329001,345000
NC_007432.1,TreasureIsland,346001,370000
NC_007432.1,TreasureIsland,385001,405000
NC_007432.1,TreasureIsland,429001,475000
NC_007432.1,TreasureIsland,475001,495000
NC_007432.1,TreasureIsland,550001,590000
NC_007432.1,TreasureIsland,605001,625000
NC_007432.1,TreasureIsland,625001,640000
NC_007432.1,TreasureIsland,650001,695000
NC_007432.1,TreasureIsland,695001,760000
NC_007432.1,TreasureIsland,780001,795000
NC_007432.1,TreasureIsland,810001,825000
NC_007432.1,TreasureIsland,860001,880000
NC_007432.1,TreasureIsland,905001,920000
NC_007432.1,TreasureIsland,950001,960000
NC_007432.1,TreasureIsland,990001,1000000
NC_007432.1,TreasureIsland,1030001,1055000
NC_007432.1,TreasureIsland,1078001,1095000
NC_007432.1,TreasureIsland,1190001,1200000
NC_007432.1,TreasureIsland,1215001,1230000
NC_007432.1,TreasureIsland,1295001,1320000
NC_007432.1,TreasureIsland,1370001,1380000
NC_007432.1,TreasureIsland,1400001,1410000
NC_007432.1,TreasureIsland,1460001,1470000
NC_007432.1,TreasureIsland,1470001,1490000
NC_007432.1,TreasureIsland,1508001,1530000
NC_007432.1,TreasureIsland,1540001,1550000
NC_007432.1,TreasureIsland,1560001,1590000
NC_007432.1,TreasureIsland,1690001,1700000
NC_007432.1,TreasureIsland,1760001,1770000
NC_007432.1,TreasureIsland,1787001,1800000
NC_007432.1,TreasureIsland,1830001,1840000
NC_007432.1,TreasureIsland,1900001,1915000
