accession,method,genome_len,n_pred,pred_bp,seconds,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000
NC_004431.1,SAGE-GI/start-assign,5231428,12,949000,13.9,94.6014660363237,77.70175091747087,85.32283587430864,89.78262229930847,0.7848578591971676,251533,14354,508889,72183,19,44175.0,0.103368,-54556.0,33397.0,0.0,2.631578947368421,7.894736842105263
NC_004431.1,SAGE-GI/d=4,5231428,11,894000,10.0,93.7379824516167,78.6114989682314,85.51094265063156,89.81792507075313,0.7847050609640509,254478,17000,506243,69238,19,39635.5,0.1085897435897435,-39556.0,39715.0,2.631578947368421,2.631578947368421,7.894736842105263
NC_004431.1,SAGE-GI/d=8,5231428,12,939000,9.7,93.37418532162086,81.43372585846853,86.99615204377297,90.69518123073252,0.802573402506401,263614,18706,504537,60102,19,49056.0,0.1057520661157024,-50742.0,47715.0,7.894736842105263,7.894736842105263,13.157894736842104
NC_004431.1,SAGE-GI/d=16,5231428,12,976000,11.4,94.06763336115822,76.93317599377232,84.6419595321403,89.32923553560444,0.7750067620358734,249045,15706,507537,74671,18,46693.5,0.1091730295566502,-51122.0,46261.5,0.0,5.555555555555555,8.333333333333332
NC_004431.1,SAGE-GI/d=32,5231428,14,948000,18.4,87.11228798396908,75.20295567719853,80.72071833096808,86.26993750582967,0.7060534113313898,243444,36016,487227,80272,18,43275.0,0.1106373261694058,-48649.0,38390.0,5.555555555555555,8.333333333333332,11.11111111111111
NC_004431.1,SAGE-GI/d=48,5231428,12,843000,35.6,93.86642506228864,74.2502687540931,82.91392281926655,88.30380219113322,0.7538410364371745,240360,15706,507537,83356,18,42275.0,0.1073345238095238,-47649.0,38868.0,0.0,5.555555555555555,11.11111111111111
NC_004431.1,SAGE-GI-P,5231428,10,669400,15.9,100.0,72.68933262489342,84.18508719677008,89.56159625200274,0.7885602009179911,235307,0,523243,88409,17,42693.5,0.1322100840336134,-53249.0,32928.0,2.941176470588235,5.88235294117647,14.705882352941178
NC_004431.1,SAGE-GI-F,5231428,13,943000,16.5,94.70459114972424,79.30130114050587,86.32118376343561,90.39398601349062,0.7974739738734344,256711,14354,508889,67005,18,41775.0,0.10778256302521,-47149.0,38368.0,0.0,2.7777777777777777,8.333333333333332
NC_004431.1,SAGE-GI-R,5231428,45,1834900,13.9,68.93608251895398,98.16783847570092,80.99518160420338,82.39218191199338,0.6907883141080762,317785,143200,380043,5931,22,39703.5,0.1117965833180119,-39703.5,44945.0,4.545454545454546,4.545454545454546,6.8181818181818175
NC_004431.1,NT-v2-only,5231428,12,717000,17.8,88.74451470971204,70.53126814862411,78.59654558128729,85.31770723258151,0.6867779117568032,228321,28958,494285,95395,17,37868.0,0.12378481012658228,-30672.0,42808.0,5.88235294117647,14.705882352941178,23.52941176470588
NC_004431.1,SAGE-GI(NT),5231428,13,753000,22.6,88.81693023615054,71.04591679126148,78.94367393733235,85.514410969126,0.6909622326645013,229987,28958,494285,93729,17,42237.5,0.14433944954128441,-50572.0,41667.0,5.88235294117647,11.76470588235294,20.588235294117645
NC_004459.2,Comp-only,3281944,9,388000,6.6,36.41053989312696,21.77850438105035,27.25485913955012,62.55642656411773,0.0439364525939937,11856,20706,93880,42583,1,9345.5,0.3881232199561332,-18444.0,-247.0,50.0,50.0,50.0
NC_004459.2,Comp-only+center,3281944,9,388000,6.6,32.053285309462645,22.23222322232223,26.254365604459963,59.77399792930041,-0.0017719227359783,12103,25656,88930,42336,1,9098.5,0.3994389438943894,-13494.0,4703.0,0.0,0.0,50.0
NC_004459.2,DNABERT-2-only,3281944,6,323000,9.8,0.0,0.0,0.0,51.67401272001183,-0.302145206147916,0,27244,87342,54439,0,,,,,,,
NC_004459.2,DNABERT-S-only,3281944,8,387700,10.5,63.19165566126729,86.13677694300043,72.9013953126822,79.37524034906079,0.5865963036864208,46892,27314,87272,7547,2,5379.0,0.6060318405326528,-3548.5,1732.0,25.0,25.0,50.0
NC_004459.2,SAGE-GI,3281944,8,386100,11.2,63.19165566126729,86.13677694300043,72.9013953126822,79.37524034906079,0.5865963036864208,46892,27314,87272,7547,2,5379.0,0.6060318405326528,-3548.5,1732.0,25.0,25.0,50.0
NC_004459.2,SAGE-GI(D2),3281944,7,359000,12.9,29.419689119170982,20.860045188192288,24.41126839282451,58.39254548143765,-0.0324587511272063,11356,27244,87342,43083,1,12695.5,0.309032029825564,-24644.0,-747.0,50.0,50.0,50.0
NC_004459.2,SAGE-GI/detrend=250kb,3281944,7,477000,10.8,54.44933626842773,59.9753852936314,57.07892275552216,70.94926785978406,0.3529458987371929,32650,27314,87272,21789,2,18216.5,0.3177045779395696,-41048.5,-10768.0,25.0,25.0,25.0
NC_004459.2,SAGE-GI/no-refine,3281944,9,412400,10.5,63.43441704792367,86.34067488381491,73.13593078981765,79.57106936843662,0.5904187006800564,47003,27094,87492,7436,2,3871.0,0.6086560331203188,-5498.5,132.0,0.0,0.0,75.0
NC_004459.2,SAGE-GI/start-assign,3281944,8,390000,12.7,63.19165566126729,86.13677694300043,72.9013953126822,79.37524034906079,0.5865963036864208,46892,27314,87272,7547,2,5379.0,0.5980272109030232,-4048.5,1732.0,25.0,25.0,50.0
NC_004459.2,SAGE-GI/d=4,3281944,8,363000,13.3,30.20212765957447,20.860045188192288,24.67649583328807,58.98417393876646,-0.0229569949537848,11356,26244,88342,43083,1,8195.5,0.4092694705733953,-15644.0,-747.0,50.0,50.0,50.0
NC_004459.2,SAGE-GI/d=8,3281944,7,362000,11.9,62.87727043562386,84.76459890887048,72.19857934098945,78.97470788344918,0.5749672604663228,46145,27244,87342,8294,2,4379.0,0.6040767175127982,-4048.5,232.0,25.0,50.0,50.0
NC_004459.2,SAGE-GI/d=16,3281944,8,397000,10.2,63.6810892747919,87.97369532871654,73.8817540205947,79.96686880638958,0.6030523084336608,47892,27314,87272,6547,2,3879.0,0.6126404960923446,-5548.5,732.0,25.0,50.0,50.0
NC_004459.2,SAGE-GI/d=32,3281944,9,395800,13.5,63.6810892747919,87.97369532871654,73.8817540205947,79.96686880638958,0.6030523084336608,47892,27314,87272,6547,2,5879.0,0.5715636009055896,-6048.5,2732.0,25.0,25.0,25.0
NC_004459.2,SAGE-GI/d=48,3281944,9,408500,23.7,63.19165566126729,86.13677694300043,72.9013953126822,79.37524034906079,0.5865963036864208,46892,27314,87272,7547,2,6379.0,0.5819630129135382,-4048.5,2732.0,25.0,25.0,25.0
NC_004459.2,SAGE-GI-P,3281944,6,326000,12.2,30.705025750310774,22.23222322232223,25.790572792362767,58.793077947049255,-0.0177341230419758,12103,27314,87272,42336,1,7448.5,0.4482592592592592,-14644.0,253.0,50.0,50.0,50.0
NC_004459.2,SAGE-GI-F,3281944,8,386100,11.0,63.19165566126729,86.13677694300043,72.9013953126822,79.37524034906079,0.5865963036864208,46892,27314,87272,7547,2,5379.0,0.6060318405326528,-3548.5,1732.0,25.0,25.0,50.0
NC_004459.2,SAGE-GI-R,3281944,34,1128900,12.2,51.96098082448053,100.0,68.38726697150898,70.22333974264163,0.539796089385113,54439,50330,64256,0,2,10653.0,0.4340966386554622,-32498.5,5182.0,0.0,0.0,25.0
NC_004459.2,NT-v2-only,3281944,6,285000,13.4,30.402489504741215,19.023126802476163,23.402860952294862,59.893506877680814,-0.019408161561724285,10356,23707,90879,44083,1,7195.5,0.4184749666626258,-12644.0,-1747.0,0.0,50.0,50.0
NC_004459.2,SAGE-GI(NT),3281944,6,347000,16.2,27.54255319148936,19.023126802476163,22.50350394941275,57.800917024108855,-0.05340067718810804,10356,27244,87342,44083,1,7195.5,0.4184749666626258,-12644.0,-1747.0,0.0,50.0,50.0
NC_004578.1,Comp-only,6397126,18,677000,9.2,85.74318622332001,54.76730791950537,66.84089342278976,74.47318489432479,0.5085709204186821,222513,36998,421581,183775,18,13842.0,0.1686862280174084,-14180.5,10529.5,8.333333333333332,16.666666666666664,19.444444444444446
NC_004578.1,Comp-only+center,6397126,18,677000,10.6,86.4405378921146,54.062143110306,66.52059158892231,74.43595373623921,0.5100234811810305,219648,34455,424124,186640,16,13970.5,0.2061417453214927,-12595.0,15479.5,0.0,9.375,15.625
NC_004578.1,DNABERT-2-only,6397126,16,765000,16.6,74.11143182016968,52.13764620170913,61.21225869186101,68.95996725508084,0.3819813053695561,211829,73996,384583,194459,15,21677.5,0.1835434782608695,-24992.0,19575.0,3.333333333333333,10.0,16.666666666666664
NC_004578.1,DNABERT-S-only,6397126,14,795000,14.0,88.42170552133146,56.84292915370378,69.19989512715831,76.22952430836186,0.5462197277216737,230946,30241,428338,175342,14,28366.0,0.2294493100019974,-26995.0,28431.5,3.571428571428571,7.142857142857142,10.714285714285714
NC_004578.1,SAGE-GI,6397126,16,832500,15.6,88.46687769345182,57.09472098609854,69.40005804056258,76.34780839134804,0.548349706111827,231969,30241,428338,174319,16,24364.0,0.1992354111569157,-18743.5,28431.5,3.125,9.375,15.625
NC_004578.1,SAGE-GI(D2),6397126,16,736000,18.2,74.04131863197371,51.947633206001655,61.05727853548394,68.8707049754471,0.3802260457817862,211057,73996,384583,195231,16,18434.5,0.2005647644927536,-15755.0,19214.0,9.375,15.625,18.75
NC_004578.1,SAGE-GI/detrend=250kb,6397126,15,860000,28.5,85.52222251268817,56.36445083290671,67.94736943611595,75.0189335470078,0.517194488101293,229002,38767,419812,177286,15,26366.0,0.221,-23993.0,29128.0,3.333333333333333,6.666666666666667,13.333333333333334
NC_004578.1,SAGE-GI/no-refine,6397126,16,733100,18.5,85.92708370336163,53.58366478950892,66.0062124136091,74.07242963368934,0.5023442954130659,217704,35655,422924,188584,15,20714.0,0.1449692412850307,-11544.0,27034.0,3.333333333333333,6.666666666666667,16.666666666666664
NC_004578.1,SAGE-GI/start-assign,6397126,16,872000,18.3,84.12118592423576,58.43810302051746,68.966148269071,75.29354224406758,0.5180067390988143,237427,44817,413762,168861,16,27431.5,0.1922613480995351,-27633.0,27431.5,0.0,9.375,15.625
NC_004578.1,SAGE-GI/d=4,6397126,18,842000,12.7,85.25767767922562,56.99380734848186,68.31787598818092,75.16739568049191,0.5189723675198187,231559,40040,418539,174729,16,15408.0,0.1531201936496696,-11383.5,21797.5,9.375,21.875,34.375
NC_004578.1,SAGE-GI/d=8,6397126,15,809000,14.6,84.837411150789,55.1409345095105,66.83911158051134,74.29697282934833,0.5029307255358751,224031,40040,418539,182257,16,30984.0,0.1499573294621831,-33004.0,26902.5,0.0,3.125,9.375
NC_004578.1,SAGE-GI/d=16,6397126,17,847400,13.5,87.82919638611507,56.82693065017919,69.00590737981626,76.01931857730726,0.5409045598331412,230881,31994,426585,175407,16,23843.5,0.1448980567431014,-30994.5,23843.5,3.125,9.375,12.5
NC_004578.1,SAGE-GI/d=32,6397126,17,835300,20.7,85.5888701792907,56.79788721301146,68.28257183691223,75.21237369445244,0.5206812404895708,230763,38855,419724,175525,17,19426.0,0.1704713375796178,-14987.0,19284.0,2.941176470588235,5.88235294117647,11.76470588235294
NC_004578.1,SAGE-GI/d=48,6397126,16,796000,31.3,89.04347322007615,60.49108021895798,72.04135442483259,77.94331382744399,0.5770565347590652,245768,30241,428338,160520,15,26509.5,0.225799854571896,-22993.0,27284.0,6.666666666666667,13.333333333333334,16.666666666666664
NC_004578.1,SAGE-GI-P,6397126,12,642000,15.8,86.47975607139024,47.60933131177884,61.41056575020636,71.89186314196286,0.4674811638772825,193431,30241,428338,212857,12,21633.5,0.2028848665870171,-32918.5,21633.5,4.166666666666666,12.5,16.666666666666664
NC_004578.1,SAGE-GI-F,6397126,16,832500,16.3,88.46687769345182,57.09472098609854,69.40005804056258,76.34780839134804,0.548349706111827,231969,30241,428338,174319,16,24364.0,0.1992354111569157,-18743.5,28431.5,3.125,9.375,15.625
NC_004578.1,SAGE-GI-R,6397126,69,2249000,16.5,68.81503608748748,92.64881069586106,78.97286455776403,76.82302596815464,0.5740046369500545,376421,170583,287996,29867,28,13492.0,0.2090377375518939,-12483.5,14171.5,5.357142857142857,7.142857142857142,21.428571428571427
NC_004578.1,NT-v2-only,6397126,13,509000,17.1,34.96392720009642,9.995865002165951,15.546988948055482,48.98429469502247,-0.09480611915113044,40612,75542,383037,365676,3,13666.0,0.3119090909090909,-5648.0,21124.0,0.0,0.0,16.666666666666664
NC_004578.1,SAGE-GI(NT),6397126,17,569550,22.5,71.47848995161038,38.46581735123853,50.01584177427871,63.88277041441054,0.28555766998709525,156282,62360,396219,250006,13,15774.0,0.3130929076946243,-7683.0,18853.0,3.8461538461538463,7.6923076923076925,23.076923076923077
NC_004603.1,Comp-only,3288558,8,273200,7.0,54.747724839400426,13.460178010298932,21.607880940747684,54.21740639339837,0.0569256714877424,16363,13525,124239,105203,2,9018.5,0.232153343613669,-2503.5,22431.0,0.0,0.0,0.0
NC_004603.1,Comp-only+center,3288558,8,273200,7.7,54.747724839400426,13.460178010298932,21.607880940747684,54.21740639339837,0.0569256714877424,16363,13525,124239,105203,2,9018.5,0.3378592655023168,2446.5,27381.0,0.0,25.0,25.0
NC_004603.1,DNABERT-2-only,3288558,7,274000,10.4,54.04598291696102,13.845154072684796,22.043376902323388,54.094782709289326,0.0530720811492931,16831,14311,123453,104735,1,11084.5,0.4315641025641025,-16422.0,5747.0,0.0,0.0,0.0
NC_004603.1,DNABERT-S-only,3288558,8,289000,8.3,73.0915385074508,30.220620897290363,42.7611171571737,62.07419118497667,0.2575747538113777,36738,13525,124239,84828,3,4162.5,0.6312782354504385,2578.0,5747.0,33.33333333333333,33.33333333333333,50.0
NC_004603.1,SAGE-GI,3288558,8,337000,13.7,73.0915385074508,30.220620897290363,42.7611171571737,62.07419118497667,0.2575747538113777,36738,13525,124239,84828,3,4162.5,0.6312782354504385,2578.0,5747.0,33.33333333333333,33.33333333333333,50.0
NC_004603.1,SAGE-GI(D2),3288558,9,308900,12.0,54.04598291696102,13.845154072684796,22.043376902323388,54.094782709289326,0.0530720811492931,16831,14311,123453,104735,1,11084.5,0.4315641025641025,-16422.0,5747.0,0.0,0.0,0.0
NC_004603.1,SAGE-GI/detrend=250kb,3288558,11,436000,10.8,60.43063931041722,42.61800174390866,49.98480455766791,60.0196660625458,0.1908706640967956,51809,33924,103840,69757,4,2723.5,0.689323328251535,1634.5,4308.0,25.0,37.5,62.5
NC_004603.1,SAGE-GI/no-refine,3288558,9,349400,11.4,74.79171714536001,33.00922955431617,45.80325193044133,63.38140593066749,0.2857044082415623,40128,13525,124239,81438,3,5665.5,0.630374531835206,-3659.0,2197.0,16.666666666666664,33.33333333333333,50.0
NC_004603.1,SAGE-GI/start-assign,3288558,9,376000,11.6,74.40434511080412,32.34127963410822,45.08534634504349,63.06829136621294,0.2790493148933006,39316,13525,124239,82250,3,8281.0,0.317566037735849,691.0,5747.0,33.33333333333333,33.33333333333333,33.33333333333333
NC_004603.1,SAGE-GI/d=4,3288558,9,371700,7.6,58.816722998690665,15.889311156079824,25.01959108071525,55.35610997570662,0.0911086152125797,19316,13525,124239,102250,2,10118.5,0.3173861935243514,-303.5,31131.0,25.0,25.0,25.0
NC_004603.1,SAGE-GI/d=8,3288558,9,338300,8.3,56.13755478591352,15.066712732178406,23.75723930398916,54.667412177534416,0.0704008677106879,18316,14311,123453,103250,2,10618.5,0.3125652190869067,196.5,25131.0,25.0,25.0,25.0
NC_004603.1,SAGE-GI/d=16,3288558,9,361000,9.5,79.52029799669901,43.19957882960696,55.9851178260939,68.1583310839471,0.3823637758564538,52516,13525,124239,69050,4,2808.0,0.6542008771929825,-120.0,2808.0,37.5,50.0,62.5
NC_004603.1,SAGE-GI/d=32,3288558,9,358000,12.3,79.33947420680384,42.72411694059194,55.540049938779546,67.93544904176146,0.3780133079057183,51938,13525,124239,69628,4,2400.0,0.7271228980784522,1134.5,3808.0,25.0,50.0,75.0
NC_004603.1,SAGE-GI/d=48,3288558,10,394000,29.6,78.88071704064583,41.55438198180412,54.43329184782901,67.38711294489647,0.3672569790272104,50516,13525,124239,71050,4,4308.0,0.6555535714285714,-120.0,4308.0,0.0,25.0,62.5
NC_004603.1,SAGE-GI-P,3288558,7,269000,14.7,73.0915385074508,30.220620897290363,42.7611171571737,62.07419118497667,0.2575747538113777,36738,13525,124239,84828,3,4162.5,0.6312782354504385,2578.0,5747.0,33.33333333333333,33.33333333333333,50.0
NC_004603.1,SAGE-GI-F,3288558,8,337000,12.1,73.0915385074508,30.220620897290363,42.7611171571737,62.07419118497667,0.2575747538113777,36738,13525,124239,84828,3,4162.5,0.6312782354504385,2578.0,5747.0,33.33333333333333,33.33333333333333,50.0
NC_004603.1,SAGE-GI-R,3288558,40,1124600,11.0,59.24648029469647,77.26420216178866,67.06628299690827,64.42833455442873,0.3108698228515643,93927,64609,73155,27639,7,7638.5,0.4994362017804154,-3681.0,7443.0,7.142857142857142,7.142857142857142,28.57142857142857
NC_004603.1,NT-v2-only,3288558,7,274000,9.0,66.9608562427172,25.526051692084955,36.96190771136575,59.184822427023484,0.18773134087992785,31031,15311,122453,90535,2,8084.5,0.48404740957966763,-6176.5,10308.0,0.0,25.0,25.0
NC_004603.1,SAGE-GI(NT),3288558,9,346000,13.0,68.43765162542455,25.526051692084955,37.18335849689649,59.57043149654881,0.19888283280102664,31031,14311,123453,90535,2,8084.5,0.48404740957966763,-6176.5,10308.0,0.0,25.0,25.0
NC_004606.1,Comp-only,1894275,10,315500,6.6,32.07898125625984,58.56589316034655,41.45262930835247,75.54148080921209,0.2962635105012984,13452,28482,103910,9517,1,8874.0,0.4311538461538461,-17387.0,361.0,50.0,50.0,50.0
NC_004606.1,Comp-only+center,1894275,10,315500,5.6,30.65520192981091,68.60551177674256,42.37559329326503,72.41456993711421,0.3144227261253229,15758,35646,96746,7211,2,9824.0,0.2432859423266407,-22265.5,-950.0,0.0,0.0,0.0
NC_004606.1,DNABERT-2-only,1894275,7,306000,8.8,27.1362866134108,58.56589316034655,37.087991618532975,70.62518907576548,0.2382186129196928,13452,36120,96272,9517,1,7774.0,0.4638620689655172,-11487.0,4061.0,0.0,0.0,50.0
NC_004606.1,DNABERT-S-only,1894275,7,287000,8.6,31.73958234905037,73.12029256824417,44.26493068367509,72.77695174464634,0.3433109178777884,16795,36120,96272,6174,2,10361.0,0.2420019434316284,-17315.5,6700.0,0.0,0.0,50.0
NC_004606.1,SAGE-GI,1894275,8,358000,9.5,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,2,16274.0,0.2089678681479645,-26315.5,6700.0,0.0,0.0,25.0
NC_004606.1,SAGE-GI(D2),1894275,8,336000,9.7,22.30253995623052,58.56589316034655,32.30353605090953,63.70968261017888,0.1687365847501902,13452,46864,85528,9517,1,7774.0,0.4638620689655172,-11487.0,4061.0,0.0,0.0,50.0
NC_004606.1,SAGE-GI/detrend=250kb,1894275,7,320000,9.8,26.778890040691287,75.35373764639296,39.51507956439351,65.89491571243748,0.2852218790118747,17308,47325,85067,5661,2,14774.0,0.221419784651837,-17815.5,4200.0,0.0,0.0,0.0
NC_004606.1,SAGE-GI/no-refine,1894275,9,337500,9.7,28.2885579064588,70.7823588314685,40.4221727725911,69.15249000714465,0.291522968382198,16258,41214,91178,6711,2,11224.0,0.2215640942585619,-22165.5,1450.0,0.0,0.0,0.0
NC_004606.1,SAGE-GI/start-assign,1894275,8,354000,9.0,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,2,16274.0,0.2089678681479645,-26315.5,6700.0,0.0,0.0,25.0
NC_004606.1,SAGE-GI/d=4,1894275,10,356000,5.7,40.47411009383429,92.76851408420043,56.35918799180056,78.75979171091844,0.5181638801592926,21308,31338,101054,1661,2,11774.0,0.2808231423476122,-22815.5,3200.0,0.0,25.0,25.0
NC_004606.1,SAGE-GI/d=8,1894275,9,348000,6.6,19.07333139157126,37.06299795376377,25.18564539510665,67.44614156705995,0.0767186578414767,8513,36120,96272,14456,1,16213.0,0.2079435257334082,-27487.0,-4939.0,0.0,0.0,50.0
NC_004606.1,SAGE-GI/d=16,1894275,9,387000,7.8,27.1362866134108,58.56589316034655,37.087991618532975,70.62518907576548,0.2382186129196928,13452,36120,96272,9517,1,22274.0,0.2319310344827586,-22487.0,22061.0,0.0,0.0,0.0
NC_004606.1,SAGE-GI/d=32,1894275,8,351000,10.2,32.394998876993334,75.35373764639296,45.31067973873319,73.1071504431614,0.3592066067975488,17308,36120,96272,5661,2,14774.0,0.2005770068865673,-24815.5,4200.0,0.0,0.0,0.0
NC_004606.1,SAGE-GI/d=48,1894275,7,347000,24.6,32.394998876993334,75.35373764639296,45.31067973873319,73.1071504431614,0.3592066067975488,17308,36120,96272,5661,2,15274.0,0.1970220385990409,-25315.5,4200.0,0.0,0.0,0.0
NC_004606.1,SAGE-GI-P,1894275,6,245000,10.8,43.5905540253759,84.0611258652967,57.41046340484367,81.56100951976364,0.5125156851691552,19308,24986,107406,3661,2,19774.0,0.1896561372209752,-29315.5,7200.0,0.0,0.0,25.0
NC_004606.1,SAGE-GI-F,1894275,8,358000,12.0,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,2,16274.0,0.2089678681479645,-26315.5,6700.0,0.0,0.0,25.0
NC_004606.1,SAGE-GI-R,1894275,21,681100,9.8,24.41947901819284,94.7276764334538,38.82930311412511,55.8743828888846,0.3147867964772763,21758,67343,65049,1211,2,16624.0,0.2392539640289758,-24815.5,8250.0,0.0,25.0,25.0
NC_004606.1,NT-v2-only,1894275,11,397000,6.7,24.52596266044341,58.56589316034655,34.5734222599175,67.22922741228493,0.202741895066751,13452,41396,90996,9517,1,5274.0,0.5605,-4487.0,6061.0,0.0,0.0,50.0
NC_004606.1,SAGE-GI(NT),1894275,9,401000,11.5,22.302539956230518,58.56589316034655,32.30353605090953,63.709682610178874,0.1687365847501902,13452,46864,85528,9517,1,5274.0,0.5605,-4487.0,6061.0,0.0,0.0,50.0
NC_004631.1,Comp-only,4791961,14,586400,7.1,92.77962866661714,93.74769031781229,93.26114741150283,96.68259646245424,0.9106310550191584,162356,12635,521451,10828,11,20474.5,0.2036161616161616,-25583.0,10184.0,4.545454545454546,13.636363636363637,18.181818181818183
NC_004631.1,Comp-only+center,4791961,14,586400,7.2,94.1319558325134,99.43470528455283,96.71069627433144,98.34377253382726,0.9566916804451666,172205,10735,523351,979,11,19332.0,0.2036161616161616,-20633.0,15134.0,4.545454545454546,4.545454545454546,18.181818181818183
NC_004631.1,DNABERT-2-only,4791961,15,595000,17.2,79.13323986126778,86.68814671101256,82.73859058368375,91.143127801264,0.7694300842084119,150130,39588,494498,23054,9,20670.0,0.1847906976744186,-16783.0,52282.0,16.666666666666664,27.77777777777778,27.77777777777778
NC_004631.1,DNABERT-S-only,4791961,14,629000,11.0,80.73595390799116,95.80215262379896,87.6261599319753,93.374807357869,0.8371483681503034,165914,39588,494498,7270,11,23367.0,0.1536666666666666,-16250.0,34684.0,9.090909090909092,13.636363636363637,13.636363636363637
NC_004631.1,SAGE-GI,4791961,14,629000,16.4,80.73595390799116,95.80215262379896,87.6261599319753,93.374807357869,0.8371483681503034,165914,39588,494498,7270,11,23367.0,0.1536666666666666,-16250.0,34684.0,9.090909090909092,13.636363636363637,13.636363636363637
NC_004631.1,SAGE-GI(D2),4791961,15,594000,15.1,79.13323986126778,86.68814671101256,82.73859058368375,91.143127801264,0.7694300842084119,150130,39588,494498,23054,9,20670.0,0.1847906976744186,-16783.0,52282.0,16.666666666666664,27.77777777777778,27.77777777777778
NC_004631.1,SAGE-GI/detrend=250kb,4791961,14,756000,13.2,80.73595390799116,95.80215262379896,87.6261599319753,93.374807357869,0.8371483681503034,165914,39588,494498,7270,11,23508.0,0.1217307227459511,-16250.0,61392.0,9.090909090909092,13.636363636363637,13.636363636363637
NC_004631.1,SAGE-GI/no-refine,4791961,14,611500,12.1,82.0116493820145,100.0,90.11692346118424,94.62920808177924,0.8728041241517738,173184,37986,496100,0,11,19283.5,0.19203288490284,-21433.0,17134.0,0.0,4.545454545454546,27.27272727272727
NC_004631.1,SAGE-GI/start-assign,4791961,14,645000,13.6,80.68237268947749,95.4730229120473,87.45675930137841,93.29421578746448,0.8347162597729461,165344,39588,494498,7840,11,19741.5,0.1714964028776978,-23233.0,15684.0,9.090909090909092,13.636363636363637,18.181818181818183
NC_004631.1,SAGE-GI/d=4,4791961,12,567000,9.0,91.3812913981886,93.68186437546191,92.51727834675305,96.2893944321122,0.9006311168642035,162242,15302,518784,10942,11,18460.5,0.2113829787234042,-28482.0,16684.0,4.545454545454546,9.090909090909092,13.636363636363637
NC_004631.1,SAGE-GI/d=8,4791961,13,644000,9.1,81.19486787290337,98.69791666666666,89.09489420147459,94.08387178870868,0.8585153185484126,170929,39588,494498,2255,11,24043.0,0.17518,-24557.0,16684.0,4.545454545454546,13.636363636363637,13.636363636363637
NC_004631.1,SAGE-GI/d=16,4791961,14,618000,10.8,80.64175411487419,95.22473207686625,87.32862748420645,93.23341863786108,0.8328809795883941,164914,39588,494498,8270,11,16967.0,0.1847906976744186,-15250.0,18684.0,13.636363636363637,18.181818181818183,18.181818181818183
NC_004631.1,SAGE-GI/d=32,4791961,14,597000,15.2,80.6484726723468,95.26572893569843,87.34980423923317,93.24345723698164,0.83318404621491,164985,39588,494498,8199,11,15389.5,0.1765777777777777,-16250.0,13684.0,9.090909090909092,13.636363636363637,22.727272727272727
NC_004631.1,SAGE-GI/d=48,4791961,13,595000,22.9,80.73595390799116,95.80215262379896,87.6261599319753,93.374807357869,0.8371483681503034,165914,39588,494498,7270,11,14467.0,0.1752794117647058,-15250.0,13684.0,13.636363636363637,13.636363636363637,22.727272727272727
NC_004631.1,SAGE-GI-P,4791961,12,498000,11.8,84.9342698009665,95.80215262379896,90.04146224981547,94.8110339757094,0.868368735624019,165914,29430,504656,7270,11,14620.5,0.2305,-16250.0,8282.0,9.090909090909092,13.636363636363637,18.181818181818183
NC_004631.1,SAGE-GI-F,4791961,14,629000,12.0,80.73595390799116,95.80215262379896,87.6261599319753,93.374807357869,0.8371483681503034,165914,39588,494498,7270,11,23367.0,0.1536666666666666,-16250.0,34684.0,9.090909090909092,13.636363636363637,13.636363636363637
NC_004631.1,SAGE-GI-R,4791961,56,1711700,12.7,54.8722644504504,100.0,70.86131870694787,79.86214599799229,0.6343424729955437,173184,142429,391657,0,11,27608.0,0.163385880740233,-30883.0,24042.0,0.0,0.0,4.545454545454546
NC_004631.1,NT-v2-only,4791961,14,537000,12.7,78.88164220427927,78.63659460458241,78.75892779689443,89.61386740565838,0.7188558179398309,136186,36460,497626,36998,10,21493.5,0.15889625159028145,-21170.0,22483.0,15.0,20.0,20.0
NC_004631.1,SAGE-GI(NT),4791961,15,597000,15.8,80.83947234959193,89.27845528455285,84.84964892014477,92.19322182476282,0.7978699125910661,154616,36647,497439,18568,10,21170.0,0.15915303762875763,-21170.0,28426.0,15.0,20.0,20.0
NC_004741.1,Comp-only,4599354,11,356300,7.1,50.47589616810878,62.4686872549957,55.83557663547409,90.04281211224404,0.5065867292426827,32668,32052,434665,19627,3,20563.5,0.2121264367816092,-27350.0,997.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_004741.1,Comp-only+center,4599354,11,356300,7.5,54.60351559664988,71.93421933263218,62.08205432881143,91.14625480721062,0.5787274277880926,37618,31275,435442,14677,3,16859.0,0.2784830862478499,-22400.0,5947.0,0.0,0.0,16.666666666666664
NC_004741.1,DNABERT-2-only,4599354,12,408000,11.4,47.4019691537192,79.63476431781241,59.429183018194784,89.04456929704901,0.5597557639291063,41645,46210,420507,10650,3,19759.0,0.2867543859649122,-21850.0,7923.0,0.0,0.0,16.666666666666664
