host,donor,insert_len,seed,method,n_inserts,n_pred,detected,detection_rate,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000,delta_gc,tnf_euclidean,tnf_manhattan,tnf_cosine_dist
AC_000091.1,NC_010380.1,80000,1,Comp-only,6,9,6,100.0,84.98256344814689,96.5625,90.40321589692277,97.97686488686863,0.8950518555301926,463500,81906,4302129,16500,6,6200.0,0.8417094017094018,-11800.0,-3200.0,0.0,8.333333333333332,41.66666666666667,0.11168678681135902,0.036514096595577805,0.4559869512616203,0.1386768602711298
AC_000091.1,NC_010380.1,80000,1,DNABERT-2-only,6,10,6,100.0,75.7443982352662,99.79166666666667,86.12087487302115,96.82588632688703,0.8538950350251777,479000,153390,4230645,1000,6,1500.0,0.9195402298850575,-6000.0,500.0,50.0,58.333333333333336,66.66666666666666,0.11168678681135902,0.036514096595577805,0.4559869512616203,0.1386768602711298
AC_000091.1,NC_010380.1,80000,1,DNABERT-S-only,6,11,6,100.0,70.13544908604743,100.0,82.44660294231313,95.79793319743793,0.8177140933720309,480000,204390,4179645,0,6,1000.0,0.9092083171897197,-4000.0,500.0,58.333333333333336,66.66666666666666,66.66666666666666,0.11168678681135902,0.036514096595577805,0.4559869512616203,0.1386768602711298
AC_000091.1,NC_010380.1,80000,1,SAGE-GI,6,13,6,100.0,68.7295064362319,100.0,81.46708644845934,95.51010632119218,0.8081197751721664,480000,218390,4165645,0,6,1000.0,0.9092083171897197,-4000.0,500.0,58.333333333333336,66.66666666666666,66.66666666666666,0.11168678681135902,0.036514096595577805,0.4559869512616203,0.1386768602711298
AC_000091.1,NC_010380.1,80000,1,SAGE-GI/no-refine,6,14,6,100.0,73.25560100115987,100.0,84.56361650399916,96.39722987190676,0.8386143661430255,480000,175240,4208795,0,6,3100.0,0.8676789587852495,-8300.0,3050.0,0.0,8.333333333333332,58.333333333333336,0.11168678681135902,0.036514096595577805,0.4559869512616203,0.1386768602711298
AC_000091.1,NC_007432.1,5000,0,Comp-only,6,12,1,16.666666666666664,1.382731891051789,16.666666666666664,2.553606586262107,91.35478082978499,0.02556242432559622,5000,356603,4027432,25000,1,12500.0,0.16666666666666666,-14600.0,10400.0,0.0,0.0,0.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,0,DNABERT-2-only,6,11,1,16.666666666666664,1.3797290212202324,16.666666666666664,2.5484849257116644,91.33695133817471,0.025483404952667942,5000,357390,4026645,25000,1,10000.0,0.2,-6000.0,14000.0,0.0,0.0,0.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,0,DNABERT-S-only,6,14,2,33.33333333333333,1.758387066711447,33.33333333333333,3.3405544986412297,86.88947867427423,0.05049280270723713,10000,558703,3825332,20000,2,9500.0,0.13163919413919414,-1000.0,51500.0,25.0,50.0,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,0,SAGE-GI,6,12,2,33.33333333333333,1.9774452593716074,33.33333333333333,3.7334119838791273,88.31674420343292,0.05681935228085606,10000,495703,3888332,20000,2,9500.0,0.13163919413919414,-1000.0,51500.0,25.0,50.0,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,0,SAGE-GI/no-refine,6,13,2,33.33333333333333,1.8207319107348006,25.833333333333336,3.40171139002706,90.02833008800339,0.04537162553527432,7750,417903,3966132,22250,2,12000.0,0.15344460558566353,-3450.0,15200.0,0.0,25.0,25.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,1,Comp-only,6,15,4,66.66666666666666,4.802219190232851,56.666666666666664,8.854097494029995,92.07067909520428,0.1481647212970546,17000,337003,4047032,13000,4,8200.0,0.1728782897936159,-19600.0,7300.0,12.5,12.5,25.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,1,DNABERT-2-only,6,13,4,66.66666666666666,4.49197010653522,56.49999999999999,8.322286050964797,91.53971366334885,0.1418668493682818,16950,360390,4023645,13050,4,7525.0,0.1556513409961686,-18000.0,1000.0,25.0,37.5,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,1,DNABERT-S-only,6,15,4,66.66666666666666,3.5710897462288753,66.5,6.778186809546541,87.56799617583458,0.1339644629797742,19950,538703,3845332,10050,4,18625.0,0.1439144736842105,-12500.0,18625.0,25.0,37.5,37.5,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,1,SAGE-GI,6,15,5,83.33333333333334,4.184290623263003,67.5,7.880097985613471,89.27391830830521,0.14968641442520142,20250,463703,3920332,9750,5,9425.0,0.15625,-16000.0,8000.0,20.0,30.0,40.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,5000,1,SAGE-GI/no-refine,6,15,5,83.33333333333334,4.8771323906619175,67.5,9.096973740069137,90.83145013576014,0.16462305525450222,20250,394953,3989082,9750,5,11450.0,0.1488095238095238,-23050.0,10850.0,0.0,0.0,40.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,0,Comp-only,6,14,3,50.0,6.0072979488618925,38.166666666666664,10.380709106692382,91.1026128282068,0.12360925411895488,22900,358303,4025732,37100,3,8900.0,0.29069767441860467,-14600.0,8000.0,16.666666666666664,16.666666666666664,16.666666666666664,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,0,DNABERT-2-only,6,11,2,33.33333333333333,5.216620151803646,33.33333333333333,9.02140327928009,90.92288877112804,0.10294499991654756,20000,363390,4020645,40000,2,10000.0,0.22619047619047616,-3000.0,44000.0,25.0,25.0,25.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,0,DNABERT-S-only,6,13,2,33.33333333333333,3.954890518743215,33.33333333333333,7.07084813055614,88.17059271585394,0.08087702720675302,20000,485703,3898332,40000,2,10000.0,0.21875,-1500.0,51500.0,25.0,25.0,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,0,SAGE-GI,6,14,3,50.0,6.003566118274255,50.0,10.719971127544431,88.75564661394431,0.14351865869285776,30000,469703,3914332,30000,3,1500.0,0.3333333333333333,0.0,17000.0,50.0,50.0,66.66666666666666,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,0,SAGE-GI/no-refine,6,15,3,50.0,6.25137814472736,45.83333333333333,11.00213441407633,89.98876021453476,0.1407655225631425,27500,412403,3971632,32500,3,8200.0,0.3319919517102616,-7250.0,14850.0,16.666666666666664,33.33333333333333,33.33333333333333,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,1,Comp-only,6,15,5,83.33333333333334,11.637503482138905,74.5,20.13046522991288,92.01844719944825,0.2741789148938329,44700,339403,4044632,15300,5,10400.0,0.2532467532467532,-20800.0,6600.0,0.0,10.0,20.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,1,DNABERT-2-only,6,14,5,83.33333333333334,12.645742178608463,83.33333333333334,21.95919980675904,92.00298827529487,0.30586713828075696,50000,345390,4038645,10000,5,8000.0,0.45454545454545453,-12000.0,0.0,40.0,40.0,40.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,1,DNABERT-S-only,6,16,5,83.33333333333334,8.822963704091915,83.33333333333334,15.956521669754256,88.14809064285048,0.24754932399330276,50000,516703,3867332,10000,5,4000.0,0.2777777777777778,-7000.0,1000.0,50.0,50.0,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,1,SAGE-GI,6,15,5,83.33333333333334,9.676738861589733,83.33333333333334,17.33994794547627,89.27319429302425,0.2617007576902952,50000,466703,3917332,10000,5,7500.0,0.38461538461538464,-16000.0,1000.0,40.0,40.0,40.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,10000,1,SAGE-GI/no-refine,6,15,5,83.33333333333334,11.257382028265035,83.33333333333334,19.835248426568917,90.90571968942639,0.2860625506959193,50000,394153,3989882,10000,5,11300.0,0.273972602739726,-23450.0,10550.0,0.0,0.0,30.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,0,Comp-only,6,17,6,100.0,24.56643772966882,89.75,38.57429132723141,92.38453964056673,0.4466155097670796,107700,330703,4053332,12300,6,6450.0,0.5901537046768262,-6700.0,-2250.0,0.0,8.333333333333332,33.33333333333333,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,0,DNABERT-2-only,6,15,6,100.0,24.87404877843125,98.33333333333333,39.70457107286462,92.04291263278371,0.473208545183025,118000,356390,4027645,2000,6,500.0,0.9295454545454545,0.0,1000.0,66.66666666666666,75.0,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,0,DNABERT-S-only,6,16,6,100.0,20.34922664459906,100.0,33.81696287038381,89.57150643811605,0.4262513595522537,120000,469703,3914332,0,6,0.0,0.7439024390243902,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,0,SAGE-GI,6,16,6,100.0,19.943394000029915,100.0,33.25467678532582,89.30507866834961,0.4213321853163052,120000,481703,3902332,0,6,0.0,0.7439024390243902,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,0,SAGE-GI/no-refine,6,17,6,100.0,23.02365872798123,100.0,37.429643966107456,91.09236495719949,0.45734733965246066,120000,401203,3982832,0,6,4200.0,0.59375,-5150.0,4050.0,0.0,0.0,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,1,Comp-only,6,16,6,100.0,24.33833710079539,88.91666666666667,38.21612706235461,92.34013501227233,0.4419642206479407,106700,331703,4052332,13300,6,7200.0,0.46278102585739256,-16450.0,-3150.0,0.0,0.0,33.33333333333333,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,1,DNABERT-2-only,6,14,6,100.0,28.002562946439163,98.33333333333333,43.591495964092424,93.2196352825855,0.5055017364351392,118000,303390,4080645,2000,6,1000.0,0.6517857142857143,-10000.0,0.0,58.333333333333336,58.333333333333336,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,1,DNABERT-S-only,6,17,6,100.0,18.958010396636627,99.16666666666667,31.830820526331983,88.6834138722279,0.4071564636171985,119000,508703,3875332,1000,6,4000.0,0.48611111111111116,-11500.0,500.0,50.0,50.0,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,1,SAGE-GI,6,16,6,100.0,21.530550765962914,99.16666666666667,35.37965491457597,90.34858743326816,0.4381616804176119,119000,433703,3950332,1000,6,4000.0,0.6226053639846744,-11500.0,500.0,50.0,50.0,50.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,20000,1,SAGE-GI/no-refine,6,16,6,100.0,24.31349824638894,100.0,39.11642514990555,91.70625894336966,0.47161217087237367,120000,373553,4010482,0,6,9150.0,0.48888703854594767,-15100.0,6000.0,0.0,0.0,41.66666666666667,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,0,Comp-only,6,16,6,100.0,47.77982380661434,94.16666666666667,63.39384266265359,94.35551417755272,0.6480902096403538,226000,247003,4137032,14000,6,6550.0,0.7037262084075038,-10150.0,-2900.0,0.0,8.333333333333332,33.33333333333333,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,0,DNABERT-2-only,6,14,6,100.0,47.56290093726893,99.16666666666667,64.29044152406163,94.28226646208344,0.6653919920376771,238000,262390,4121645,2000,6,0.0,0.975,0.0,0.0,75.0,75.0,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,0,DNABERT-S-only,6,13,6,100.0,39.81910748314799,99.16666666666667,56.82204790958132,92.17776249530984,0.6014566034073127,238000,359703,4024332,2000,6,1000.0,0.8040593286494926,0.0,1000.0,58.333333333333336,66.66666666666666,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,0,SAGE-GI,6,16,6,100.0,34.45764677437336,99.16666666666667,51.144135132260246,90.16653204398322,0.5528758509338866,238000,452703,3931332,2000,6,1000.0,0.8040593286494926,0.0,1000.0,58.333333333333336,66.66666666666666,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,0,SAGE-GI/no-refine,6,17,6,100.0,41.31498718374668,100.0,58.4721946441906,92.62758608012265,0.6172708453253953,240000,340903,4043132,0,6,4000.0,0.7585470085470085,-3950.0,4100.0,0.0,0.0,66.66666666666666,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,1,Comp-only,6,15,6,100.0,49.96651955898635,94.20833333333334,65.29935610387247,94.80317514897703,0.6647971070891684,226100,226403,4157632,13900,6,6400.0,0.6903460837887068,-14900.0,-2400.0,0.0,16.666666666666664,41.66666666666667,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,1,DNABERT-2-only,6,13,6,100.0,49.54307958117363,99.16666666666667,66.07532031260845,94.71478913978808,0.680777681187809,238000,242390,4141645,2000,6,2000.0,0.787037037037037,-11000.0,0.0,41.66666666666667,58.333333333333336,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,1,DNABERT-S-only,6,17,6,100.0,33.72357673101426,99.58333333333333,50.38457768131861,89.82051390181951,0.5472407087585625,239000,469703,3914332,1000,6,1500.0,0.7285622179239201,-4000.0,1000.0,50.0,58.333333333333336,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,1,SAGE-GI,6,16,6,100.0,35.794357671000434,99.58333333333333,52.660396627531256,90.70718539111404,0.5667652205653606,239000,428703,3955332,1000,6,1500.0,0.8336951801997394,-4000.0,1000.0,50.0,58.333333333333336,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,40000,1,SAGE-GI/no-refine,6,16,6,100.0,41.3648326533989,100.0,58.52209757828245,92.64272437384233,0.617696558702788,240000,340203,4043832,0,6,7850.0,0.7168481804196388,-10450.0,4800.0,0.0,0.0,41.66666666666667,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,0,Comp-only,6,10,6,100.0,84.34315987230659,97.64583333333333,90.50831027337874,97.97892079312753,0.896843328966957,468700,87006,4297029,11300,6,6200.0,0.8486927766627026,-9250.0,-2200.0,0.0,16.666666666666664,41.66666666666667,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,0,DNABERT-2-only,6,10,6,100.0,81.27046607509459,99.79166666666667,89.58378140809246,97.70992601821328,0.8889994731644982,479000,110390,4273645,1000,6,500.0,0.9756777108433735,0.0,1000.0,66.66666666666666,75.0,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,0,DNABERT-S-only,6,10,6,100.0,71.34452404712611,99.79166666666667,83.20377977922337,96.02408288591673,0.8248771739942447,479000,192390,4191645,1000,6,0.0,0.9081632653061225,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,0,SAGE-GI,6,10,6,100.0,78.34606388720783,99.79166666666667,87.77797121102448,97.25762664125567,0.8705985097504342,479000,132390,4251645,1000,6,0.0,0.9081632653061225,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,0,SAGE-GI/no-refine,6,12,6,100.0,80.71432174746506,100.0,89.32808530832148,97.64208111166963,0.8865820209863545,480000,114690,4269345,0,6,3550.0,0.8725114968105623,-3300.0,3850.0,0.0,0.0,66.66666666666666,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,1,Comp-only,6,10,6,100.0,85.1120921291072,96.47916666666667,90.43985681169723,97.98714441816311,0.8953913723888094,463100,81006,4303029,16900,6,6550.0,0.8453399292315091,-11100.0,-3550.0,0.0,8.333333333333332,41.66666666666667,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,1,DNABERT-2-only,6,10,6,100.0,79.61491697063575,99.58333333333333,88.4865650366997,97.44265820455651,0.8775828111235309,478000,122390,4261645,2000,6,2000.0,0.9086337513061651,-6500.0,500.0,41.66666666666667,58.333333333333336,75.0,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,1,DNABERT-S-only,6,11,6,100.0,70.86021346639306,100.0,82.94524749652234,95.94184663556081,0.8226162614549966,480000,197390,4186645,0,6,1500.0,0.898876404494382,-7500.0,500.0,50.0,58.333333333333336,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,1,SAGE-GI,6,11,6,100.0,75.42544666006694,100.0,85.9914545991992,96.78476820170907,0.8528471352745004,480000,156390,4227645,0,6,1000.0,0.9092083171897197,-4000.0,500.0,58.333333333333336,66.66666666666666,66.66666666666666,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_007432.1,80000,1,SAGE-GI/no-refine,6,13,6,100.0,77.33952049497293,100.0,87.22197993894461,97.10857343748555,0.8652078704236443,480000,140640,4243395,0,6,3650.0,0.8700959518537443,-7250.0,3400.0,0.0,0.0,58.333333333333336,0.15177144996305897,0.043595826710957776,0.5439156875425124,0.18207831121371965
AC_000091.1,NC_003997.3,5000,0,Comp-only,6,12,1,16.666666666666664,1.382731891051789,16.666666666666664,2.553606586262107,91.35478082978499,0.02556242432559622,5000,356603,4027432,25000,1,12600.0,0.16556291390728478,-14600.0,10600.0,0.0,0.0,0.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,0,DNABERT-2-only,6,11,2,33.33333333333333,2.7368017734475494,33.33333333333333,5.058296871443385,91.49553639697012,0.07521905964443651,10000,355390,4028645,20000,2,10000.0,0.13164556962025317,-3000.0,44000.0,25.0,25.0,25.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,0,DNABERT-S-only,6,14,2,33.33333333333333,1.88074921525739,33.33333333333333,3.5606005308855395,87.72771398504996,0.05410098228348607,10000,521703,3862332,20000,2,10500.0,0.12192704203013482,-2000.0,54500.0,25.0,25.0,50.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,0,SAGE-GI,6,12,2,33.33333333333333,1.9466501071630882,33.33333333333333,3.6784788754154376,88.13550413623817,0.05596544572083701,10000,503703,3880332,20000,2,9000.0,0.1344688480502017,-500.0,54500.0,50.0,50.0,50.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,0,SAGE-GI/no-refine,6,13,2,33.33333333333333,1.7633883214645232,25.166666666666664,3.2958422186474823,89.96263056364529,0.043231444330142615,7550,420603,3963432,22450,2,11950.0,0.14840682221034868,-3300.0,15250.0,0.0,25.0,25.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,1,Comp-only,6,13,2,33.33333333333333,2.2694432395009523,26.333333333333332,4.178755524288355,91.79202249189234,0.05661774176884401,7900,340203,4043832,22100,2,22350.0,0.08751468983463442,-32650.0,5750.0,0.0,25.0,25.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,1,DNABERT-2-only,6,12,4,66.66666666666666,4.595068431172944,54.166666666666664,8.471483682619121,92.04492035065422,0.14064128975978063,16250,337390,4046645,13750,4,12025.0,0.1308497536945813,-18000.0,6025.0,25.0,25.0,37.5,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,1,DNABERT-S-only,6,15,4,66.66666666666666,3.3760443719872475,57.49999999999999,6.377633546722174,88.52630303112686,0.11874303612036823,17250,493703,3890332,12750,4,17975.0,0.12677665881008499,-13000.0,17975.0,12.5,25.0,37.5,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,1,SAGE-GI,6,14,4,66.66666666666666,4.034673988255064,66.66666666666666,7.608858994527329,88.99639445541324,0.14524255965113614,20000,475703,3908332,10000,4,12000.0,0.19717261904761904,-20500.0,5000.0,25.0,37.5,37.5,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,5000,1,SAGE-GI/no-refine,6,14,4,66.66666666666666,4.832633809589396,66.66666666666666,9.011992709297898,90.85070689289958,0.16258539432495603,20000,393853,3990182,10000,4,15250.0,0.15204451345755693,-24350.0,7850.0,0.0,0.0,37.5,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,0,Comp-only,6,14,3,50.0,5.719818193486104,34.166666666666664,9.799164919945602,91.50765014226936,0.11214296665969736,20500,337903,4046132,39500,3,9050.0,0.28735632183908044,-14300.0,7400.0,0.0,16.666666666666664,16.666666666666664,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,0,DNABERT-2-only,6,11,2,33.33333333333333,5.285551943761727,33.33333333333333,9.124295718424234,91.03539913614543,0.10403078128350399,20000,358390,4025645,40000,2,10000.0,0.2222222222222222,-3000.0,47000.0,25.0,25.0,25.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,0,DNABERT-S-only,6,15,2,33.33333333333333,3.692060040280375,33.33333333333333,6.6477980000099715,87.36051808772883,0.07560635679288069,20000,521703,3862332,40000,2,9000.0,0.22759103641456582,-500.0,54500.0,50.0,50.0,50.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,0,SAGE-GI,6,14,3,50.0,5.7614417431818135,50.0,10.332304121039499,88.28310308087133,0.13925174691089273,30000,490703,3893332,30000,3,500.0,0.35714285714285715,0.0,17000.0,66.66666666666666,66.66666666666666,66.66666666666666,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,0,SAGE-GI/no-refine,6,15,3,50.0,6.367249549265755,47.5,11.229248054089513,89.86049839841496,0.14548896544737844,28500,419103,3964932,31500,3,8250.0,0.3504950495049505,-7450.0,15250.0,16.666666666666664,33.33333333333333,33.33333333333333,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,1,Comp-only,6,15,5,83.33333333333334,12.374117154333797,75.83333333333333,21.276446506103536,92.42348451351081,0.2868914275456153,45500,322203,4061832,14500,5,10850.0,0.2906574394463668,-18900.0,4800.0,0.0,10.0,30.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,1,DNABERT-2-only,6,14,5,83.33333333333334,13.2292988471611,81.66666666666667,22.770045772438948,92.5205359543748,0.31037671807109146,49000,321390,4062645,11000,5,4500.0,0.45454545454545453,-12000.0,0.0,50.0,50.0,50.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,1,DNABERT-S-only,6,15,5,83.33333333333334,9.790426138088087,83.33333333333334,17.52224887550968,89.4082067310451,0.2635279688908259,50000,460703,3923332,10000,5,4500.0,0.2702702702702703,-7000.0,2000.0,40.0,50.0,50.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,1,SAGE-GI,6,15,5,83.33333333333334,10.107074345617471,83.33333333333334,18.027665255100477,89.7682398991007,0.2685518554802547,50000,444703,3939332,10000,5,7500.0,0.38461538461538464,-16000.0,2000.0,30.0,40.0,40.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,10000,1,SAGE-GI/no-refine,6,15,5,83.33333333333334,11.469126259023335,83.33333333333334,20.163200948476973,91.09023668805489,0.28917054396871683,50000,385953,3998082,10000,5,11350.0,0.2724795640326976,-22750.0,10650.0,0.0,0.0,30.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,20000,0,Comp-only,6,17,6,100.0,27.402554058564178,91.0,42.12126062915741,93.33701891748177,0.47860214535423534,109200,289303,4094732,10800,6,6950.0,0.5403458213256485,-10900.0,-2350.0,0.0,16.666666666666664,33.33333333333333,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,20000,0,DNABERT-2-only,6,14,6,100.0,27.20514083350923,96.66666666666667,42.46051355259064,93.01981445526067,0.49279099071591653,116000,310390,4073645,4000,6,500.0,0.8999999999999999,0.0,0.0,66.66666666666666,75.0,75.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,20000,0,DNABERT-S-only,6,18,6,100.0,19.147826003705106,100.0,32.14129312457563,88.75002081466951,0.4115183679936983,120000,506703,3877332,0,6,0.0,0.75,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,20000,0,SAGE-GI,6,16,6,100.0,20.700255130644486,100.0,34.300267399167936,89.79352957958808,0.4304609042097999,120000,459703,3924332,0,6,0.0,0.75,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
AC_000091.1,NC_003997.3,20000,0,SAGE-GI/no-refine,6,17,6,100.0,23.130166941979905,100.0,37.57026814213458,91.14565051115278,0.45854206426742605,120000,398803,3985232,0,6,4350.0,0.5834648577856878,-5550.0,4300.0,0.0,0.0,58.333333333333336,0.1542273850505303,0.043943384289843436,0.5404021741877334,0.1819471641088829
