accession,method,genome_len,n_pred,pred_bp,seconds,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000
NC_004722.1,SAGE-GI-R,5411809,60,1933500,20.5,23.132058461625927,100.0,37.57276334145754,72.26231699078708,0.4016392041819927,56962,189285,436164,0,4,28379.0,0.18031841101055118,-37892.5,22473.0,12.5,12.5,25.0
NC_004722.1,Emb-only-R,5411809,55,1847900,15.1,22.08762616764447,100.0,36.18323471588329,70.556013897783,0.38719313462886945,56962,200929,424520,0,4,29229.0,0.17306545087640302,-42292.5,23747.0,12.5,12.5,25.0
NC_004741.1,SAGE-GI-P,4599354,8,255100,20.2,59.63939966775506,79.63476431781241,68.20173104165472,92.51789939346297,0.6492102258095184,41645,28183,438534,10650,3,13327.5,0.32334090909090907,-21258.0,5397.0,0.0,16.666666666666664,33.33333333333333
NC_004741.1,Emb-only-P,4599354,8,254700,15.5,59.63939966775506,79.63476431781241,68.20173104165472,92.51789939346297,0.6492102258095184,41645,28183,438534,10650,3,13327.5,0.32334090909090907,-21258.0,5397.0,0.0,16.666666666666664,33.33333333333333
NC_004741.1,SAGE-GI-R,4599354,53,1590000,18.3,23.552380909488058,100.0,38.12533718268376,67.29516851248141,0.3871243985719403,52295,169742,296975,0,4,27339.5,0.214203125,-28609.0,27339.5,0.0,0.0,12.5
NC_004741.1,Emb-only-R,4599354,53,1570100,13.7,25.657316959488963,100.0,40.836964500460724,70.80491395189321,0.4162609907929225,52295,151526,315191,0,4,24394.0,0.25532661639435833,-29209.0,14908.5,0.0,0.0,12.5
NC_005071.1,SAGE-GI-P,2410873,5,174100,13.3,100.0,46.04449678260504,63.055435565154795,89.68572370378112,0.6390381422729359,21896,0,201208,25658,2,10138.0,0.36534830420187525,-1582.0,9192.0,0.0,0.0,25.0
NC_005071.1,Emb-only-P,2410873,4,110000,12.0,66.3957790041846,46.04449678260504,54.3783837480753,85.23086323473844,0.47004933586858627,21896,11082,190126,25658,2,10138.0,0.36534830420187525,-1582.0,9192.0,0.0,0.0,25.0
NC_005071.1,SAGE-GI-R,2410873,25,859700,17.6,43.40414548474341,81.33280060562728,56.602006395293536,76.15833608026949,0.4614554439032372,38677,50432,150776,8877,3,19853.5,0.21816976127320956,-19469.0,20238.0,0.0,16.666666666666664,16.666666666666664
NC_005071.1,Emb-only-R,2410873,25,876400,15.3,38.764694905766,87.37014762165117,53.70248297077565,71.20219326102861,0.4347590445435379,41548,65632,135576,6006,4,19854.0,0.2213271470477186,-9732.0,24942.0,12.5,12.5,12.5
NC_005139.1,SAGE-GI-P,3354505,5,364000,20.5,32.007064463226946,35.4407040089398,33.63648415749702,71.30113229181597,0.15421399051531876,12686,26949,111681,23109,1,20657.0,0.23492592592592593,-7179.0,34135.0,0.0,0.0,0.0
NC_005139.1,Emb-only-P,3354505,6,417000,14.9,32.007064463226946,35.4407040089398,33.63648415749702,71.30113229181597,0.15421399051531876,12686,26949,111681,23109,1,20657.0,0.23492592592592593,-7179.0,34135.0,0.0,0.0,0.0
NC_005139.1,SAGE-GI-R,3354505,38,1165700,18.7,29.48275862068965,79.301578432742,42.984667802385005,56.82786297835746,0.2462889967640617,28386,67894,70736,7409,2,7049.0,0.4464790031082385,-2880.0,16772.5,0.0,0.0,50.0
NC_005139.1,Emb-only-R,3354505,42,1125400,9.9,28.76481559472956,80.1396843134516,42.334398358925924,55.19621613874158,0.2358339821931698,28686,71040,67590,7109,2,5899.0,0.4527905108817511,-2130.0,17722.5,0.0,0.0,50.0
NC_005773.3,SAGE-GI-P,5928787,13,466000,24.7,81.05179884006644,75.70823851819227,78.28894432945867,87.14909600661372,0.6925869115507447,154706,36167,427192,49639,10,8299.0,0.4038143494284798,-1082.0,11845.5,20.0,40.0,40.0
NC_005773.3,Emb-only-P,5928787,14,513000,16.8,81.15703426609495,76.22990530720107,78.61634585297413,87.3087475887519,0.6967462642469553,155772,36167,427192,48573,10,9666.5,0.4113733766233766,-5098.0,11345.5,20.0,30.0,35.0
NC_005773.3,SAGE-GI-R,5928787,77,2097600,22.3,41.826067948319704,88.95446426386748,56.898613328325034,58.75537663395755,0.33248639161593196,181774,252821,210538,22571,12,17317.5,0.2735291241923058,-17004.0,19912.5,4.166666666666666,12.5,16.666666666666664
NC_005773.3,Emb-only-R,5928787,69,1955500,14.4,46.74200853466635,84.74589542195797,60.25182922374112,65.78034578196326,0.3909686267179954,173174,197315,266044,31171,12,15712.0,0.2593862588072928,-14654.0,18820.5,0.0,8.333333333333332,8.333333333333332
NC_005945.1,SAGE-GI-P,5228663,9,355700,18.6,13.598198635847409,55.460654903745755,21.841225656111938,90.29955243803491,0.24036341454171942,20714,131615,1359316,16635,2,12052.5,0.28421983408748114,-16680.0,9463.0,0.0,25.0,25.0
NC_005945.1,Emb-only-P,5228663,12,407700,14.1,22.428060146041506,100.0,36.63875768232807,91.5474258643704,0.4526016100158604,37349,129179,1361752,0,3,10112.5,0.3616304347826087,-6948.0,13277.0,16.666666666666664,33.33333333333333,33.33333333333333
NC_005945.1,SAGE-GI-R,5228663,60,1818700,20.5,8.27403633141338,100.0,15.283509531477302,72.90738608108461,0.2444632577750229,37349,414051,1076880,0,3,18418.0,0.322955223880597,-22038.0,7927.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_005945.1,Emb-only-R,5228663,54,1745900,10.6,7.67994033066755,99.24763715226645,14.256676326755885,70.82517601486639,0.23039593403923275,37068,445592,1045339,281,3,18318.0,0.27173100229493824,-20738.0,11827.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_006086.1,SAGE-GI-P,1899877,5,235000,10.9,61.08535245172432,100.0,75.84221845376165,79.71809012606302,0.6550525475297176,58364,37181,87776,0,1,318.0,0.9892203389830508,-537.0,99.0,100.0,100.0,100.0
NC_006086.1,Emb-only-P,1899877,4,258000,7.7,55.43903643755462,100.0,71.33219261794183,74.40991484881711,0.5884371510621114,58364,46912,78045,0,1,318.0,0.9892203389830508,-537.0,99.0,100.0,100.0,100.0
NC_006086.1,SAGE-GI-R,1899877,24,711400,9.1,47.482836587872555,98.94969501747653,64.17169938162888,64.82290626823986,0.47156297533670594,57751,63874,61083,613,1,2281.0,0.9267889525460177,613.0,3949.0,50.0,50.0,100.0
NC_006086.1,Emb-only-R,1899877,23,696700,6.6,49.25583541232357,98.77835652114317,65.73360394052723,67.21270340004692,0.4969016084785575,57651,59393,65564,713,1,2081.0,0.9326678853962759,713.0,3449.0,50.0,50.0,100.0
NC_006155.1,SAGE-GI-P,4744671,10,299500,13.8,42.43832105094521,12.4620704255169,19.266505445751587,56.34323863929659,0.00483788463171462,21192,28744,208023,148860,3,7285.0,0.24788805614521509,2108.0,13278.0,16.666666666666664,33.33333333333333,50.0
NC_006155.1,Emb-only-P,4744671,10,381000,9.2,57.49563777245438,22.86477077599793,32.71821540066813,60.69160978223731,0.14208586323319022,38882,28744,208023,131170,4,20500.0,0.19234395340834654,-13404.5,20500.0,12.5,25.0,25.0
NC_006155.1,SAGE-GI-R,4744671,56,1756600,14.4,60.079008340186476,94.08357443605485,73.3309957763554,71.39489551864588,0.5101679089133948,159991,106310,130457,10061,10,46014.5,0.141375,-63799.0,36666.0,0.0,5.0,10.0
NC_006155.1,Emb-only-R,4744671,47,1651000,11.8,60.54444240074174,94.84804647990026,73.9099055339292,72.00941942239669,0.5234429888214978,161291,105110,131657,8761,10,41561.5,0.14210373711340207,-50349.0,33216.0,5.0,15.0,15.0
NC_006350.1,SAGE-GI-P,4074542,8,333000,11.3,47.15693978141296,42.014988305303184,44.43771298750473,92.61241970021413,0.40572401147065007,26406,29590,801399,36443,2,1314.5,0.6087524007055135,-16982.5,1160.5,50.0,75.0,75.0
NC_006350.1,Emb-only-P,4074542,9,322000,9.2,55.95338077767463,60.42260020048052,58.10217414587127,93.87271519000087,0.5484918733695424,37975,29894,801095,24874,3,1936.0,0.6805294117647058,-1433.0,2439.0,33.33333333333333,66.66666666666666,83.33333333333334
NC_006350.1,SAGE-GI-R,4074542,41,1437200,19.3,18.10026294038194,100.0,30.652366878334746,68.1846151092256,0.3450515542976121,62849,284378,546611,0,5,10989.5,0.38173809523809527,-10660.0,11319.0,0.0,0.0,10.0
NC_006350.1,Emb-only-R,4074542,39,1409600,8.9,18.29100772396291,100.0,30.925440700692576,68.58972207491738,0.3480119052953121,62849,280757,550232,0,5,14418.5,0.24704160246533127,-16248.0,12589.0,0.0,0.0,10.0
NC_006511.1,SAGE-GI-P,4585229,9,438000,13.4,27.553966023757827,100.0,43.203620996975836,94.68822170900692,0.5104917429796438,10786,28359,494744,0,1,38107.0,0.12397701149425287,-42523.0,33691.0,0.0,0.0,0.0
NC_006511.1,Emb-only-P,4585229,8,399000,9.2,27.553966023757827,100.0,43.203620996975836,94.68822170900692,0.5104917429796438,10786,28359,494744,0,1,38107.0,0.12397701149425287,-42523.0,33691.0,0.0,0.0,0.0
NC_006511.1,SAGE-GI-R,4585229,61,1637500,12.7,6.055536217563637,100.0,11.4195570236734,68.65790454570144,0.2029401466461922,10786,167332,355771,0,1,49157.0,0.0988634280476627,-61073.0,37241.0,0.0,0.0,0.0
NC_006511.1,Emb-only-R,4585229,56,1546800,9.9,6.562863175315943,100.0,12.31735518314443,71.2369050495515,0.2153197152936913,10786,153563,369540,0,1,45857.0,0.10522926829268292,-60173.0,31541.0,0.0,0.0,0.0
NC_006905.1,SAGE-GI-P,4755700,10,408000,12.6,65.91337977308203,72.57150185968962,69.08238511500709,95.82004608447059,0.6693545755321388,28292,14631,552228,10693,2,15487.0,0.344187996031746,-17867.0,15487.0,0.0,0.0,25.0
NC_006905.1,Emb-only-P,4755700,10,458100,9.5,49.83793686583991,72.57150185968962,59.09370985765459,93.53480433907079,0.5687625008952225,28292,28476,538383,10693,2,23042.0,0.24512433862433863,-28867.0,15487.0,0.0,0.0,0.0
NC_006905.1,SAGE-GI-R,4755700,55,1668500,16.5,12.704257354162833,72.57150185968962,21.62319150724926,66.14673084160279,0.19479473821292898,28292,194405,372454,10693,2,30535.0,0.1988515328713345,-37767.0,19537.0,0.0,0.0,0.0
NC_006905.1,Emb-only-R,4755700,55,1624400,16.3,16.470478652182518,72.57150185968962,26.847726550230355,74.55202989548465,0.2572876975847625,28292,143482,423377,10693,2,28717.0,0.2372187294854315,-28717.0,21987.0,0.0,0.0,0.0
NC_007146.2,SAGE-GI-P,1914490,4,168000,11.3,100.0,67.39571078257664,80.5226256604796,70.93798958912417,0.4282424258206292,47547,0,8599,23002,1,5094.5,0.8235243175834834,736.0,9453.0,50.0,50.0,50.0
NC_007146.2,Emb-only-P,1914490,2,114000,9.1,100.0,67.39571078257664,80.5226256604796,70.93798958912417,0.4282424258206292,47547,0,8599,23002,1,5094.5,0.8235243175834834,736.0,9453.0,50.0,50.0,50.0
NC_007146.2,SAGE-GI-R,1914490,22,691400,13.7,88.0878828597947,90.13309898085019,89.09875574487165,80.34062768484358,-0.10841387399725351,63588,8599,0,6961,3,19699.5,0.3473444035999493,-25299.0,-445.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007146.2,Emb-only-R,1914490,19,635700,11.5,89.0602139867435,99.22748727834555,93.86934134305942,88.44696012533481,-0.029070816753951182,70004,8599,0,545,3,20197.5,0.3465664415849153,-25099.0,2784.0,16.666666666666664,16.666666666666664,33.33333333333333
NC_007005.1,SAGE-GI-P,6093698,10,506000,26.4,63.13670326085848,60.10285769734608,61.58243768579922,87.0888194990903,0.5385219117592233,61939,36164,459332,41116,4,15083.5,0.27565296052631577,-6776.5,24089.0,12.5,12.5,12.5
NC_007005.1,Emb-only-P,6093698,13,614000,14.9,60.770559033023964,60.10479840861676,60.43584527346437,86.4507786303924,0.5226299326796996,61941,39985,455511,41114,4,15083.5,0.27565296052631577,-7131.0,24089.0,0.0,0.0,0.0
NC_007005.1,SAGE-GI-R,6093698,65,2168000,23.3,29.200968370549695,90.00630731162971,44.09582079476683,60.70677352472889,0.3375403066461527,92756,224891,270605,10299,7,27499.0,0.21021413276231263,-15614.0,28328.0,0.0,7.142857142857142,21.428571428571427
NC_007005.1,Emb-only-R,6093698,62,2160200,16.1,35.101316617438215,99.05584396681384,51.834587535163344,68.30478939973369,0.4605076244120989,102082,188739,306757,973,8,30762.0,0.19277351369653725,-34972.0,28039.0,6.25,12.5,18.75
NC_007297.1,SAGE-GI-P,1838554,4,165000,11.3,19.973567386221152,100.0,33.29661328136033,76.22080465615072,0.38632037594673296,11788,47230,139601,0,1,14106.0,0.2947,-24054.0,4158.0,0.0,0.0,50.0
NC_007297.1,Emb-only-P,1838554,5,209000,10.1,19.973567386221152,100.0,33.29661328136033,76.22080465615072,0.38632037594673296,11788,47230,139601,0,1,14106.0,0.2947,-24054.0,4158.0,0.0,0.0,50.0
NC_007297.1,SAGE-GI-R,1838554,22,672200,10.3,11.844974326510515,100.0,21.18105779510723,55.82950271625574,0.25065675901010853,11788,87731,99100,0,1,21506.0,0.2151094890510949,-25804.0,17208.0,0.0,0.0,0.0
NC_007297.1,Emb-only-R,1838554,20,627500,8.3,11.224635542139993,100.0,20.183721865984058,53.0603819372769,0.23713714095992733,11788,93231,93600,0,1,26106.0,0.1841875,-25804.0,26408.0,0.0,0.0,0.0
NC_007335.2,SAGE-GI-P,1842899,6,150000,11.0,43.02283171639069,97.3160268397316,59.66716687180698,92.16285637527602,0.6179901450589206,17694,23433,263611,488,1,5397.0,0.6211036225779275,488.0,10306.0,50.0,50.0,50.0
NC_007335.2,Emb-only-P,1842899,4,90000,8.7,100.0,65.99934000659994,79.51759326751043,97.97461553078702,0.8037903630518379,12000,0,287044,6182,1,3091.0,0.6599934000659994,488.0,-5694.0,50.0,50.0,50.0
NC_007335.2,SAGE-GI-R,1842899,19,678300,10.3,16.34425227427996,100.0,28.09636394542055,69.5104611009547,0.33234489195622613,18182,93062,193982,0,1,23159.0,0.28189147286821703,-26062.0,20256.0,0.0,0.0,0.0
NC_007335.2,Emb-only-R,1842899,19,665200,9.9,16.73431445637868,100.0,28.6707718022912,70.35999554428521,0.33852743318505607,18182,90469,196575,0,1,18209.0,0.333003663003663,-21862.0,14556.0,0.0,0.0,0.0
NC_007432.1,SAGE-GI-P,2127839,3,165000,11.5,27.16071455176627,38.3224721463107,31.79031990862245,68.43632108777663,0.12328834134005116,18230,48889,151386,29340,2,14375.0,0.21938275732517065,-16571.0,7047.0,0.0,0.0,25.0
NC_007432.1,Emb-only-P,2127839,3,168000,8.4,30.277100357962894,44.62896783687198,36.07813814375175,69.64675502834433,0.1767768960686827,21230,48889,151386,26340,2,14375.0,0.2388233435831879,-16571.0,10047.0,0.0,0.0,50.0
NC_007432.1,SAGE-GI-R,2127839,25,752400,13.2,27.453215914451956,73.39709901198233,39.95994277539342,57.66709031854587,0.21532122286669783,34915,92265,108010,12655,3,26976.5,0.18932057416267942,-10249.0,54222.0,0.0,16.666666666666664,16.666666666666664
NC_007432.1,Emb-only-R,2127839,26,761500,7.9,35.13580973265941,82.85684254782426,49.34616179131012,67.3509653210676,0.36810622358486467,39415,72764,127511,8155,3,25273.5,0.18859866539561487,-9749.0,55122.0,0.0,16.666666666666664,16.666666666666664
NC_007384.1,SAGE-GI-P,4825265,11,387900,17.8,41.37660393889061,53.47597367365714,46.65459260326411,90.89025605339323,0.4217389031120366,22669,32118,494552,19722,2,16595.5,0.21452688953488372,-13881.0,28284.5,0.0,25.0,25.0
NC_007384.1,Emb-only-P,4825265,6,271000,13.9,41.37660393889061,53.47597367365714,46.65459260326411,90.89025605339323,0.4217389031120366,22669,32118,494552,19722,2,16595.5,0.21452688953488372,-13881.0,28284.5,0.0,25.0,25.0
NC_007384.1,SAGE-GI-R,4825265,60,1735300,14.6,15.602996116826473,100.0,26.994103338045573,59.7066043886332,0.296816245629852,42391,229294,297376,0,4,20957.5,0.1977212787212787,-15321.0,33451.5,0.0,0.0,0.0
NC_007384.1,Emb-only-R,4825265,49,1532300,11.8,23.105895434526666,100.0,37.538243563348175,75.20951180980597,0.4113002131073215,42391,141073,385597,0,4,23057.5,0.16262470077381286,-15321.0,36351.5,0.0,0.0,0.0
NC_007434.1,SAGE-GI-P,4126292,8,432000,14.6,84.54308656281727,74.01799261979369,78.93121804568868,90.51698597403382,0.7311552679262487,164881,30145,675304,57877,10,40604.5,0.10919845746517784,-41578.5,38064.0,5.0,15.0,25.0
NC_007434.1,Emb-only-P,4126292,8,432000,9.5,84.54308656281727,74.01799261979369,78.93121804568868,90.51698597403382,0.7311552679262487,164881,30145,675304,57877,10,40604.5,0.10919845746517784,-41578.5,38064.0,5.0,15.0,25.0
NC_007434.1,SAGE-GI-R,4126292,38,1424900,15.6,47.49474840912912,90.0295387819966,62.184365848024306,73.72191763259704,0.5025974566066194,200548,221705,483744,22210,13,63504.5,0.06867718446601942,-50685.0,83993.0,0.0,0.0,0.0
NC_007434.1,Emb-only-R,4126292,39,1434500,12.7,44.61074658627416,90.34378114366262,59.728318775802144,70.76277166623393,0.46931329808699074,201248,249872,455577,21510,13,63056.0,0.06842805320435308,-50285.0,83693.0,0.0,0.0,0.0
NC_007510.1,SAGE-GI-P,3694126,8,282700,16.3,65.05366711728587,78.89814019180815,71.3101619792806,93.12765957446808,0.6785261339987847,79882,42912,791141,21365,4,20905.5,0.29808333333333337,-7113.0,46918.0,12.5,25.0,25.0
NC_007510.1,Emb-only-P,3694126,8,279000,10.1,66.62051940686872,78.89814019180815,72.24138944531613,93.43643750668235,0.688649775024323,79882,40024,794029,21365,4,20905.5,0.29808333333333337,-7113.0,46918.0,12.5,25.0,25.0
NC_007510.1,SAGE-GI-R,3694126,41,1318000,18.5,27.75845221809654,98.20340355763626,43.28253928177313,72.13931358922271,0.429372116836744,99428,258762,575291,1819,5,43769.5,0.17360512129380054,-7908.0,90517.0,0.0,10.0,20.0
NC_007510.1,Emb-only-R,3694126,41,1274200,12.3,30.673011886671702,99.88246565330331,46.93324422662806,75.54923553939912,0.47134805043306854,101128,228569,605484,119,5,44219.5,0.17255860683188212,-9608.0,89717.0,10.0,10.0,20.0
NC_007530.2,SAGE-GI-P,5227419,10,377700,17.9,12.839372316889131,46.92495113657662,20.162092826615897,90.91873253904384,0.21084900863924966,17526,118976,1372085,19823,2,9449.5,0.3449950129003838,-10972.0,2671.0,0.0,0.0,25.0
NC_007530.2,Emb-only-P,5227419,11,397400,15.0,21.318670617531264,82.06109936008997,33.844794743671144,92.1606767817536,0.39391192420770127,30649,113117,1377944,6700,3,8203.5,0.36015669246743437,-10369.0,-3188.0,0.0,0.0,33.33333333333333
NC_007530.2,SAGE-GI-R,5227419,56,1843300,16.7,8.092764852842077,100.0,14.973740127490679,72.24815330964859,0.2406370025774941,37349,424162,1066899,0,3,18122.0,0.28099662162162165,-22619.0,7838.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007530.2,Emb-only-R,5227419,56,1747200,12.9,8.152442795299939,98.82727783876409,15.062363678283813,72.76339463887308,0.23988077650139172,36911,415849,1075212,438,3,14902.5,0.26456496253631684,-28419.0,10838.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007606.1,SAGE-GI-P,4369232,4,155000,18.2,0.0,0.0,0.0,83.56240642347433,-0.0883703535870935,0,42555,372263,30673,0,,,,,,,
NC_007606.1,Emb-only-P,4369232,5,182000,12.0,17.461887582916326,29.351546963127177,21.896851552334276,85.5833226709406,0.15111864180306542,9003,42555,372263,21670,1,8998.5,0.33344444444444443,-1240.0,16757.0,0.0,50.0,50.0
NC_007606.1,SAGE-GI-R,4369232,65,1560300,20.2,12.708139125391005,100.0,22.550526029451763,52.70566633220424,0.2500698573676278,30673,210692,204126,0,3,7579.0,0.34420664206642065,-12099.0,3059.0,0.0,33.33333333333333,50.0
NC_007606.1,Emb-only-R,4369232,59,1519100,12.5,15.917405721817737,100.0,27.46335741849991,63.62934380268064,0.3114492514695019,30673,162028,252790,0,3,3536.0,0.5389519650655021,-4364.0,2708.0,16.666666666666664,33.33333333333333,66.66666666666666
NC_007613.1,SAGE-GI-P,4519823,9,273600,20.2,30.774763904680142,38.41564083997104,34.17330138362835,88.95637100852868,0.2843290025557942,13263,29834,398315,21262,2,5704.5,0.39991924603163315,3113.0,5277.0,0.0,25.0,50.0
NC_007613.1,Emb-only-P,4519823,8,291000,14.0,45.264741496349025,71.46125995655322,55.42339185227617,91.42225411412788,0.5256977270586374,24672,29834,398315,9853,2,11777.0,0.39066551383399206,-9387.0,11777.0,0.0,25.0,25.0
NC_007613.1,SAGE-GI-R,4519823,57,1579100,18.3,16.4815230311681,100.0,28.29894836927566,62.18676649217375,0.31219826245318044,34525,174952,253197,0,3,16134.5,0.237580372250423,-10348.0,30048.0,0.0,0.0,0.0
NC_007613.1,Emb-only-R,4519823,53,1516900,17.0,21.030157946993647,100.0,34.75193010357635,71.97940666646494,0.3829125540654863,34525,129644,298505,0,3,16534.5,0.23558724832214764,-9848.0,28048.0,0.0,0.0,0.0
NC_007651.1,SAGE-GI-P,3809201,8,368000,16.7,45.473505602884515,80.23284823284823,58.047485466318705,93.13732244484196,0.5724001986323435,38592,46275,718471,9508,3,39847.5,0.16724175824175824,-37261.0,42434.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007651.1,Emb-only-P,3809201,7,351000,12.7,51.18913398150973,80.23284823284823,62.50172077317375,94.30310292478526,0.6134730351617383,38592,36799,727947,9508,3,39847.5,0.16724175824175824,-37261.0,42434.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007651.1,SAGE-GI-R,3809201,38,1363200,16.3,14.974394097411391,100.0,26.04822441547189,66.40015451881415,0.3102670469374847,48100,273115,491631,0,4,31137.0,0.14943512588526311,-34450.5,31097.5,0.0,0.0,0.0
NC_007651.1,Emb-only-R,3809201,36,1291800,12.7,16.632376078424592,100.0,28.521027587126994,70.33940008316458,0.3374733710735813,48100,241095,523651,0,4,31137.0,0.1409860416801922,-34750.5,30897.5,0.0,0.0,0.0
NC_007761.1,SAGE-GI-P,4381608,8,324600,20.6,78.27164517596572,74.76520949539498,76.47825697538256,90.93441717509039,0.7089566089655412,115273,32000,595976,38907,5,13409.0,0.36003657335771555,-655.0,22805.0,10.0,20.0,30.0
NC_007761.1,Emb-only-P,4381608,8,349000,16.0,80.57273991148455,86.07925801011804,83.23502572931072,93.16466280383965,0.7901616772946312,132717,32000,595976,21463,6,9046.5,0.42474953095684803,-4535.0,16987.0,8.333333333333332,25.0,33.33333333333333
NC_007761.1,SAGE-GI-R,4381608,43,1474900,13.4,55.05758316036956,97.20780905435205,70.29866672920649,83.8082172865771,0.6491377048243653,149875,122340,505636,4305,8,15764.0,0.30131375219454987,-9512.0,21882.0,6.25,6.25,25.0
NC_007761.1,Emb-only-R,4381608,43,1468600,9.3,64.10451791717779,99.30795174471398,77.91435237603332,88.90208602887404,0.7398691459864467,153113,85736,542240,1067,8,10591.5,0.3738361776454802,-6084.5,16914.0,12.5,12.5,31.25
NC_007778.1,SAGE-GI-P,5331656,11,314000,22.2,100.0,39.52180858452563,56.65323433731492,53.93667360536193,0.36710600089996015,113807,0,90113,174153,8,5985.0,0.6228234814205402,-770.0,-670.0,31.25,37.5,43.75
NC_007778.1,Emb-only-P,5331656,7,289000,16.2,100.0,37.156549520766774,54.181225250407635,52.13516966300159,0.3514512379280561,106996,0,90113,180964,6,7082.0,0.3773534534534535,-14224.5,4449.0,16.666666666666664,16.666666666666664,25.0
NC_007778.1,SAGE-GI-R,5331656,67,1764800,14.4,94.2400713605125,80.71572440616752,86.95517167201339,81.55462040399605,0.5811099534735004,232429,14206,75907,55531,15,12513.0,0.2796582236758703,-13309.0,10984.0,10.0,20.0,30.0
NC_007778.1,Emb-only-R,5331656,61,1544900,10.6,96.19721777136662,77.34963189331852,85.74997930706581,80.41938990618213,0.591001511871614,222736,8805,81308,65224,14,7992.0,0.3196846846846847,-9370.5,5310.0,10.714285714285714,17.857142857142858,39.285714285714285
NC_007793.1,SAGE-GI-P,2872769,7,219000,9.1,100.0,100.0,100.0,100.0,1.0,20096,0,288876,0,1,18952.0,0.34648275862068967,-15007.0,22897.0,0.0,0.0,0.0
NC_007793.1,Emb-only-P,2872769,6,219000,15.6,100.0,100.0,100.0,100.0,1.0,20096,0,288876,0,1,18952.0,0.34648275862068967,-15007.0,22897.0,0.0,0.0,0.0
NC_007793.1,SAGE-GI-R,2872769,35,985200,33.8,17.504159154058552,100.0,29.793258860069827,69.34641326722164,0.3430049356395627,20096,94711,194165,0,1,17652.0,0.36274368231046933,-15157.0,20147.0,0.0,0.0,0.0
NC_007793.1,Emb-only-R,2872769,34,960500,12.8,19.511247900424284,100.0,32.65173486713297,73.1687661017827,0.3729873031615953,20096,82901,205975,0,1,16602.0,0.37703564727954975,-13657.0,19547.0,0.0,0.0,0.0
NC_007946.1,SAGE-GI-P,5065741,11,642000,37.4,100.0,73.34391034974445,84.62242509905693,92.98973918164329,0.8183737264403298,146082,0,558173,53092,11,18115.0,0.18054907709735457,-8431.0,30406.0,4.545454545454546,4.545454545454546,13.636363636363635
NC_007946.1,Emb-only-P,5065741,12,668000,21.9,92.86153690045091,73.51612158213422,82.06414369982207,91.54878807204624,0.7752818240312493,146425,11256,546917,52749,10,19684.0,0.21655085433815097,-17442.5,33238.0,5.0,5.0,15.0
NC_007946.1,SAGE-GI-R,5065741,47,1698500,25.2,52.49889954057466,100.0,68.851512632203,76.20469877084084,0.5962297026715301,199174,180213,377960,0,14,28451.0,0.17197399696789215,-28451.0,27797.0,0.0,7.142857142857142,14.285714285714285
NC_007946.1,Emb-only-R,5065741,46,1738300,18.2,55.1430667644901,100.0,71.08673035089379,78.60676809969537,0.6255931313136925,199174,162021,396152,0,14,27473.0,0.1267213223185735,-26364.0,36471.5,0.0,3.571428571428571,3.571428571428571
NC_008022.1,SAGE-GI-P,1928252,6,191000,10.7,29.304139775217646,100.0,45.32591118298296,82.37113763868904,0.48714369116422795,14575,35162,149720,0,1,11712.5,0.38355263157894737,-18057.0,5368.0,0.0,0.0,0.0
NC_008022.1,Emb-only-P,1928252,4,179000,9.6,23.34091345845878,100.0,37.84780378867551,76.00034092561305,0.4159034248904083,14575,47869,137013,0,1,11712.5,0.38355263157894737,-18057.0,5368.0,0.0,0.0,0.0
NC_008022.1,SAGE-GI-R,1928252,23,734300,12.1,15.160813847050012,100.0,26.329813658986005,59.10847952190197,0.291077236317338,14575,81561,103321,0,1,12812.5,0.36256218905472637,-20807.0,4818.0,0.0,0.0,50.0
NC_008022.1,Emb-only-R,1928252,21,693200,13.0,14.608599779492835,100.0,25.493025493025495,57.28653293692375,0.2806572358194641,14575,85195,99687,0,1,10012.5,0.42124277456647397,-15307.0,4718.0,0.0,0.0,50.0
NC_007958.1,SAGE-GI-P,4892717,10,446000,25.5,100.0,93.71896939769559,96.75765846688469,94.21658872145102,0.7360236656363245,139496,0,12807,9349,7,18403.5,0.3561775411162038,-19745.0,9419.0,14.285714285714285,35.714285714285715,35.714285714285715
NC_007958.1,Emb-only-P,4892717,11,424000,17.5,100.0,99.58480298296885,99.79196962352562,99.61769727562913,0.9746823277748679,148227,0,12807,618,8,14850.0,0.36789311838418887,-18403.5,5878.5,12.5,37.5,37.5
NC_007958.1,SAGE-GI-R,4892717,56,1636600,27.2,100.0,92.34102589942557,96.0180236822802,92.94781382228491,0.6989571747901764,137445,0,12807,11400,8,17231.0,0.24277036048064088,-24944.0,10187.0,0.0,0.0,12.5
NC_007958.1,Emb-only-R,4892717,58,1581900,26.2,100.0,92.54257784944069,96.12687113995602,93.13339766906688,0.7040961351964106,137745,0,12807,11100,8,18289.5,0.2195276919667879,-24544.0,11478.5,0.0,0.0,6.25
