accession,method,start,end
NC_004741.1,Emb-only-R,3703551,3729650
NC_004741.1,Emb-only-R,3808851,3879250
NC_004741.1,Emb-only-R,3924851,3966550
NC_004741.1,Emb-only-R,3997851,4033050
NC_004741.1,Emb-only-R,4135351,4148650
NC_004741.1,Emb-only-R,4160351,4224350
NC_004741.1,Emb-only-R,4323851,4352550
NC_004741.1,Emb-only-R,4373751,4385450
NC_004741.1,Emb-only-R,4391151,4408450
NC_004741.1,Emb-only-R,4423551,4442750
NC_004741.1,Emb-only-R,4485051,4509550
NC_004741.1,Emb-only-R,4527451,4539650
NC_004741.1,Emb-only-R,4584351,4594350
NC_005071.1,SAGE-GI-P,4951,17050
NC_005071.1,SAGE-GI-P,100001,126000
NC_005071.1,SAGE-GI-P,277001,347000
NC_005071.1,SAGE-GI-P,899001,929000
NC_005071.1,SAGE-GI-P,1001001,1037000
NC_005071.1,Emb-only-P,100001,126000
NC_005071.1,Emb-only-P,328001,347000
NC_005071.1,Emb-only-P,1001001,1037000
NC_005071.1,Emb-only-P,1837001,1866000
NC_005071.1,SAGE-GI-R,4951,20450
NC_005071.1,SAGE-GI-R,89851,142150
NC_005071.1,SAGE-GI-R,177351,191350
NC_005071.1,SAGE-GI-R,204051,404750
NC_005071.1,SAGE-GI-R,528051,552950
NC_005071.1,SAGE-GI-R,580651,604250
NC_005071.1,SAGE-GI-R,671651,694050
NC_005071.1,SAGE-GI-R,703751,734650
NC_005071.1,SAGE-GI-R,785551,814750
NC_005071.1,SAGE-GI-R,836451,851850
NC_005071.1,SAGE-GI-R,865351,885550
NC_005071.1,SAGE-GI-R,901751,949150
NC_005071.1,SAGE-GI-R,999751,1048550
NC_005071.1,SAGE-GI-R,1065051,1078050
NC_005071.1,SAGE-GI-R,1103351,1131850
NC_005071.1,SAGE-GI-R,1536651,1558550
NC_005071.1,SAGE-GI-R,1582551,1624550
NC_005071.1,SAGE-GI-R,1649951,1687650
NC_005071.1,SAGE-GI-R,1745551,1764350
NC_005071.1,SAGE-GI-R,1834451,1871850
NC_005071.1,SAGE-GI-R,1906251,1920350
NC_005071.1,SAGE-GI-R,2022751,2060750
NC_005071.1,SAGE-GI-R,2185251,2211450
NC_005071.1,SAGE-GI-R,2227951,2254050
NC_005071.1,SAGE-GI-R,2306151,2316850
NC_005071.1,Emb-only-R,91851,141750
NC_005071.1,Emb-only-R,177351,191150
NC_005071.1,Emb-only-R,202951,222850
NC_005071.1,Emb-only-R,231451,251550
NC_005071.1,Emb-only-R,267551,380050
NC_005071.1,Emb-only-R,527751,555350
NC_005071.1,Emb-only-R,579451,604750
NC_005071.1,Emb-only-R,671551,686650
NC_005071.1,Emb-only-R,709251,724550
NC_005071.1,Emb-only-R,775851,814750
NC_005071.1,Emb-only-R,864751,951650
NC_005071.1,Emb-only-R,1000251,1053950
NC_005071.1,Emb-only-R,1059551,1133050
NC_005071.1,Emb-only-R,1233851,1253350
NC_005071.1,Emb-only-R,1534751,1564250
NC_005071.1,Emb-only-R,1582551,1624350
NC_005071.1,Emb-only-R,1648951,1683450
NC_005071.1,Emb-only-R,1746651,1762450
NC_005071.1,Emb-only-R,1836351,1887750
NC_005071.1,Emb-only-R,1905551,1921950
NC_005071.1,Emb-only-R,1997851,2009750
NC_005071.1,Emb-only-R,2023851,2057850
NC_005071.1,Emb-only-R,2179351,2209750
NC_005071.1,Emb-only-R,2229051,2254150
NC_005071.1,Emb-only-R,2357951,2371550
NC_005139.1,SAGE-GI-P,136001,190000
NC_005139.1,SAGE-GI-P,313001,398000
NC_005139.1,SAGE-GI-P,1788001,1933000
NC_005139.1,SAGE-GI-P,2207001,2262000
NC_005139.1,SAGE-GI-P,3238001,3263000
NC_005139.1,Emb-only-P,136001,190000
NC_005139.1,Emb-only-P,313001,398000
NC_005139.1,Emb-only-P,499001,542000
NC_005139.1,Emb-only-P,1788001,1933000
NC_005139.1,Emb-only-P,2197001,2262000
NC_005139.1,Emb-only-P,3238001,3263000
NC_005139.1,SAGE-GI-R,29751,46450
NC_005139.1,SAGE-GI-R,56551,72450
NC_005139.1,SAGE-GI-R,133251,192650
NC_005139.1,SAGE-GI-R,229051,256850
NC_005139.1,SAGE-GI-R,270051,294150
NC_005139.1,SAGE-GI-R,309251,400650
NC_005139.1,SAGE-GI-R,494051,542050
NC_005139.1,SAGE-GI-R,713851,727650
NC_005139.1,SAGE-GI-R,787251,845250
NC_005139.1,SAGE-GI-R,965451,989250
NC_005139.1,SAGE-GI-R,1080851,1108250
NC_005139.1,SAGE-GI-R,1194551,1202750
NC_005139.1,SAGE-GI-R,1316851,1342750
NC_005139.1,SAGE-GI-R,1552151,1570850
NC_005139.1,SAGE-GI-R,1584851,1598650
NC_005139.1,SAGE-GI-R,1612451,1628150
NC_005139.1,SAGE-GI-R,1661851,1674250
NC_005139.1,SAGE-GI-R,1699251,1724450
NC_005139.1,SAGE-GI-R,1783251,1933150
NC_005139.1,SAGE-GI-R,1955251,1973750
NC_005139.1,SAGE-GI-R,1995651,2010850
NC_005139.1,SAGE-GI-R,2164051,2287850
NC_005139.1,SAGE-GI-R,2449451,2461850
NC_005139.1,SAGE-GI-R,2494751,2511150
NC_005139.1,SAGE-GI-R,2574851,2585750
NC_005139.1,SAGE-GI-R,2611751,2623850
NC_005139.1,SAGE-GI-R,2673851,2698050
NC_005139.1,SAGE-GI-R,2734151,2761650
NC_005139.1,SAGE-GI-R,2773051,2785850
NC_005139.1,SAGE-GI-R,2817151,2833050
NC_005139.1,SAGE-GI-R,2935151,2969950
NC_005139.1,SAGE-GI-R,2995451,3046850
NC_005139.1,SAGE-GI-R,3105651,3118450
NC_005139.1,SAGE-GI-R,3152151,3165450
NC_005139.1,SAGE-GI-R,3201451,3222850
NC_005139.1,SAGE-GI-R,3235351,3267350
NC_005139.1,SAGE-GI-R,3287151,3311050
NC_005139.1,SAGE-GI-R,3339251,3349550
NC_005139.1,Emb-only-R,29451,46150
NC_005139.1,Emb-only-R,55751,74150
NC_005139.1,Emb-only-R,135151,194650
NC_005139.1,Emb-only-R,236651,252950
NC_005139.1,Emb-only-R,269451,294050
NC_005139.1,Emb-only-R,310051,401150
NC_005139.1,Emb-only-R,492551,543150
NC_005139.1,Emb-only-R,604251,614350
NC_005139.1,Emb-only-R,713851,726750
NC_005139.1,Emb-only-R,792251,845350
NC_005139.1,Emb-only-R,968251,989850
NC_005139.1,Emb-only-R,1081951,1097450
NC_005139.1,Emb-only-R,1185551,1202950
NC_005139.1,Emb-only-R,1316951,1347050
NC_005139.1,Emb-only-R,1449351,1458450
NC_005139.1,Emb-only-R,1556551,1566050
NC_005139.1,Emb-only-R,1584651,1597750
NC_005139.1,Emb-only-R,1612051,1628050
NC_005139.1,Emb-only-R,1702351,1725250
NC_005139.1,Emb-only-R,1781951,1933350
NC_005139.1,Emb-only-R,1954151,1976450
NC_005139.1,Emb-only-R,1996551,2010850
NC_005139.1,Emb-only-R,2190651,2284550
NC_005139.1,Emb-only-R,2354851,2363950
NC_005139.1,Emb-only-R,2449551,2461250
NC_005139.1,Emb-only-R,2496551,2509650
NC_005139.1,Emb-only-R,2571151,2589250
NC_005139.1,Emb-only-R,2612051,2622750
NC_005139.1,Emb-only-R,2674951,2701150
NC_005139.1,Emb-only-R,2734451,2761750
NC_005139.1,Emb-only-R,2773751,2786150
NC_005139.1,Emb-only-R,2817051,2835050
NC_005139.1,Emb-only-R,2909751,2918950
NC_005139.1,Emb-only-R,2935551,2968750
NC_005139.1,Emb-only-R,2995851,3014650
NC_005139.1,Emb-only-R,3033251,3046850
NC_005139.1,Emb-only-R,3105451,3118250
NC_005139.1,Emb-only-R,3153151,3165250
NC_005139.1,Emb-only-R,3210551,3218550
NC_005139.1,Emb-only-R,3228051,3266750
NC_005139.1,Emb-only-R,3286851,3317850
NC_005139.1,Emb-only-R,3338551,3349550
NC_005773.3,SAGE-GI-P,109001,138000
NC_005773.3,SAGE-GI-P,717001,730000
NC_005773.3,SAGE-GI-P,870001,939000
NC_005773.3,SAGE-GI-P,961001,984000
NC_005773.3,SAGE-GI-P,1144001,1161000
NC_005773.3,SAGE-GI-P,2173001,2203000
NC_005773.3,SAGE-GI-P,3225001,3269000
NC_005773.3,SAGE-GI-P,4286001,4314000
NC_005773.3,SAGE-GI-P,4805001,4826000
NC_005773.3,SAGE-GI-P,4902001,4940000
NC_005773.3,SAGE-GI-P,5171001,5255000
NC_005773.3,SAGE-GI-P,5624001,5657000
NC_005773.3,SAGE-GI-P,5742001,5779000
NC_005773.3,Emb-only-P,109001,138000
NC_005773.3,Emb-only-P,187001,224000
NC_005773.3,Emb-only-P,707001,730000
NC_005773.3,Emb-only-P,870001,939000
NC_005773.3,Emb-only-P,961001,984000
NC_005773.3,Emb-only-P,1144001,1161000
NC_005773.3,Emb-only-P,2173001,2204000
NC_005773.3,Emb-only-P,3225001,3269000
NC_005773.3,Emb-only-P,4286001,4314000
NC_005773.3,Emb-only-P,4805001,4825000
NC_005773.3,Emb-only-P,4902001,4940000
NC_005773.3,Emb-only-P,5171001,5255000
NC_005773.3,Emb-only-P,5624001,5657000
NC_005773.3,Emb-only-P,5742001,5779000
NC_005773.3,SAGE-GI-R,4951,23350
NC_005773.3,SAGE-GI-R,57551,67850
NC_005773.3,SAGE-GI-R,107751,161250
NC_005773.3,SAGE-GI-R,176851,229750
NC_005773.3,SAGE-GI-R,282551,300950
NC_005773.3,SAGE-GI-R,354551,376550
NC_005773.3,SAGE-GI-R,411351,433550
NC_005773.3,SAGE-GI-R,539651,558650
NC_005773.3,SAGE-GI-R,582751,595450
NC_005773.3,SAGE-GI-R,606851,618150
NC_005773.3,SAGE-GI-R,669051,749650
NC_005773.3,SAGE-GI-R,780551,819450
NC_005773.3,SAGE-GI-R,867251,935850
NC_005773.3,SAGE-GI-R,957651,986850
NC_005773.3,SAGE-GI-R,997351,1010650
NC_005773.3,SAGE-GI-R,1044651,1061550
NC_005773.3,SAGE-GI-R,1097051,1105250
NC_005773.3,SAGE-GI-R,1110451,1190350
NC_005773.3,SAGE-GI-R,1303651,1316850
NC_005773.3,SAGE-GI-R,1337151,1354650
NC_005773.3,SAGE-GI-R,1404251,1431850
NC_005773.3,SAGE-GI-R,1462251,1487850
NC_005773.3,SAGE-GI-R,1507051,1531950
NC_005773.3,SAGE-GI-R,1611851,1640850
NC_005773.3,SAGE-GI-R,1675751,1701250
NC_005773.3,SAGE-GI-R,1723851,1750950
NC_005773.3,SAGE-GI-R,1772351,1785750
NC_005773.3,SAGE-GI-R,1845951,1868150
NC_005773.3,SAGE-GI-R,1887051,1917050
NC_005773.3,SAGE-GI-R,1952051,1981650
NC_005773.3,SAGE-GI-R,2028951,2051450
NC_005773.3,SAGE-GI-R,2132251,2145750
NC_005773.3,SAGE-GI-R,2172951,2207450
NC_005773.3,SAGE-GI-R,2218651,2230450
NC_005773.3,SAGE-GI-R,2242751,2264950
NC_005773.3,SAGE-GI-R,2318651,2335950
NC_005773.3,SAGE-GI-R,2349651,2369550
NC_005773.3,SAGE-GI-R,2496751,2518550
NC_005773.3,SAGE-GI-R,2642651,2657550
NC_005773.3,SAGE-GI-R,2740051,2750050
NC_005773.3,SAGE-GI-R,2765551,2783650
NC_005773.3,SAGE-GI-R,2862551,2874250
NC_005773.3,SAGE-GI-R,2992151,3004450
NC_005773.3,SAGE-GI-R,3157751,3177150
NC_005773.3,SAGE-GI-R,3215751,3273850
NC_005773.3,SAGE-GI-R,3347651,3369350
NC_005773.3,SAGE-GI-R,3391951,3407750
NC_005773.3,SAGE-GI-R,3510651,3524950
NC_005773.3,SAGE-GI-R,3608451,3649850
NC_005773.3,SAGE-GI-R,3672451,3698550
NC_005773.3,SAGE-GI-R,3830651,3879150
NC_005773.3,SAGE-GI-R,3887751,3911550
NC_005773.3,SAGE-GI-R,3926651,3940150
NC_005773.3,SAGE-GI-R,4029451,4052950
NC_005773.3,SAGE-GI-R,4105851,4135450
NC_005773.3,SAGE-GI-R,4189451,4213450
NC_005773.3,SAGE-GI-R,4234651,4249050
NC_005773.3,SAGE-GI-R,4279551,4333250
NC_005773.3,SAGE-GI-R,4363551,4389550
NC_005773.3,SAGE-GI-R,4466751,4489350
NC_005773.3,SAGE-GI-R,4543951,4569850
NC_005773.3,SAGE-GI-R,4616451,4626950
NC_005773.3,SAGE-GI-R,4680651,4709250
NC_005773.3,SAGE-GI-R,4770551,4825150
NC_005773.3,SAGE-GI-R,4850451,4861750
NC_005773.3,SAGE-GI-R,4897451,4941350
NC_005773.3,SAGE-GI-R,5061051,5069550
NC_005773.3,SAGE-GI-R,5161051,5263150
NC_005773.3,SAGE-GI-R,5294351,5328350
NC_005773.3,SAGE-GI-R,5376151,5404850
NC_005773.3,SAGE-GI-R,5451151,5461950
NC_005773.3,SAGE-GI-R,5481951,5497650
NC_005773.3,SAGE-GI-R,5605851,5673150
NC_005773.3,SAGE-GI-R,5682451,5703750
NC_005773.3,SAGE-GI-R,5721851,5763150
NC_005773.3,SAGE-GI-R,5775551,5788450
NC_005773.3,SAGE-GI-R,5912351,5923750
NC_005773.3,Emb-only-R,4951,23050
NC_005773.3,Emb-only-R,57551,68150
NC_005773.3,Emb-only-R,107751,142650
NC_005773.3,Emb-only-R,149851,164750
NC_005773.3,Emb-only-R,179951,228850
NC_005773.3,Emb-only-R,334351,367950
NC_005773.3,Emb-only-R,411651,431750
NC_005773.3,Emb-only-R,538051,548750
NC_005773.3,Emb-only-R,582951,596150
NC_005773.3,Emb-only-R,608151,620950
NC_005773.3,Emb-only-R,667251,753250
NC_005773.3,Emb-only-R,780051,819350
NC_005773.3,Emb-only-R,843951,855050
NC_005773.3,Emb-only-R,867351,936350
NC_005773.3,Emb-only-R,957351,994750
NC_005773.3,Emb-only-R,1044551,1058950
NC_005773.3,Emb-only-R,1091351,1104850
NC_005773.3,Emb-only-R,1113051,1193050
NC_005773.3,Emb-only-R,1304851,1314350
NC_005773.3,Emb-only-R,1337051,1353850
NC_005773.3,Emb-only-R,1404951,1427250
NC_005773.3,Emb-only-R,1463251,1485050
NC_005773.3,Emb-only-R,1620351,1630750
NC_005773.3,Emb-only-R,1675051,1701750
NC_005773.3,Emb-only-R,1723351,1752250
NC_005773.3,Emb-only-R,1772451,1790750
NC_005773.3,Emb-only-R,1824551,1833650
NC_005773.3,Emb-only-R,1849851,1876650
NC_005773.3,Emb-only-R,1882351,1926450
NC_005773.3,Emb-only-R,1948851,1983050
NC_005773.3,Emb-only-R,2129251,2138850
NC_005773.3,Emb-only-R,2171651,2206950
NC_005773.3,Emb-only-R,2242951,2263150
NC_005773.3,Emb-only-R,2317551,2334650
NC_005773.3,Emb-only-R,2349251,2367650
NC_005773.3,Emb-only-R,2496351,2526850
NC_005773.3,Emb-only-R,2641551,2657250
NC_005773.3,Emb-only-R,2762951,2784750
NC_005773.3,Emb-only-R,2855351,2874050
NC_005773.3,Emb-only-R,2993951,3006250
NC_005773.3,Emb-only-R,3157551,3174050
NC_005773.3,Emb-only-R,3220051,3273950
NC_005773.3,Emb-only-R,3347751,3360750
NC_005773.3,Emb-only-R,3392051,3405750
NC_005773.3,Emb-only-R,3510751,3527250
NC_005773.3,Emb-only-R,3608951,3650850
NC_005773.3,Emb-only-R,3670651,3699250
NC_005773.3,Emb-only-R,3774951,3785450
NC_005773.3,Emb-only-R,3836851,3853850
NC_005773.3,Emb-only-R,3859651,3879050
NC_005773.3,Emb-only-R,3930651,3941550
NC_005773.3,Emb-only-R,4022851,4053050
NC_005773.3,Emb-only-R,4122851,4133350
NC_005773.3,Emb-only-R,4281951,4319050
NC_005773.3,Emb-only-R,4353351,4385750
NC_005773.3,Emb-only-R,4465751,4486350
NC_005773.3,Emb-only-R,4543751,4563950
NC_005773.3,Emb-only-R,4595351,4605750
NC_005773.3,Emb-only-R,4675251,4701250
NC_005773.3,Emb-only-R,4771151,4866450
NC_005773.3,Emb-only-R,4893951,4942450
NC_005773.3,Emb-only-R,5162651,5256250
NC_005773.3,Emb-only-R,5288151,5329150
NC_005773.3,Emb-only-R,5379251,5393750
NC_005773.3,Emb-only-R,5481951,5500650
NC_005773.3,Emb-only-R,5608151,5700750
NC_005773.3,Emb-only-R,5722251,5762850
NC_005773.3,Emb-only-R,5774851,5789750
NC_005773.3,Emb-only-R,5894251,5923750
NC_005945.1,SAGE-GI-P,4951,18650
NC_005945.1,SAGE-GI-P,82001,171000
NC_005945.1,SAGE-GI-P,245001,295000
NC_005945.1,SAGE-GI-P,446001,485000
NC_005945.1,SAGE-GI-P,1515001,1539000
NC_005945.1,SAGE-GI-P,1573001,1612000
NC_005945.1,SAGE-GI-P,3457001,3508000
NC_005945.1,SAGE-GI-P,3756001,3790000
NC_005945.1,SAGE-GI-P,4827001,4843000
NC_005945.1,Emb-only-P,4951,18650
NC_005945.1,Emb-only-P,82001,171000
NC_005945.1,Emb-only-P,245001,295000
NC_005945.1,Emb-only-P,472001,485000
NC_005945.1,Emb-only-P,1515001,1539000
NC_005945.1,Emb-only-P,2515851,2528150
NC_005945.1,Emb-only-P,2870001,2920000
NC_005945.1,Emb-only-P,3028951,3038950
NC_005945.1,Emb-only-P,3457001,3507000
NC_005945.1,Emb-only-P,3756001,3790000
NC_005945.1,Emb-only-P,4827001,4873000
NC_005945.1,Emb-only-P,5003751,5019450
NC_005945.1,SAGE-GI-R,4951,49150
NC_005945.1,SAGE-GI-R,60251,175250
NC_005945.1,SAGE-GI-R,229151,307550
NC_005945.1,SAGE-GI-R,375451,391450
NC_005945.1,SAGE-GI-R,450251,483750
NC_005945.1,SAGE-GI-R,528051,566750
NC_005945.1,SAGE-GI-R,600451,625750
NC_005945.1,SAGE-GI-R,703551,762650
NC_005945.1,SAGE-GI-R,781551,791650
NC_005945.1,SAGE-GI-R,798651,822550
NC_005945.1,SAGE-GI-R,842751,856450
NC_005945.1,SAGE-GI-R,892951,912950
NC_005945.1,SAGE-GI-R,931951,980250
NC_005945.1,SAGE-GI-R,993751,1010050
NC_005945.1,SAGE-GI-R,1022351,1059250
NC_005945.1,SAGE-GI-R,1070751,1085050
NC_005945.1,SAGE-GI-R,1129251,1149150
NC_005945.1,SAGE-GI-R,1178151,1192350
NC_005945.1,SAGE-GI-R,1207451,1243250
NC_005945.1,SAGE-GI-R,1333751,1357550
NC_005945.1,SAGE-GI-R,1513551,1542150
NC_005945.1,SAGE-GI-R,1565751,1617950
NC_005945.1,SAGE-GI-R,1826851,1857150
NC_005945.1,SAGE-GI-R,2006451,2014650
NC_005945.1,SAGE-GI-R,2043351,2064250
NC_005945.1,SAGE-GI-R,2145151,2188350
NC_005945.1,SAGE-GI-R,2201351,2223650
NC_005945.1,SAGE-GI-R,2273651,2294650
NC_005945.1,SAGE-GI-R,2323851,2364550
NC_005945.1,SAGE-GI-R,2387251,2410350
NC_005945.1,SAGE-GI-R,2461651,2544450
NC_005945.1,SAGE-GI-R,2718551,2737850
NC_005945.1,SAGE-GI-R,2869651,2933550
NC_005945.1,SAGE-GI-R,2956651,2975450
NC_005945.1,SAGE-GI-R,2990151,3057150
NC_005945.1,SAGE-GI-R,3201151,3214050
NC_005945.1,SAGE-GI-R,3264051,3278450
NC_005945.1,SAGE-GI-R,3294551,3313850
NC_005945.1,SAGE-GI-R,3346051,3356050
NC_005945.1,SAGE-GI-R,3417251,3432550
NC_005945.1,SAGE-GI-R,3456051,3521450
NC_005945.1,SAGE-GI-R,3562751,3580350
NC_005945.1,SAGE-GI-R,3653851,3667050
NC_005945.1,SAGE-GI-R,3701651,3714150
NC_005945.1,SAGE-GI-R,3748151,3799150
NC_005945.1,SAGE-GI-R,3821951,3833550
NC_005945.1,SAGE-GI-R,4153651,4169550
NC_005945.1,SAGE-GI-R,4229551,4239650
NC_005945.1,SAGE-GI-R,4340751,4359050
NC_005945.1,SAGE-GI-R,4453451,4468050
NC_005945.1,SAGE-GI-R,4482451,4493050
NC_005945.1,SAGE-GI-R,4514051,4534850
NC_005945.1,SAGE-GI-R,4608051,4630250
NC_005945.1,SAGE-GI-R,4646451,4662750
NC_005945.1,SAGE-GI-R,4675951,4695550
NC_005945.1,SAGE-GI-R,4821051,4867650
NC_005945.1,SAGE-GI-R,4884951,4898450
NC_005945.1,SAGE-GI-R,4955051,5042050
NC_005945.1,SAGE-GI-R,5079051,5102250
NC_005945.1,SAGE-GI-R,5154851,5181950
NC_005945.1,Emb-only-R,4951,174450
NC_005945.1,Emb-only-R,199951,208750
NC_005945.1,Emb-only-R,229051,305550
NC_005945.1,Emb-only-R,375351,397050
NC_005945.1,Emb-only-R,444451,482950
NC_005945.1,Emb-only-R,527551,568350
NC_005945.1,Emb-only-R,599351,625450
NC_005945.1,Emb-only-R,698551,764050
NC_005945.1,Emb-only-R,781751,798150
NC_005945.1,Emb-only-R,837051,856150
NC_005945.1,Emb-only-R,893651,910950
NC_005945.1,Emb-only-R,931451,979750
NC_005945.1,Emb-only-R,998151,1010050
NC_005945.1,Emb-only-R,1029051,1038550
NC_005945.1,Emb-only-R,1071151,1086050
NC_005945.1,Emb-only-R,1181251,1190150
NC_005945.1,Emb-only-R,1212251,1238950
NC_005945.1,Emb-only-R,1341951,1354350
NC_005945.1,Emb-only-R,1517551,1542150
NC_005945.1,Emb-only-R,1566351,1614150
NC_005945.1,Emb-only-R,1744751,1754650
NC_005945.1,Emb-only-R,2040651,2063850
NC_005945.1,Emb-only-R,2149051,2222550
NC_005945.1,Emb-only-R,2272851,2290650
NC_005945.1,Emb-only-R,2319851,2363750
NC_005945.1,Emb-only-R,2388451,2412650
NC_005945.1,Emb-only-R,2461751,2545350
NC_005945.1,Emb-only-R,2866851,2933050
NC_005945.1,Emb-only-R,2956751,2983850
NC_005945.1,Emb-only-R,2990351,3056550
NC_005945.1,Emb-only-R,3177351,3185650
NC_005945.1,Emb-only-R,3200751,3216650
NC_005945.1,Emb-only-R,3263651,3276750
NC_005945.1,Emb-only-R,3299351,3313850
NC_005945.1,Emb-only-R,3414551,3433350
NC_005945.1,Emb-only-R,3458151,3518850
NC_005945.1,Emb-only-R,3562451,3575750
NC_005945.1,Emb-only-R,3702751,3713350
NC_005945.1,Emb-only-R,3747051,3802650
NC_005945.1,Emb-only-R,3821751,3851050
NC_005945.1,Emb-only-R,4152751,4171350
NC_005945.1,Emb-only-R,4229651,4239750
NC_005945.1,Emb-only-R,4347951,4363850
NC_005945.1,Emb-only-R,4456651,4466450
NC_005945.1,Emb-only-R,4513951,4530350
NC_005945.1,Emb-only-R,4608451,4630950
NC_005945.1,Emb-only-R,4637951,4695450
NC_005945.1,Emb-only-R,4768851,4779750
NC_005945.1,Emb-only-R,4798651,4813550
NC_005945.1,Emb-only-R,4822351,4871550
NC_005945.1,Emb-only-R,4957351,5046650
NC_005945.1,Emb-only-R,5083051,5100750
NC_005945.1,Emb-only-R,5117651,5126850
NC_005945.1,Emb-only-R,5159251,5182250
NC_006086.1,SAGE-GI-P,18001,95000
NC_006086.1,SAGE-GI-P,105001,142000
NC_006086.1,SAGE-GI-P,1119001,1178000
NC_006086.1,SAGE-GI-P,1324001,1366000
NC_006086.1,SAGE-GI-P,1728001,1748000
NC_006086.1,Emb-only-P,18001,142000
NC_006086.1,Emb-only-P,987001,1020000
NC_006086.1,Emb-only-P,1119001,1178000
NC_006086.1,Emb-only-P,1324001,1366000
NC_006086.1,SAGE-GI-R,4951,145950
NC_006086.1,SAGE-GI-R,156951,171650
NC_006086.1,SAGE-GI-R,264151,275350
NC_006086.1,SAGE-GI-R,289751,308450
NC_006086.1,SAGE-GI-R,374151,395950
NC_006086.1,SAGE-GI-R,412651,427050
NC_006086.1,SAGE-GI-R,464451,485950
NC_006086.1,SAGE-GI-R,568851,585250
NC_006086.1,SAGE-GI-R,623951,639650
NC_006086.1,SAGE-GI-R,735751,753250
NC_006086.1,SAGE-GI-R,780551,793350
NC_006086.1,SAGE-GI-R,932451,945050
NC_006086.1,SAGE-GI-R,979851,1020050
NC_006086.1,SAGE-GI-R,1120151,1181850
NC_006086.1,SAGE-GI-R,1200151,1233050
NC_006086.1,SAGE-GI-R,1320951,1367850
NC_006086.1,SAGE-GI-R,1381951,1394750
NC_006086.1,SAGE-GI-R,1469351,1479050
NC_006086.1,SAGE-GI-R,1541651,1568950
NC_006086.1,SAGE-GI-R,1613551,1654550
NC_006086.1,SAGE-GI-R,1694851,1750950
NC_006086.1,SAGE-GI-R,1775851,1791150
NC_006086.1,SAGE-GI-R,1820151,1835850
NC_006086.1,SAGE-GI-R,1851351,1884850
NC_006086.1,Emb-only-R,9651,147650
NC_006086.1,Emb-only-R,158751,174150
NC_006086.1,Emb-only-R,190151,202750
NC_006086.1,Emb-only-R,264151,274950
NC_006086.1,Emb-only-R,288651,306750
NC_006086.1,Emb-only-R,374651,394250
NC_006086.1,Emb-only-R,415951,428550
NC_006086.1,Emb-only-R,466851,485750
NC_006086.1,Emb-only-R,568651,580450
NC_006086.1,Emb-only-R,624851,641550
NC_006086.1,Emb-only-R,734751,749650
NC_006086.1,Emb-only-R,778351,791350
NC_006086.1,Emb-only-R,978251,1019950
NC_006086.1,Emb-only-R,1120251,1181350
NC_006086.1,Emb-only-R,1199151,1230150
NC_006086.1,Emb-only-R,1311751,1368050
NC_006086.1,Emb-only-R,1466651,1479550
NC_006086.1,Emb-only-R,1541951,1568950
NC_006086.1,Emb-only-R,1615251,1656850
NC_006086.1,Emb-only-R,1699051,1747350
NC_006086.1,Emb-only-R,1774851,1799150
NC_006086.1,Emb-only-R,1818851,1832450
NC_006086.1,Emb-only-R,1848351,1884850
NC_006155.1,SAGE-GI-P,320001,359000
NC_006155.1,SAGE-GI-P,1759001,1807000
NC_006155.1,SAGE-GI-P,1919001,1948000
NC_006155.1,SAGE-GI-P,2109551,2124050
NC_006155.1,SAGE-GI-P,2214001,2233000
NC_006155.1,SAGE-GI-P,3697001,3717000
NC_006155.1,SAGE-GI-P,3811001,3839000
NC_006155.1,SAGE-GI-P,4087001,4117000
NC_006155.1,SAGE-GI-P,4296001,4331000
NC_006155.1,SAGE-GI-P,4368001,4405000
NC_006155.1,Emb-only-P,320001,359000
NC_006155.1,Emb-only-P,1759001,1807000
NC_006155.1,Emb-only-P,1919001,1948000
NC_006155.1,Emb-only-P,2181001,2233000
NC_006155.1,Emb-only-P,3341001,3374000
NC_006155.1,Emb-only-P,3697001,3717000
NC_006155.1,Emb-only-P,3811001,3839000
NC_006155.1,Emb-only-P,4057001,4117000
NC_006155.1,Emb-only-P,4296001,4331000
NC_006155.1,Emb-only-P,4368001,4405000
NC_006155.1,SAGE-GI-R,8251,27150
NC_006155.1,SAGE-GI-R,143751,187350
NC_006155.1,SAGE-GI-R,205951,218250
NC_006155.1,SAGE-GI-R,259651,276350
NC_006155.1,SAGE-GI-R,294551,346350
NC_006155.1,SAGE-GI-R,356651,373450
NC_006155.1,SAGE-GI-R,382951,398050
NC_006155.1,SAGE-GI-R,416651,435550
NC_006155.1,SAGE-GI-R,554851,580250
NC_006155.1,SAGE-GI-R,599051,607350
NC_006155.1,SAGE-GI-R,628351,638950
NC_006155.1,SAGE-GI-R,676251,688050
NC_006155.1,SAGE-GI-R,756751,782450
NC_006155.1,SAGE-GI-R,816751,832350
NC_006155.1,SAGE-GI-R,846551,861650
NC_006155.1,SAGE-GI-R,1014051,1028350
NC_006155.1,SAGE-GI-R,1051651,1069150
NC_006155.1,SAGE-GI-R,1075251,1120250
NC_006155.1,SAGE-GI-R,1139751,1159550
NC_006155.1,SAGE-GI-R,1198851,1221250
NC_006155.1,SAGE-GI-R,1242651,1262150
NC_006155.1,SAGE-GI-R,1276151,1304350
NC_006155.1,SAGE-GI-R,1368751,1387550
NC_006155.1,SAGE-GI-R,1438651,1465550
NC_006155.1,SAGE-GI-R,1565851,1587450
